Unidades territoriales;Indicadores de renta media;Periodo;Total
2906709032 Málaga sección 09032;Renta media por hogar;2017;25.117
2906709032 Málaga sección 09032;Renta media por hogar;2016;24.214
2906709032 Málaga sección 09032;Renta media por hogar;2015;23.522
2906709033 Málaga sección 09033;Renta media por persona ;2017;9.386
2906709033 Málaga sección 09033;Renta media por persona ;2016;9.011
2906709033 Málaga sección 09033;Renta media por persona ;2015;9.092
2906709033 Málaga sección 09033;Renta media por hogar;2017;23.086
2906709033 Málaga sección 09033;Renta media por hogar;2016;22.528
2906709033 Málaga sección 09033;Renta media por hogar;2015;22.458
2906709034 Málaga sección 09034;Renta media por persona ;2017;7.925
2906709034 Málaga sección 09034;Renta media por persona ;2016;7.694
2906709034 Málaga sección 09034;Renta media por persona ;2015;7.553
2906709034 Málaga sección 09034;Renta media por hogar;2017;20.391
2906709034 Málaga sección 09034;Renta media por hogar;2016;19.839
2906709034 Málaga sección 09034;Renta media por hogar;2015;19.749
2906709036 Málaga sección 09036;Renta media por persona ;2017;10.759
2906709036 Málaga sección 09036;Renta media por persona ;2016;10.014
2906709036 Málaga sección 09036;Renta media por persona ;2015;10.048
2906709036 Málaga sección 09036;Renta media por hogar;2017;25.950
2906709036 Málaga sección 09036;Renta media por hogar;2016;24.080
2906709036 Málaga sección 09036;Renta media por hogar;2015;23.812
2906709037 Málaga sección 09037;Renta media por persona ;2017;8.304
2906709037 Málaga sección 09037;Renta media por persona ;2016;8.228
2906709037 Málaga sección 09037;Renta media por persona ;2015;8.090
2906709037 Málaga sección 09037;Renta media por hogar;2017;19.704
2906709037 Málaga sección 09037;Renta media por hogar;2016;19.805
2906709037 Málaga sección 09037;Renta media por hogar;2015;19.230
2906709038 Málaga sección 09038;Renta media por persona ;2017;11.811
2906709038 Málaga sección 09038;Renta media por persona ;2016;11.437
2906709038 Málaga sección 09038;Renta media por persona ;2015;11.073
2906709038 Málaga sección 09038;Renta media por hogar;2017;28.768
2906709038 Málaga sección 09038;Renta media por hogar;2016;28.182
2906709038 Málaga sección 09038;Renta media por hogar;2015;27.738
2906709039 Málaga sección 09039;Renta media por persona ;2017;11.563
2906709039 Málaga sección 09039;Renta media por persona ;2016;11.141
2906709039 Málaga sección 09039;Renta media por persona ;2015;10.769
2906709039 Málaga sección 09039;Renta media por hogar;2017;26.972
2906709039 Málaga sección 09039;Renta media por hogar;2016;26.463
2906709039 Málaga sección 09039;Renta media por hogar;2015;25.856
2906709040 Málaga sección 09040;Renta media por persona ;2017;9.956
2906709040 Málaga sección 09040;Renta media por persona ;2016;9.833
2906709040 Málaga sección 09040;Renta media por persona ;2015;9.193
2906709040 Málaga sección 09040;Renta media por hogar;2017;21.508
2906709040 Málaga sección 09040;Renta media por hogar;2016;21.120
2906709040 Málaga sección 09040;Renta media por hogar;2015;20.383
2906709041 Málaga sección 09041;Renta media por persona ;2017;4.939
2906709041 Málaga sección 09041;Renta media por persona ;2016;4.932
2906709041 Málaga sección 09041;Renta media por persona ;2015;4.884
2906709041 Málaga sección 09041;Renta media por hogar;2017;14.547
2906709041 Málaga sección 09041;Renta media por hogar;2016;14.740
2906709041 Málaga sección 09041;Renta media por hogar;2015;14.405
2906709042 Málaga sección 09042;Renta media por persona ;2017;7.700
2906709042 Málaga sección 09042;Renta media por persona ;2016;7.418
2906709042 Málaga sección 09042;Renta media por persona ;2015;7.174
2906709042 Málaga sección 09042;Renta media por hogar;2017;20.210
2906709042 Málaga sección 09042;Renta media por hogar;2016;19.478
2906709042 Málaga sección 09042;Renta media por hogar;2015;19.140
2906709043 Málaga sección 09043;Renta media por persona ;2017;8.660
2906709043 Málaga sección 09043;Renta media por persona ;2016;8.491
2906709043 Málaga sección 09043;Renta media por persona ;2015;8.280
2906709043 Málaga sección 09043;Renta media por hogar;2017;22.543
2906709043 Málaga sección 09043;Renta media por hogar;2016;22.058
2906709043 Málaga sección 09043;Renta media por hogar;2015;21.359
2906709044 Málaga sección 09044;Renta media por persona ;2017;8.113
2906709044 Málaga sección 09044;Renta media por persona ;2016;7.788
2906709044 Málaga sección 09044;Renta media por persona ;2015;7.919
2906709044 Málaga sección 09044;Renta media por hogar;2017;20.748
2906709044 Málaga sección 09044;Renta media por hogar;2016;20.076
2906709044 Málaga sección 09044;Renta media por hogar;2015;19.969
2906709045 Málaga sección 09045;Renta media por persona ;2017;13.476
2906709045 Málaga sección 09045;Renta media por persona ;2016;12.815
2906709045 Málaga sección 09045;Renta media por persona ;2015;12.447
2906709045 Málaga sección 09045;Renta media por hogar;2017;29.727
2906709045 Málaga sección 09045;Renta media por hogar;2016;28.967
2906709045 Málaga sección 09045;Renta media por hogar;2015;27.768
2906709046 Málaga sección 09046;Renta media por persona ;2017;15.967
2906709046 Málaga sección 09046;Renta media por persona ;2016;14.773
2906709046 Málaga sección 09046;Renta media por persona ;2015;14.687
2906709046 Málaga sección 09046;Renta media por hogar;2017;35.645
2906709046 Málaga sección 09046;Renta media por hogar;2016;33.790
2906709046 Málaga sección 09046;Renta media por hogar;2015;33.219
2906709047 Málaga sección 09047;Renta media por persona ;2017;8.671
2906709047 Málaga sección 09047;Renta media por persona ;2016;8.418
2906709047 Málaga sección 09047;Renta media por persona ;2015;8.318
2906709047 Málaga sección 09047;Renta media por hogar;2017;21.128
2906709047 Málaga sección 09047;Renta media por hogar;2016;20.726
2906709047 Málaga sección 09047;Renta media por hogar;2015;20.309
2906709048 Málaga sección 09048;Renta media por persona ;2017;8.269
2906709048 Málaga sección 09048;Renta media por persona ;2016;8.175
2906709048 Málaga sección 09048;Renta media por persona ;2015;7.570
2906709048 Málaga sección 09048;Renta media por hogar;2017;20.020
2906709048 Málaga sección 09048;Renta media por hogar;2016;20.350
2906709048 Málaga sección 09048;Renta media por hogar;2015;18.509
2906709049 Málaga sección 09049;Renta media por persona ;2017;8.860
2906709049 Málaga sección 09049;Renta media por persona ;2016;8.615
2906709049 Málaga sección 09049;Renta media por persona ;2015;8.438
2906709049 Málaga sección 09049;Renta media por hogar;2017;20.379
2906709049 Málaga sección 09049;Renta media por hogar;2016;19.786
2906709049 Málaga sección 09049;Renta media por hogar;2015;19.574
2906709050 Málaga sección 09050;Renta media por persona ;2017;8.310
2906709050 Málaga sección 09050;Renta media por persona ;2016;8.302
2906709050 Málaga sección 09050;Renta media por persona ;2015;8.003
2906709050 Málaga sección 09050;Renta media por hogar;2017;22.113
2906709050 Málaga sección 09050;Renta media por hogar;2016;22.098
2906709050 Málaga sección 09050;Renta media por hogar;2015;21.205
2906709051 Málaga sección 09051;Renta media por persona ;2017;7.269
2906709051 Málaga sección 09051;Renta media por persona ;2016;6.888
2906709051 Málaga sección 09051;Renta media por persona ;2015;6.857
2906709051 Málaga sección 09051;Renta media por hogar;2017;20.936
2906709051 Málaga sección 09051;Renta media por hogar;2016;20.531
2906709051 Málaga sección 09051;Renta media por hogar;2015;19.788
2906709052 Málaga sección 09052;Renta media por persona ;2017;10.492
2906709052 Málaga sección 09052;Renta media por persona ;2016;9.771
2906709052 Málaga sección 09052;Renta media por persona ;2015;9.528
2906709052 Málaga sección 09052;Renta media por hogar;2017;25.923
2906709052 Málaga sección 09052;Renta media por hogar;2016;24.932
2906709052 Málaga sección 09052;Renta media por hogar;2015;24.349
2906709053 Málaga sección 09053;Renta media por persona ;2017;17.611
2906709053 Málaga sección 09053;Renta media por persona ;2016;17.112
2906709053 Málaga sección 09053;Renta media por persona ;2015;16.347
2906709053 Málaga sección 09053;Renta media por hogar;2017;44.181
2906709053 Málaga sección 09053;Renta media por hogar;2016;42.636
2906709053 Málaga sección 09053;Renta media por hogar;2015;40.832
2906709055 Málaga sección 09055;Renta media por persona ;2017;10.533
2906709055 Málaga sección 09055;Renta media por persona ;2016;10.342
2906709055 Málaga sección 09055;Renta media por persona ;2015;10.066
2906709055 Málaga sección 09055;Renta media por hogar;2017;33.064
2906709055 Málaga sección 09055;Renta media por hogar;2016;32.689
2906709055 Málaga sección 09055;Renta media por hogar;2015;31.811
2906709056 Málaga sección 09056;Renta media por persona ;2017;10.632
2906709056 Málaga sección 09056;Renta media por persona ;2016;10.236
2906709056 Málaga sección 09056;Renta media por persona ;2015;9.548
2906709056 Málaga sección 09056;Renta media por hogar;2017;27.441
2906709056 Málaga sección 09056;Renta media por hogar;2016;26.740
2906709056 Málaga sección 09056;Renta media por hogar;2015;24.826
2906709057 Málaga sección 09057;Renta media por persona ;2017;7.632
2906709057 Málaga sección 09057;Renta media por persona ;2016;7.384
2906709057 Málaga sección 09057;Renta media por persona ;2015;7.080
2906709057 Málaga sección 09057;Renta media por hogar;2017;19.079
2906709057 Málaga sección 09057;Renta media por hogar;2016;18.714
2906709057 Málaga sección 09057;Renta media por hogar;2015;18.248
2906709058 Málaga sección 09058;Renta media por persona ;2017;8.342
2906709058 Málaga sección 09058;Renta media por persona ;2016;7.856
2906709058 Málaga sección 09058;Renta media por persona ;2015;7.642
2906709058 Málaga sección 09058;Renta media por hogar;2017;21.688
2906709058 Málaga sección 09058;Renta media por hogar;2016;20.755
2906709058 Málaga sección 09058;Renta media por hogar;2015;20.021
2906709059 Málaga sección 09059;Renta media por persona ;2017;9.450
2906709059 Málaga sección 09059;Renta media por persona ;2016;9.346
2906709059 Málaga sección 09059;Renta media por persona ;2015;9.072
2906709059 Málaga sección 09059;Renta media por hogar;2017;23.557
2906709059 Málaga sección 09059;Renta media por hogar;2016;23.755
2906709059 Málaga sección 09059;Renta media por hogar;2015;23.749
2906709062 Málaga sección 09062;Renta media por persona ;2017;11.140
2906709062 Málaga sección 09062;Renta media por persona ;2016;10.724
2906709062 Málaga sección 09062;Renta media por persona ;2015;10.931
2906709062 Málaga sección 09062;Renta media por hogar;2017;27.423
2906709062 Málaga sección 09062;Renta media por hogar;2016;26.924
2906709062 Málaga sección 09062;Renta media por hogar;2015;27.345
2906709063 Málaga sección 09063;Renta media por persona ;2017;12.136
2906709063 Málaga sección 09063;Renta media por persona ;2016;11.560
2906709063 Málaga sección 09063;Renta media por persona ;2015;11.275
2906709063 Málaga sección 09063;Renta media por hogar;2017;31.063
2906709063 Málaga sección 09063;Renta media por hogar;2016;30.253
2906709063 Málaga sección 09063;Renta media por hogar;2015;30.229
2906709064 Málaga sección 09064;Renta media por persona ;2017;11.104
2906709064 Málaga sección 09064;Renta media por persona ;2016;10.935
2906709064 Málaga sección 09064;Renta media por persona ;2015;10.687
2906709064 Málaga sección 09064;Renta media por hogar;2017;28.817
2906709064 Málaga sección 09064;Renta media por hogar;2016;28.663
2906709064 Málaga sección 09064;Renta media por hogar;2015;27.615
2906709065 Málaga sección 09065;Renta media por persona ;2017;14.843
2906709065 Málaga sección 09065;Renta media por persona ;2016;13.434
2906709065 Málaga sección 09065;Renta media por persona ;2015;13.933
2906709065 Málaga sección 09065;Renta media por hogar;2017;31.918
2906709065 Málaga sección 09065;Renta media por hogar;2016;30.649
2906709065 Málaga sección 09065;Renta media por hogar;2015;31.095
2906709067 Málaga sección 09067;Renta media por persona ;2017;12.527
2906709067 Málaga sección 09067;Renta media por persona ;2016;11.994
2906709067 Málaga sección 09067;Renta media por persona ;2015;11.437
2906709067 Málaga sección 09067;Renta media por hogar;2017;30.354
2906709067 Málaga sección 09067;Renta media por hogar;2016;29.400
2906709067 Málaga sección 09067;Renta media por hogar;2015;27.782
2906709068 Málaga sección 09068;Renta media por persona ;2017;10.497
2906709068 Málaga sección 09068;Renta media por persona ;2016;10.511
2906709068 Málaga sección 09068;Renta media por persona ;2015;10.175
2906709068 Málaga sección 09068;Renta media por hogar;2017;26.801
2906709068 Málaga sección 09068;Renta media por hogar;2016;26.513
2906709068 Málaga sección 09068;Renta media por hogar;2015;25.636
2906709070 Málaga sección 09070;Renta media por persona ;2017;10.499
2906709070 Málaga sección 09070;Renta media por persona ;2016;10.068
2906709070 Málaga sección 09070;Renta media por persona ;2015;9.667
2906709070 Málaga sección 09070;Renta media por hogar;2017;29.331
2906709070 Málaga sección 09070;Renta media por hogar;2016;28.491
2906709070 Málaga sección 09070;Renta media por hogar;2015;26.245
2906709075 Málaga sección 09075;Renta media por persona ;2017;11.841
2906709075 Málaga sección 09075;Renta media por persona ;2016;11.396
2906709075 Málaga sección 09075;Renta media por persona ;2015;11.204
2906709075 Málaga sección 09075;Renta media por hogar;2017;26.250
2906709075 Málaga sección 09075;Renta media por hogar;2016;25.976
2906709075 Málaga sección 09075;Renta media por hogar;2015;25.328
2906709076 Málaga sección 09076;Renta media por persona ;2017;12.444
2906709076 Málaga sección 09076;Renta media por persona ;2016;11.719
2906709076 Málaga sección 09076;Renta media por persona ;2015;11.790
2906709076 Málaga sección 09076;Renta media por hogar;2017;34.806
2906709076 Málaga sección 09076;Renta media por hogar;2016;32.873
2906709076 Málaga sección 09076;Renta media por hogar;2015;32.091
2906709077 Málaga sección 09077;Renta media por persona ;2017;10.531
2906709077 Málaga sección 09077;Renta media por persona ;2016;9.995
2906709077 Málaga sección 09077;Renta media por persona ;2015;9.775
2906709077 Málaga sección 09077;Renta media por hogar;2017;26.185
2906709077 Málaga sección 09077;Renta media por hogar;2016;25.555
2906709077 Málaga sección 09077;Renta media por hogar;2015;25.507
2906709078 Málaga sección 09078;Renta media por persona ;2017;18.501
2906709078 Málaga sección 09078;Renta media por persona ;2016;18.245
2906709078 Málaga sección 09078;Renta media por persona ;2015;17.865
2906709078 Málaga sección 09078;Renta media por hogar;2017;44.778
2906709078 Málaga sección 09078;Renta media por hogar;2016;43.735
2906709078 Málaga sección 09078;Renta media por hogar;2015;43.757
2906709079 Málaga sección 09079;Renta media por persona ;2017;11.443
2906709079 Málaga sección 09079;Renta media por persona ;2016;10.904
2906709079 Málaga sección 09079;Renta media por persona ;2015;10.654
2906709079 Málaga sección 09079;Renta media por hogar;2017;26.886
2906709079 Málaga sección 09079;Renta media por hogar;2016;26.290
2906709079 Málaga sección 09079;Renta media por hogar;2015;25.629
2906709080 Málaga sección 09080;Renta media por persona ;2017;16.379
2906709080 Málaga sección 09080;Renta media por persona ;2016;16.283
2906709080 Málaga sección 09080;Renta media por persona ;2015;15.653
2906709080 Málaga sección 09080;Renta media por hogar;2017;42.392
2906709080 Málaga sección 09080;Renta media por hogar;2016;43.268
2906709080 Málaga sección 09080;Renta media por hogar;2015;42.426
2906709082 Málaga sección 09082;Renta media por persona ;2017;8.737
2906709082 Málaga sección 09082;Renta media por persona ;2016;8.504
2906709082 Málaga sección 09082;Renta media por persona ;2015;8.475
2906709082 Málaga sección 09082;Renta media por hogar;2017;22.509
2906709082 Málaga sección 09082;Renta media por hogar;2016;21.756
2906709082 Málaga sección 09082;Renta media por hogar;2015;21.535
2906709083 Málaga sección 09083;Renta media por persona ;2017;10.736
2906709083 Málaga sección 09083;Renta media por persona ;2016;10.256
2906709083 Málaga sección 09083;Renta media por persona ;2015;9.986
2906709083 Málaga sección 09083;Renta media por hogar;2017;28.176
2906709083 Málaga sección 09083;Renta media por hogar;2016;26.804
2906709083 Málaga sección 09083;Renta media por hogar;2015;26.909
2906710 Málaga distrito 10;Renta media por persona ;2017;9.533
2906710 Málaga distrito 10;Renta media por persona ;2016;9.175
2906710 Málaga distrito 10;Renta media por persona ;2015;8.885
2906710 Málaga distrito 10;Renta media por hogar;2017;25.699
2906710 Málaga distrito 10;Renta media por hogar;2016;24.918
2906710 Málaga distrito 10;Renta media por hogar;2015;24.104
2906710001 Málaga sección 10001;Renta media por persona ;2017;8.123
2906710001 Málaga sección 10001;Renta media por persona ;2016;7.770
2906710001 Málaga sección 10001;Renta media por persona ;2015;7.717
2906710001 Málaga sección 10001;Renta media por hogar;2017;21.148
2906710001 Málaga sección 10001;Renta media por hogar;2016;20.155
2906710001 Málaga sección 10001;Renta media por hogar;2015;20.053
2906710002 Málaga sección 10002;Renta media por persona ;2017;7.601
2906710002 Málaga sección 10002;Renta media por persona ;2016;7.577
2906710002 Málaga sección 10002;Renta media por persona ;2015;7.326
2906710002 Málaga sección 10002;Renta media por hogar;2017;20.537
2906710002 Málaga sección 10002;Renta media por hogar;2016;20.646
2906710002 Málaga sección 10002;Renta media por hogar;2015;19.689
2906710003 Málaga sección 10003;Renta media por persona ;2017;16.329
2906710003 Málaga sección 10003;Renta media por persona ;2016;15.150
2906710003 Málaga sección 10003;Renta media por persona ;2015;14.539
2906710003 Málaga sección 10003;Renta media por hogar;2017;43.172
2906710003 Málaga sección 10003;Renta media por hogar;2016;40.384
2906710003 Málaga sección 10003;Renta media por hogar;2015;38.436
2906710004 Málaga sección 10004;Renta media por persona ;2017;8.021
2906710004 Málaga sección 10004;Renta media por persona ;2016;7.405
2906710004 Málaga sección 10004;Renta media por persona ;2015;7.469
2906710004 Málaga sección 10004;Renta media por hogar;2017;21.727
2906710004 Málaga sección 10004;Renta media por hogar;2016;21.000
2906710004 Málaga sección 10004;Renta media por hogar;2015;20.901
2906710005 Málaga sección 10005;Renta media por persona ;2017;8.081
2906710005 Málaga sección 10005;Renta media por persona ;2016;7.549
2906710005 Málaga sección 10005;Renta media por persona ;2015;7.665
2906710005 Málaga sección 10005;Renta media por hogar;2017;20.084
2906710005 Málaga sección 10005;Renta media por hogar;2016;19.455
2906710005 Málaga sección 10005;Renta media por hogar;2015;19.380
2906710006 Málaga sección 10006;Renta media por persona ;2017;9.097
2906710006 Málaga sección 10006;Renta media por persona ;2016;8.695
2906710006 Málaga sección 10006;Renta media por persona ;2015;8.442
2906710006 Málaga sección 10006;Renta media por hogar;2017;23.002
2906710006 Málaga sección 10006;Renta media por hogar;2016;22.393
2906710006 Málaga sección 10006;Renta media por hogar;2015;21.763
2906710007 Málaga sección 10007;Renta media por persona ;2017;7.376
2906710007 Málaga sección 10007;Renta media por persona ;2016;7.277
2906710007 Málaga sección 10007;Renta media por persona ;2015;7.030
2906710007 Málaga sección 10007;Renta media por hogar;2017;18.223
2906710007 Málaga sección 10007;Renta media por hogar;2016;18.136
2906710007 Málaga sección 10007;Renta media por hogar;2015;17.631
2906710008 Málaga sección 10008;Renta media por persona ;2017;8.370
2906710008 Málaga sección 10008;Renta media por persona ;2016;8.024
2906710008 Málaga sección 10008;Renta media por persona ;2015;7.954
2906710008 Málaga sección 10008;Renta media por hogar;2017;22.337
2906710008 Málaga sección 10008;Renta media por hogar;2016;21.743
2906710008 Málaga sección 10008;Renta media por hogar;2015;21.289
2906710009 Málaga sección 10009;Renta media por persona ;2017;9.545
2906710009 Málaga sección 10009;Renta media por persona ;2016;8.992
2906710009 Málaga sección 10009;Renta media por persona ;2015;8.604
2906710009 Málaga sección 10009;Renta media por hogar;2017;23.901
2906710009 Málaga sección 10009;Renta media por hogar;2016;23.280
2906710009 Málaga sección 10009;Renta media por hogar;2015;22.736
2906710010 Málaga sección 10010;Renta media por persona ;2017;6.960
2906710010 Málaga sección 10010;Renta media por persona ;2016;6.593
2906710010 Málaga sección 10010;Renta media por persona ;2015;6.401
2906710010 Málaga sección 10010;Renta media por hogar;2017;19.141
2906710010 Málaga sección 10010;Renta media por hogar;2016;18.211
2906710010 Málaga sección 10010;Renta media por hogar;2015;17.357
2906710011 Málaga sección 10011;Renta media por persona ;2017;6.513
2906710011 Málaga sección 10011;Renta media por persona ;2016;6.276
2906710011 Málaga sección 10011;Renta media por persona ;2015;6.157
2906710011 Málaga sección 10011;Renta media por hogar;2017;16.044
2906710011 Málaga sección 10011;Renta media por hogar;2016;15.683
2906710011 Málaga sección 10011;Renta media por hogar;2015;15.423
2906710012 Málaga sección 10012;Renta media por persona ;2017;8.014
2906710012 Málaga sección 10012;Renta media por persona ;2016;7.660
2906710012 Málaga sección 10012;Renta media por persona ;2015;7.660
2906710012 Málaga sección 10012;Renta media por hogar;2017;20.783
2906710012 Málaga sección 10012;Renta media por hogar;2016;20.180
2906710012 Málaga sección 10012;Renta media por hogar;2015;19.765
2906710013 Málaga sección 10013;Renta media por persona ;2017;6.941
2906710013 Málaga sección 10013;Renta media por persona ;2016;6.437
2906710013 Málaga sección 10013;Renta media por persona ;2015;6.294
2906710013 Málaga sección 10013;Renta media por hogar;2017;19.236
2906710013 Málaga sección 10013;Renta media por hogar;2016;18.409
2906710013 Málaga sección 10013;Renta media por hogar;2015;17.635
2906710014 Málaga sección 10014;Renta media por persona ;2017;8.866
2906710014 Málaga sección 10014;Renta media por persona ;2016;8.623
2906710014 Málaga sección 10014;Renta media por persona ;2015;8.326
2906710014 Málaga sección 10014;Renta media por hogar;2017;24.830
2906710014 Málaga sección 10014;Renta media por hogar;2016;24.236
2906710014 Málaga sección 10014;Renta media por hogar;2015;23.388
2906710015 Málaga sección 10015;Renta media por persona ;2017;7.348
2906710015 Málaga sección 10015;Renta media por persona ;2016;7.826
2906710015 Málaga sección 10015;Renta media por persona ;2015;7.996
2906710015 Málaga sección 10015;Renta media por hogar;2017;20.236
2906710015 Málaga sección 10015;Renta media por hogar;2016;21.567
2906710015 Málaga sección 10015;Renta media por hogar;2015;21.659
2906710016 Málaga sección 10016;Renta media por persona ;2017;8.799
2906710016 Málaga sección 10016;Renta media por persona ;2016;8.264
2906710016 Málaga sección 10016;Renta media por persona ;2015;8.044
2906710016 Málaga sección 10016;Renta media por hogar;2017;22.116
2906710016 Málaga sección 10016;Renta media por hogar;2016;20.957
2906710016 Málaga sección 10016;Renta media por hogar;2015;20.450
2906710017 Málaga sección 10017;Renta media por persona ;2017;8.726
2906710017 Málaga sección 10017;Renta media por persona ;2016;8.502
2906710017 Málaga sección 10017;Renta media por persona ;2015;8.116
2906710017 Málaga sección 10017;Renta media por hogar;2017;22.794
2906710017 Málaga sección 10017;Renta media por hogar;2016;21.985
2906710017 Málaga sección 10017;Renta media por hogar;2015;21.275
2906710018 Málaga sección 10018;Renta media por persona ;2017;7.897
2906710018 Málaga sección 10018;Renta media por persona ;2016;7.824
2906710018 Málaga sección 10018;Renta media por persona ;2015;7.429
2906710018 Málaga sección 10018;Renta media por hogar;2017;19.804
2906710018 Málaga sección 10018;Renta media por hogar;2016;20.123
2906710018 Málaga sección 10018;Renta media por hogar;2015;18.847
2906710019 Málaga sección 10019;Renta media por persona ;2017;11.319
2906710019 Málaga sección 10019;Renta media por persona ;2016;10.883
2906710019 Málaga sección 10019;Renta media por persona ;2015;10.522
2906710019 Málaga sección 10019;Renta media por hogar;2017;35.947
2906710019 Málaga sección 10019;Renta media por hogar;2016;34.771
2906710019 Málaga sección 10019;Renta media por hogar;2015;33.524
2906710020 Málaga sección 10020;Renta media por persona ;2017;8.741
2906710020 Málaga sección 10020;Renta media por persona ;2016;8.223
2906710020 Málaga sección 10020;Renta media por persona ;2015;8.065
2906710020 Málaga sección 10020;Renta media por hogar;2017;21.820
2906710020 Málaga sección 10020;Renta media por hogar;2016;20.412
2906710020 Málaga sección 10020;Renta media por hogar;2015;20.360
2906710021 Málaga sección 10021;Renta media por persona ;2017;8.833
2906710021 Málaga sección 10021;Renta media por persona ;2016;8.460
2906710021 Málaga sección 10021;Renta media por persona ;2015;7.923
2906710021 Málaga sección 10021;Renta media por hogar;2017;27.346
2906710021 Málaga sección 10021;Renta media por hogar;2016;26.135
2906710021 Málaga sección 10021;Renta media por hogar;2015;24.362
2906710022 Málaga sección 10022;Renta media por persona ;2017;8.472
2906710022 Málaga sección 10022;Renta media por persona ;2016;7.977
2906710022 Málaga sección 10022;Renta media por persona ;2015;7.748
2906710022 Málaga sección 10022;Renta media por hogar;2017;21.249
2906710022 Málaga sección 10022;Renta media por hogar;2016;20.250
2906710022 Málaga sección 10022;Renta media por hogar;2015;19.911
2906710023 Málaga sección 10023;Renta media por persona ;2017;10.264
2906710023 Málaga sección 10023;Renta media por persona ;2016;10.113
2906710023 Málaga sección 10023;Renta media por persona ;2015;9.728
2906710023 Málaga sección 10023;Renta media por hogar;2017;28.567
2906710023 Málaga sección 10023;Renta media por hogar;2016;28.261
2906710023 Málaga sección 10023;Renta media por hogar;2015;27.140
2906710024 Málaga sección 10024;Renta media por persona ;2017;6.798
2906710024 Málaga sección 10024;Renta media por persona ;2016;6.773
2906710024 Málaga sección 10024;Renta media por persona ;2015;6.658
2906710024 Málaga sección 10024;Renta media por hogar;2017;17.284
2906710024 Málaga sección 10024;Renta media por hogar;2016;17.071
2906710024 Málaga sección 10024;Renta media por hogar;2015;16.657
2906710026 Málaga sección 10026;Renta media por persona ;2017;10.413
2906710026 Málaga sección 10026;Renta media por persona ;2016;10.114
2906710026 Málaga sección 10026;Renta media por persona ;2015;9.343
2906710026 Málaga sección 10026;Renta media por hogar;2017;30.176
2906710026 Málaga sección 10026;Renta media por hogar;2016;29.208
2906710026 Málaga sección 10026;Renta media por hogar;2015;27.522
2906710027 Málaga sección 10027;Renta media por persona ;2017;7.968
2906710027 Málaga sección 10027;Renta media por persona ;2016;7.735
2906710027 Málaga sección 10027;Renta media por persona ;2015;7.459
2906710027 Málaga sección 10027;Renta media por hogar;2017;22.561
2906710027 Málaga sección 10027;Renta media por hogar;2016;22.355
2906710027 Málaga sección 10027;Renta media por hogar;2015;20.546
2906710028 Málaga sección 10028;Renta media por persona ;2017;6.356
2906710028 Málaga sección 10028;Renta media por persona ;2016;6.038
2906710028 Málaga sección 10028;Renta media por persona ;2015;5.960
2906710028 Málaga sección 10028;Renta media por hogar;2017;18.383
2906710028 Málaga sección 10028;Renta media por hogar;2016;17.584
2906710028 Málaga sección 10028;Renta media por hogar;2015;17.774
2906710029 Málaga sección 10029;Renta media por persona ;2017;8.120
2906710029 Málaga sección 10029;Renta media por persona ;2016;8.062
2906710029 Málaga sección 10029;Renta media por persona ;2015;7.708
2906710029 Málaga sección 10029;Renta media por hogar;2017;22.048
2906710029 Málaga sección 10029;Renta media por hogar;2016;21.392
2906710029 Málaga sección 10029;Renta media por hogar;2015;20.611
2906710030 Málaga sección 10030;Renta media por persona ;2017;9.131
2906710030 Málaga sección 10030;Renta media por persona ;2016;8.738
2906710030 Málaga sección 10030;Renta media por persona ;2015;8.501
2906710030 Málaga sección 10030;Renta media por hogar;2017;23.402
2906710030 Málaga sección 10030;Renta media por hogar;2016;22.989
2906710030 Málaga sección 10030;Renta media por hogar;2015;21.923
2906710031 Málaga sección 10031;Renta media por persona ;2017;9.337
2906710031 Málaga sección 10031;Renta media por persona ;2016;9.101
2906710031 Málaga sección 10031;Renta media por persona ;2015;8.759
2906710031 Málaga sección 10031;Renta media por hogar;2017;25.419
2906710031 Málaga sección 10031;Renta media por hogar;2016;24.583
2906710031 Málaga sección 10031;Renta media por hogar;2015;23.813
2906710032 Málaga sección 10032;Renta media por persona ;2017;8.743
2906710032 Málaga sección 10032;Renta media por persona ;2016;8.331
2906710032 Málaga sección 10032;Renta media por persona ;2015;8.032
2906710032 Málaga sección 10032;Renta media por hogar;2017;21.284
2906710032 Málaga sección 10032;Renta media por hogar;2016;21.107
2906710032 Málaga sección 10032;Renta media por hogar;2015;20.749
2906710033 Málaga sección 10033;Renta media por persona ;2017;7.351
2906710033 Málaga sección 10033;Renta media por persona ;2016;7.179
2906710033 Málaga sección 10033;Renta media por persona ;2015;7.060
2906710033 Málaga sección 10033;Renta media por hogar;2017;19.254
2906710033 Málaga sección 10033;Renta media por hogar;2016;18.889
2906710033 Málaga sección 10033;Renta media por hogar;2015;18.109
2906710034 Málaga sección 10034;Renta media por persona ;2017;8.974
2906710034 Málaga sección 10034;Renta media por persona ;2016;8.538
2906710034 Málaga sección 10034;Renta media por persona ;2015;8.254
2906710034 Málaga sección 10034;Renta media por hogar;2017;25.392
2906710034 Málaga sección 10034;Renta media por hogar;2016;24.513
2906710034 Málaga sección 10034;Renta media por hogar;2015;23.572
2906710035 Málaga sección 10035;Renta media por persona ;2017;8.604
2906710035 Málaga sección 10035;Renta media por persona ;2016;8.269
2906710035 Málaga sección 10035;Renta media por persona ;2015;7.979
