Unidades territoriales;Indicadores de renta media;Periodo;Total
1102203013 Línea de la Concepción, La sección 03013;Renta media por hogar;2015;29.568
1102204 Línea de la Concepción, La distrito 04;Renta media por persona ;2017;6.703
1102204 Línea de la Concepción, La distrito 04;Renta media por persona ;2016;6.463
1102204 Línea de la Concepción, La distrito 04;Renta media por persona ;2015;6.522
1102204 Línea de la Concepción, La distrito 04;Renta media por hogar;2017;18.916
1102204 Línea de la Concepción, La distrito 04;Renta media por hogar;2016;18.374
1102204 Línea de la Concepción, La distrito 04;Renta media por hogar;2015;18.266
1102204001 Línea de la Concepción, La sección 04001;Renta media por persona ;2017;8.348
1102204001 Línea de la Concepción, La sección 04001;Renta media por persona ;2016;7.937
1102204001 Línea de la Concepción, La sección 04001;Renta media por persona ;2015;8.136
1102204001 Línea de la Concepción, La sección 04001;Renta media por hogar;2017;22.244
1102204001 Línea de la Concepción, La sección 04001;Renta media por hogar;2016;21.354
1102204001 Línea de la Concepción, La sección 04001;Renta media por hogar;2015;21.454
1102204002 Línea de la Concepción, La sección 04002;Renta media por persona ;2017;7.737
1102204002 Línea de la Concepción, La sección 04002;Renta media por persona ;2016;7.415
1102204002 Línea de la Concepción, La sección 04002;Renta media por persona ;2015;7.479
1102204002 Línea de la Concepción, La sección 04002;Renta media por hogar;2017;21.068
1102204002 Línea de la Concepción, La sección 04002;Renta media por hogar;2016;20.380
1102204002 Línea de la Concepción, La sección 04002;Renta media por hogar;2015;20.425
1102204003 Línea de la Concepción, La sección 04003;Renta media por persona ;2017;3.816
1102204003 Línea de la Concepción, La sección 04003;Renta media por persona ;2016;3.758
1102204003 Línea de la Concepción, La sección 04003;Renta media por persona ;2015;3.704
1102204003 Línea de la Concepción, La sección 04003;Renta media por hogar;2017;13.130
1102204003 Línea de la Concepción, La sección 04003;Renta media por hogar;2016;13.099
1102204003 Línea de la Concepción, La sección 04003;Renta media por hogar;2015;12.824
1102204004 Línea de la Concepción, La sección 04004;Renta media por persona ;2017;7.093
1102204004 Línea de la Concepción, La sección 04004;Renta media por persona ;2016;7.034
1102204004 Línea de la Concepción, La sección 04004;Renta media por persona ;2015;7.074
1102204004 Línea de la Concepción, La sección 04004;Renta media por hogar;2017;18.896
1102204004 Línea de la Concepción, La sección 04004;Renta media por hogar;2016;18.687
1102204004 Línea de la Concepción, La sección 04004;Renta media por hogar;2015;18.453
1102204005 Línea de la Concepción, La sección 04005;Renta media por persona ;2017;4.371
1102204005 Línea de la Concepción, La sección 04005;Renta media por persona ;2016;4.277
1102204005 Línea de la Concepción, La sección 04005;Renta media por persona ;2015;4.298
1102204005 Línea de la Concepción, La sección 04005;Renta media por hogar;2017;14.525
1102204005 Línea de la Concepción, La sección 04005;Renta media por hogar;2016;14.123
1102204005 Línea de la Concepción, La sección 04005;Renta media por hogar;2015;13.888
1102204006 Línea de la Concepción, La sección 04006;Renta media por persona ;2017;7.851
1102204006 Línea de la Concepción, La sección 04006;Renta media por persona ;2016;7.371
1102204006 Línea de la Concepción, La sección 04006;Renta media por persona ;2015;7.537
1102204006 Línea de la Concepción, La sección 04006;Renta media por hogar;2017;19.771
1102204006 Línea de la Concepción, La sección 04006;Renta media por hogar;2016;18.986
1102204006 Línea de la Concepción, La sección 04006;Renta media por hogar;2015;19.052
1102205 Línea de la Concepción, La distrito 05;Renta media por persona ;2017;5.438
1102205 Línea de la Concepción, La distrito 05;Renta media por persona ;2016;5.141
1102205 Línea de la Concepción, La distrito 05;Renta media por persona ;2015;5.138
1102205 Línea de la Concepción, La distrito 05;Renta media por hogar;2017;15.784
1102205 Línea de la Concepción, La distrito 05;Renta media por hogar;2016;15.132
1102205 Línea de la Concepción, La distrito 05;Renta media por hogar;2015;14.977
1102205001 Línea de la Concepción, La sección 05001;Renta media por persona ;2017;7.160
1102205001 Línea de la Concepción, La sección 05001;Renta media por persona ;2016;6.542
1102205001 Línea de la Concepción, La sección 05001;Renta media por persona ;2015;6.842
1102205001 Línea de la Concepción, La sección 05001;Renta media por hogar;2017;19.906
1102205001 Línea de la Concepción, La sección 05001;Renta media por hogar;2016;18.656
1102205001 Línea de la Concepción, La sección 05001;Renta media por hogar;2015;19.348
1102205002 Línea de la Concepción, La sección 05002;Renta media por persona ;2017;4.056
1102205002 Línea de la Concepción, La sección 05002;Renta media por persona ;2016;4.016
1102205002 Línea de la Concepción, La sección 05002;Renta media por persona ;2015;3.921
1102205002 Línea de la Concepción, La sección 05002;Renta media por hogar;2017;13.575
1102205002 Línea de la Concepción, La sección 05002;Renta media por hogar;2016;13.280
1102205002 Línea de la Concepción, La sección 05002;Renta media por hogar;2015;12.781
1102205003 Línea de la Concepción, La sección 05003;Renta media por persona ;2017;7.467
1102205003 Línea de la Concepción, La sección 05003;Renta media por persona ;2016;6.905
1102205003 Línea de la Concepción, La sección 05003;Renta media por persona ;2015;6.931
1102205003 Línea de la Concepción, La sección 05003;Renta media por hogar;2017;19.390
1102205003 Línea de la Concepción, La sección 05003;Renta media por hogar;2016;18.829
1102205003 Línea de la Concepción, La sección 05003;Renta media por hogar;2015;18.656
1102205004 Línea de la Concepción, La sección 05004;Renta media por persona ;2017;5.522
1102205004 Línea de la Concepción, La sección 05004;Renta media por persona ;2016;5.137
1102205004 Línea de la Concepción, La sección 05004;Renta media por persona ;2015;5.365
1102205004 Línea de la Concepción, La sección 05004;Renta media por hogar;2017;14.953
1102205004 Línea de la Concepción, La sección 05004;Renta media por hogar;2016;14.149
1102205004 Línea de la Concepción, La sección 05004;Renta media por hogar;2015;14.005
1102205005 Línea de la Concepción, La sección 05005;Renta media por persona ;2017;3.870
1102205005 Línea de la Concepción, La sección 05005;Renta media por persona ;2016;3.673
1102205005 Línea de la Concepción, La sección 05005;Renta media por persona ;2015;3.649
1102205005 Línea de la Concepción, La sección 05005;Renta media por hogar;2017;12.087
1102205005 Línea de la Concepción, La sección 05005;Renta media por hogar;2016;11.523
1102205005 Línea de la Concepción, La sección 05005;Renta media por hogar;2015;11.499
1102205007 Línea de la Concepción, La sección 05007;Renta media por persona ;2017;5.287
1102205007 Línea de la Concepción, La sección 05007;Renta media por persona ;2016;5.134
1102205007 Línea de la Concepción, La sección 05007;Renta media por persona ;2015;4.953
1102205007 Línea de la Concepción, La sección 05007;Renta media por hogar;2017;15.148
1102205007 Línea de la Concepción, La sección 05007;Renta media por hogar;2016;14.673
1102205007 Línea de la Concepción, La sección 05007;Renta media por hogar;2015;14.124
1102206 Línea de la Concepción, La distrito 06;Renta media por persona ;2017;5.575
1102206 Línea de la Concepción, La distrito 06;Renta media por persona ;2016;5.426
1102206 Línea de la Concepción, La distrito 06;Renta media por persona ;2015;5.505
1102206 Línea de la Concepción, La distrito 06;Renta media por hogar;2017;16.306
1102206 Línea de la Concepción, La distrito 06;Renta media por hogar;2016;15.996
1102206 Línea de la Concepción, La distrito 06;Renta media por hogar;2015;15.990
1102206001 Línea de la Concepción, La sección 06001;Renta media por persona ;2017;4.623
1102206001 Línea de la Concepción, La sección 06001;Renta media por persona ;2016;4.596
1102206001 Línea de la Concepción, La sección 06001;Renta media por persona ;2015;5.054
1102206001 Línea de la Concepción, La sección 06001;Renta media por hogar;2017;14.839
1102206001 Línea de la Concepción, La sección 06001;Renta media por hogar;2016;14.493
1102206001 Línea de la Concepción, La sección 06001;Renta media por hogar;2015;15.350
1102206002 Línea de la Concepción, La sección 06002;Renta media por persona ;2017;4.685
1102206002 Línea de la Concepción, La sección 06002;Renta media por persona ;2016;4.579
1102206002 Línea de la Concepción, La sección 06002;Renta media por persona ;2015;4.753
1102206002 Línea de la Concepción, La sección 06002;Renta media por hogar;2017;13.771
1102206002 Línea de la Concepción, La sección 06002;Renta media por hogar;2016;14.322
1102206002 Línea de la Concepción, La sección 06002;Renta media por hogar;2015;14.396
1102206003 Línea de la Concepción, La sección 06003;Renta media por persona ;2017;5.902
1102206003 Línea de la Concepción, La sección 06003;Renta media por persona ;2016;5.756
1102206003 Línea de la Concepción, La sección 06003;Renta media por persona ;2015;5.662
1102206003 Línea de la Concepción, La sección 06003;Renta media por hogar;2017;16.788
1102206003 Línea de la Concepción, La sección 06003;Renta media por hogar;2016;15.846
1102206003 Línea de la Concepción, La sección 06003;Renta media por hogar;2015;15.340
1102206004 Línea de la Concepción, La sección 06004;Renta media por persona ;2017;5.661
1102206004 Línea de la Concepción, La sección 06004;Renta media por persona ;2016;5.480
1102206004 Línea de la Concepción, La sección 06004;Renta media por persona ;2015;5.399
1102206004 Línea de la Concepción, La sección 06004;Renta media por hogar;2017;18.040
1102206004 Línea de la Concepción, La sección 06004;Renta media por hogar;2016;17.255
1102206004 Línea de la Concepción, La sección 06004;Renta media por hogar;2015;16.934
1102206005 Línea de la Concepción, La sección 06005;Renta media por persona ;2017;4.606
1102206005 Línea de la Concepción, La sección 06005;Renta media por persona ;2016;4.739
1102206005 Línea de la Concepción, La sección 06005;Renta media por persona ;2015;4.904
1102206005 Línea de la Concepción, La sección 06005;Renta media por hogar;2017;13.576
1102206005 Línea de la Concepción, La sección 06005;Renta media por hogar;2016;14.232
1102206005 Línea de la Concepción, La sección 06005;Renta media por hogar;2015;14.360
1102206006 Línea de la Concepción, La sección 06006;Renta media por persona ;2017;5.570
1102206006 Línea de la Concepción, La sección 06006;Renta media por persona ;2016;5.347
1102206006 Línea de la Concepción, La sección 06006;Renta media por persona ;2015;5.325
1102206006 Línea de la Concepción, La sección 06006;Renta media por hogar;2017;14.810
1102206006 Línea de la Concepción, La sección 06006;Renta media por hogar;2016;14.326
1102206006 Línea de la Concepción, La sección 06006;Renta media por hogar;2015;14.477
1102206007 Línea de la Concepción, La sección 06007;Renta media por persona ;2017;7.190
1102206007 Línea de la Concepción, La sección 06007;Renta media por persona ;2016;6.778
1102206007 Línea de la Concepción, La sección 06007;Renta media por persona ;2015;6.706
1102206007 Línea de la Concepción, La sección 06007;Renta media por hogar;2017;19.928
1102206007 Línea de la Concepción, La sección 06007;Renta media por hogar;2016;19.203
1102206007 Línea de la Concepción, La sección 06007;Renta media por hogar;2015;18.944
1102207 Línea de la Concepción, La distrito 07;Renta media por persona ;2017;9.927
1102207 Línea de la Concepción, La distrito 07;Renta media por persona ;2016;9.057
1102207 Línea de la Concepción, La distrito 07;Renta media por persona ;2015;9.310
1102207 Línea de la Concepción, La distrito 07;Renta media por hogar;2017;26.452
1102207 Línea de la Concepción, La distrito 07;Renta media por hogar;2016;24.918
1102207 Línea de la Concepción, La distrito 07;Renta media por hogar;2015;24.856
1102207001 Línea de la Concepción, La sección 07001;Renta media por persona ;2017;6.530
1102207001 Línea de la Concepción, La sección 07001;Renta media por persona ;2016;6.184
1102207001 Línea de la Concepción, La sección 07001;Renta media por persona ;2015;6.186
1102207001 Línea de la Concepción, La sección 07001;Renta media por hogar;2017;18.870
1102207001 Línea de la Concepción, La sección 07001;Renta media por hogar;2016;18.399
1102207001 Línea de la Concepción, La sección 07001;Renta media por hogar;2015;17.970
1102207002 Línea de la Concepción, La sección 07002;Renta media por persona ;2017;9.594
1102207002 Línea de la Concepción, La sección 07002;Renta media por persona ;2016;8.795
1102207002 Línea de la Concepción, La sección 07002;Renta media por persona ;2015;8.823
1102207002 Línea de la Concepción, La sección 07002;Renta media por hogar;2017;26.889
1102207002 Línea de la Concepción, La sección 07002;Renta media por hogar;2016;25.168
1102207002 Línea de la Concepción, La sección 07002;Renta media por hogar;2015;25.043
1102207003 Línea de la Concepción, La sección 07003;Renta media por persona ;2017;12.106
1102207003 Línea de la Concepción, La sección 07003;Renta media por persona ;2016;10.860
1102207003 Línea de la Concepción, La sección 07003;Renta media por persona ;2015;11.675
1102207003 Línea de la Concepción, La sección 07003;Renta media por hogar;2017;30.029
1102207003 Línea de la Concepción, La sección 07003;Renta media por hogar;2016;28.037
1102207003 Línea de la Concepción, La sección 07003;Renta media por hogar;2015;28.534
11023 Medina Sidonia;Renta media por persona ;2017;7.642
11023 Medina Sidonia;Renta media por persona ;2016;7.242
11023 Medina Sidonia;Renta media por persona ;2015;6.966
11023 Medina Sidonia;Renta media por hogar;2017;20.246
11023 Medina Sidonia;Renta media por hogar;2016;19.424
11023 Medina Sidonia;Renta media por hogar;2015;19.110
1102301 Medina Sidonia distrito 01;Renta media por persona ;2017;7.239
1102301 Medina Sidonia distrito 01;Renta media por persona ;2016;6.812
1102301 Medina Sidonia distrito 01;Renta media por persona ;2015;6.443
1102301 Medina Sidonia distrito 01;Renta media por hogar;2017;19.570
1102301 Medina Sidonia distrito 01;Renta media por hogar;2016;19.066
1102301 Medina Sidonia distrito 01;Renta media por hogar;2015;18.204
1102301001 Medina Sidonia sección 01001;Renta media por persona ;2017;7.239
1102301001 Medina Sidonia sección 01001;Renta media por persona ;2016;6.812
1102301001 Medina Sidonia sección 01001;Renta media por persona ;2015;6.443
1102301001 Medina Sidonia sección 01001;Renta media por hogar;2017;19.570
1102301001 Medina Sidonia sección 01001;Renta media por hogar;2016;19.066
1102301001 Medina Sidonia sección 01001;Renta media por hogar;2015;18.204
1102302 Medina Sidonia distrito 02;Renta media por persona ;2017;7.760
1102302 Medina Sidonia distrito 02;Renta media por persona ;2016;7.089
1102302 Medina Sidonia distrito 02;Renta media por persona ;2015;6.917
1102302 Medina Sidonia distrito 02;Renta media por hogar;2017;20.858
1102302 Medina Sidonia distrito 02;Renta media por hogar;2016;20.097
1102302 Medina Sidonia distrito 02;Renta media por hogar;2015;20.026
1102302001 Medina Sidonia sección 02001;Renta media por persona ;2017;7.760
1102302001 Medina Sidonia sección 02001;Renta media por persona ;2016;7.089
1102302001 Medina Sidonia sección 02001;Renta media por persona ;2015;6.917
1102302001 Medina Sidonia sección 02001;Renta media por hogar;2017;20.858
1102302001 Medina Sidonia sección 02001;Renta media por hogar;2016;20.097
1102302001 Medina Sidonia sección 02001;Renta media por hogar;2015;20.026
1102303 Medina Sidonia distrito 03;Renta media por persona ;2017;10.417
1102303 Medina Sidonia distrito 03;Renta media por persona ;2016;9.917
1102303 Medina Sidonia distrito 03;Renta media por persona ;2015;9.637
1102303 Medina Sidonia distrito 03;Renta media por hogar;2017;27.235
1102303 Medina Sidonia distrito 03;Renta media por hogar;2016;26.417
1102303 Medina Sidonia distrito 03;Renta media por hogar;2015;25.983
1102303001 Medina Sidonia sección 03001;Renta media por persona ;2017;10.417
1102303001 Medina Sidonia sección 03001;Renta media por persona ;2016;9.917
1102303001 Medina Sidonia sección 03001;Renta media por persona ;2015;9.637
1102303001 Medina Sidonia sección 03001;Renta media por hogar;2017;27.235
1102303001 Medina Sidonia sección 03001;Renta media por hogar;2016;26.417
1102303001 Medina Sidonia sección 03001;Renta media por hogar;2015;25.983
1102304 Medina Sidonia distrito 04;Renta media por persona ;2017;8.329
1102304 Medina Sidonia distrito 04;Renta media por persona ;2016;8.077
1102304 Medina Sidonia distrito 04;Renta media por persona ;2015;8.239
1102304 Medina Sidonia distrito 04;Renta media por hogar;2017;21.632
1102304 Medina Sidonia distrito 04;Renta media por hogar;2016;21.105
1102304 Medina Sidonia distrito 04;Renta media por hogar;2015;21.492
1102304001 Medina Sidonia sección 04001;Renta media por persona ;2017;8.329
1102304001 Medina Sidonia sección 04001;Renta media por persona ;2016;8.077
1102304001 Medina Sidonia sección 04001;Renta media por persona ;2015;8.239
1102304001 Medina Sidonia sección 04001;Renta media por hogar;2017;21.632
1102304001 Medina Sidonia sección 04001;Renta media por hogar;2016;21.105
1102304001 Medina Sidonia sección 04001;Renta media por hogar;2015;21.492
1102305 Medina Sidonia distrito 05;Renta media por persona ;2017;7.338
1102305 Medina Sidonia distrito 05;Renta media por persona ;2016;6.982
1102305 Medina Sidonia distrito 05;Renta media por persona ;2015;6.622
1102305 Medina Sidonia distrito 05;Renta media por hogar;2017;19.976
1102305 Medina Sidonia distrito 05;Renta media por hogar;2016;19.075
1102305 Medina Sidonia distrito 05;Renta media por hogar;2015;18.167
1102305001 Medina Sidonia sección 05001;Renta media por persona ;2017;7.994
1102305001 Medina Sidonia sección 05001;Renta media por persona ;2016;7.558
1102305001 Medina Sidonia sección 05001;Renta media por persona ;2015;7.217
1102305001 Medina Sidonia sección 05001;Renta media por hogar;2017;22.636
1102305001 Medina Sidonia sección 05001;Renta media por hogar;2016;21.808
1102305001 Medina Sidonia sección 05001;Renta media por hogar;2015;20.864
1102305002 Medina Sidonia sección 05002;Renta media por persona ;2017;6.742
1102305002 Medina Sidonia sección 05002;Renta media por persona ;2016;6.276
1102305002 Medina Sidonia sección 05002;Renta media por persona ;2015;5.953
1102305002 Medina Sidonia sección 05002;Renta media por hogar;2017;17.995
1102305002 Medina Sidonia sección 05002;Renta media por hogar;2016;16.840
1102305002 Medina Sidonia sección 05002;Renta media por hogar;2015;16.378
1102305003 Medina Sidonia sección 05003;Renta media por persona ;2017;6.882
1102305003 Medina Sidonia sección 05003;Renta media por persona ;2016;6.530
1102305003 Medina Sidonia sección 05003;Renta media por persona ;2015;6.175
1102305003 Medina Sidonia sección 05003;Renta media por hogar;2017;15.792
1102305003 Medina Sidonia sección 05003;Renta media por hogar;2016;15.201
1102305003 Medina Sidonia sección 05003;Renta media por hogar;2015;14.570
1102305004 Medina Sidonia sección 05004;Renta media por persona ;2017;6.944
1102305004 Medina Sidonia sección 05004;Renta media por persona ;2016;6.926
1102305004 Medina Sidonia sección 05004;Renta media por persona ;2015;6.542
1102305004 Medina Sidonia sección 05004;Renta media por hogar;2017;21.114
1102305004 Medina Sidonia sección 05004;Renta media por hogar;2016;19.277
1102305004 Medina Sidonia sección 05004;Renta media por hogar;2015;18.103
1102306 Medina Sidonia distrito 06;Renta media por persona ;2017;7.537
1102306 Medina Sidonia distrito 06;Renta media por persona ;2016;6.992
1102306 Medina Sidonia distrito 06;Renta media por persona ;2015;6.649
1102306 Medina Sidonia distrito 06;Renta media por hogar;2017;17.746
1102306 Medina Sidonia distrito 06;Renta media por hogar;2016;16.805
1102306 Medina Sidonia distrito 06;Renta media por hogar;2015;18.184
1102306001 Medina Sidonia sección 06001;Renta media por persona ;2017;7.537
1102306001 Medina Sidonia sección 06001;Renta media por persona ;2016;6.992
1102306001 Medina Sidonia sección 06001;Renta media por persona ;2015;6.649
1102306001 Medina Sidonia sección 06001;Renta media por hogar;2017;17.746
1102306001 Medina Sidonia sección 06001;Renta media por hogar;2016;16.805
1102306001 Medina Sidonia sección 06001;Renta media por hogar;2015;18.184
11024 Olvera;Renta media por persona ;2017;8.509
11024 Olvera;Renta media por persona ;2016;8.244
11024 Olvera;Renta media por persona ;2015;7.874
11024 Olvera;Renta media por hogar;2017;21.686
11024 Olvera;Renta media por hogar;2016;21.144
11024 Olvera;Renta media por hogar;2015;20.422
1102401 Olvera distrito 01;Renta media por persona ;2017;7.853
1102401 Olvera distrito 01;Renta media por persona ;2016;7.416
1102401 Olvera distrito 01;Renta media por persona ;2015;7.141
1102401 Olvera distrito 01;Renta media por hogar;2017;18.167
1102401 Olvera distrito 01;Renta media por hogar;2016;17.537
1102401 Olvera distrito 01;Renta media por hogar;2015;17.195
1102401001 Olvera sección 01001;Renta media por persona ;2017;7.853
1102401001 Olvera sección 01001;Renta media por persona ;2016;7.416
1102401001 Olvera sección 01001;Renta media por persona ;2015;7.141
1102401001 Olvera sección 01001;Renta media por hogar;2017;18.167
1102401001 Olvera sección 01001;Renta media por hogar;2016;17.537
1102401001 Olvera sección 01001;Renta media por hogar;2015;17.195
1102402 Olvera distrito 02;Renta media por persona ;2017;7.666
1102402 Olvera distrito 02;Renta media por persona ;2016;7.448
1102402 Olvera distrito 02;Renta media por persona ;2015;7.133
1102402 Olvera distrito 02;Renta media por hogar;2017;18.560
1102402 Olvera distrito 02;Renta media por hogar;2016;18.181
1102402 Olvera distrito 02;Renta media por hogar;2015;17.901
1102402001 Olvera sección 02001;Renta media por persona ;2017;8.582
1102402001 Olvera sección 02001;Renta media por persona ;2016;8.736
1102402001 Olvera sección 02001;Renta media por persona ;2015;8.352
1102402001 Olvera sección 02001;Renta media por hogar;2017;19.804
1102402001 Olvera sección 02001;Renta media por hogar;2016;20.178
1102402001 Olvera sección 02001;Renta media por hogar;2015;20.110
1102402002 Olvera sección 02002;Renta media por persona ;2017;6.819
1102402002 Olvera sección 02002;Renta media por persona ;2016;6.300
1102402002 Olvera sección 02002;Renta media por persona ;2015;6.009
1102402002 Olvera sección 02002;Renta media por hogar;2017;17.295
1102402002 Olvera sección 02002;Renta media por hogar;2016;16.200
1102402002 Olvera sección 02002;Renta media por hogar;2015;15.693
1102403 Olvera distrito 03;Renta media por persona ;2017;9.493
1102403 Olvera distrito 03;Renta media por persona ;2016;9.176
1102403 Olvera distrito 03;Renta media por persona ;2015;8.278
1102403 Olvera distrito 03;Renta media por hogar;2017;22.750
1102403 Olvera distrito 03;Renta media por hogar;2016;22.127
1102403 Olvera distrito 03;Renta media por hogar;2015;20.133
1102403001 Olvera sección 03001;Renta media por persona ;2017;9.493
1102403001 Olvera sección 03001;Renta media por persona ;2016;9.176
1102403001 Olvera sección 03001;Renta media por persona ;2015;8.278
1102403001 Olvera sección 03001;Renta media por hogar;2017;22.750
1102403001 Olvera sección 03001;Renta media por hogar;2016;22.127
1102403001 Olvera sección 03001;Renta media por hogar;2015;20.133
1102404 Olvera distrito 04;Renta media por persona ;2017;8.726
1102404 Olvera distrito 04;Renta media por persona ;2016;8.497
1102404 Olvera distrito 04;Renta media por persona ;2015;8.199
1102404 Olvera distrito 04;Renta media por hogar;2017;23.356
1102404 Olvera distrito 04;Renta media por hogar;2016;22.842
1102404 Olvera distrito 04;Renta media por hogar;2015;22.128
1102404001 Olvera sección 04001;Renta media por persona ;2017;9.267
1102404001 Olvera sección 04001;Renta media por persona ;2016;9.140
1102404001 Olvera sección 04001;Renta media por persona ;2015;8.958
1102404001 Olvera sección 04001;Renta media por hogar;2017;24.048
1102404001 Olvera sección 04001;Renta media por hogar;2016;23.945
1102404001 Olvera sección 04001;Renta media por hogar;2015;23.588
1102404002 Olvera sección 04002;Renta media por persona ;2017;8.103
1102404002 Olvera sección 04002;Renta media por persona ;2016;8.001
1102404002 Olvera sección 04002;Renta media por persona ;2015;7.653
1102404002 Olvera sección 04002;Renta media por hogar;2017;21.532
1102404002 Olvera sección 04002;Renta media por hogar;2016;21.271
1102404002 Olvera sección 04002;Renta media por hogar;2015;20.554
1102404003 Olvera sección 04003;Renta media por persona ;2017;8.811
1102404003 Olvera sección 04003;Renta media por persona ;2016;8.436
1102404003 Olvera sección 04003;Renta media por persona ;2015;8.109
1102404003 Olvera sección 04003;Renta media por hogar;2017;25.228
1102404003 Olvera sección 04003;Renta media por hogar;2016;23.119
1102404003 Olvera sección 04003;Renta media por hogar;2015;22.224
11025 Paterna de Rivera;Renta media por persona ;2017;6.947
11025 Paterna de Rivera;Renta media por persona ;2016;6.480
11025 Paterna de Rivera;Renta media por persona ;2015;6.215
11025 Paterna de Rivera;Renta media por hogar;2017;18.183
11025 Paterna de Rivera;Renta media por hogar;2016;17.081
11025 Paterna de Rivera;Renta media por hogar;2015;16.611
1102501 Paterna de Rivera distrito 01;Renta media por persona ;2017;6.947
1102501 Paterna de Rivera distrito 01;Renta media por persona ;2016;6.480
1102501 Paterna de Rivera distrito 01;Renta media por persona ;2015;6.215
1102501 Paterna de Rivera distrito 01;Renta media por hogar;2017;18.183
1102501 Paterna de Rivera distrito 01;Renta media por hogar;2016;17.081
1102501 Paterna de Rivera distrito 01;Renta media por hogar;2015;16.611
1102501001 Paterna de Rivera sección 01001;Renta media por persona ;2017;7.532
1102501001 Paterna de Rivera sección 01001;Renta media por persona ;2016;7.022
1102501001 Paterna de Rivera sección 01001;Renta media por persona ;2015;6.638
1102501001 Paterna de Rivera sección 01001;Renta media por hogar;2017;18.566
1102501001 Paterna de Rivera sección 01001;Renta media por hogar;2016;17.442
1102501001 Paterna de Rivera sección 01001;Renta media por hogar;2015;16.671
1102501002 Paterna de Rivera sección 01002;Renta media por persona ;2017;6.979
1102501002 Paterna de Rivera sección 01002;Renta media por persona ;2016;6.663
1102501002 Paterna de Rivera sección 01002;Renta media por persona ;2015;6.592
1102501002 Paterna de Rivera sección 01002;Renta media por hogar;2017;17.809
1102501002 Paterna de Rivera sección 01002;Renta media por hogar;2016;16.976
1102501002 Paterna de Rivera sección 01002;Renta media por hogar;2015;17.052
1102501003 Paterna de Rivera sección 01003;Renta media por persona ;2017;6.460
1102501003 Paterna de Rivera sección 01003;Renta media por persona ;2016;5.891
1102501003 Paterna de Rivera sección 01003;Renta media por persona ;2015;5.540
1102501003 Paterna de Rivera sección 01003;Renta media por hogar;2017;18.209
1102501003 Paterna de Rivera sección 01003;Renta media por hogar;2016;16.860
1102501003 Paterna de Rivera sección 01003;Renta media por hogar;2015;16.110
11026 Prado del Rey;Renta media por persona ;2017;7.044
11026 Prado del Rey;Renta media por persona ;2016;6.649
11026 Prado del Rey;Renta media por persona ;2015;6.411
11026 Prado del Rey;Renta media por hogar;2017;18.203
11026 Prado del Rey;Renta media por hogar;2016;17.322
11026 Prado del Rey;Renta media por hogar;2015;16.693
1102601 Prado del Rey distrito 01;Renta media por persona ;2017;7.194
1102601 Prado del Rey distrito 01;Renta media por persona ;2016;6.874
1102601 Prado del Rey distrito 01;Renta media por persona ;2015;6.721
1102601 Prado del Rey distrito 01;Renta media por hogar;2017;18.347
1102601 Prado del Rey distrito 01;Renta media por hogar;2016;17.623
1102601 Prado del Rey distrito 01;Renta media por hogar;2015;17.234
1102601001 Prado del Rey sección 01001;Renta media por persona ;2017;7.348
1102601001 Prado del Rey sección 01001;Renta media por persona ;2016;6.908
1102601001 Prado del Rey sección 01001;Renta media por persona ;2015;6.795
1102601001 Prado del Rey sección 01001;Renta media por hogar;2017;18.895
1102601001 Prado del Rey sección 01001;Renta media por hogar;2016;18.082
1102601001 Prado del Rey sección 01001;Renta media por hogar;2015;17.746
1102601002 Prado del Rey sección 01002;Renta media por persona ;2017;6.841
1102601002 Prado del Rey sección 01002;Renta media por persona ;2016;6.795
1102601002 Prado del Rey sección 01002;Renta media por persona ;2015;6.546
1102601002 Prado del Rey sección 01002;Renta media por hogar;2017;17.126
1102601002 Prado del Rey sección 01002;Renta media por hogar;2016;16.608
1102601002 Prado del Rey sección 01002;Renta media por hogar;2015;16.096
1102602 Prado del Rey distrito 02;Renta media por persona ;2017;6.923
1102602 Prado del Rey distrito 02;Renta media por persona ;2016;6.472
1102602 Prado del Rey distrito 02;Renta media por persona ;2015;6.166
1102602 Prado del Rey distrito 02;Renta media por hogar;2017;18.084
1102602 Prado del Rey distrito 02;Renta media por hogar;2016;17.078
1102602 Prado del Rey distrito 02;Renta media por hogar;2015;16.254
1102602001 Prado del Rey sección 02001;Renta media por persona ;2017;7.138
1102602001 Prado del Rey sección 02001;Renta media por persona ;2016;6.660
1102602001 Prado del Rey sección 02001;Renta media por persona ;2015;6.297
1102602001 Prado del Rey sección 02001;Renta media por hogar;2017;19.132
1102602001 Prado del Rey sección 02001;Renta media por hogar;2016;18.154
1102602001 Prado del Rey sección 02001;Renta media por hogar;2015;17.034
1102602002 Prado del Rey sección 02002;Renta media por persona ;2017;6.765
1102602002 Prado del Rey sección 02002;Renta media por persona ;2016;6.333
1102602002 Prado del Rey sección 02002;Renta media por persona ;2015;6.068
1102602002 Prado del Rey sección 02002;Renta media por hogar;2017;17.347
1102602002 Prado del Rey sección 02002;Renta media por hogar;2016;16.324
1102602002 Prado del Rey sección 02002;Renta media por hogar;2015;15.695
11027 Puerto de Santa María, El;Renta media por persona ;2017;9.741
11027 Puerto de Santa María, El;Renta media por persona ;2016;9.401
11027 Puerto de Santa María, El;Renta media por persona ;2015;9.154
11027 Puerto de Santa María, El;Renta media por hogar;2017;27.732
11027 Puerto de Santa María, El;Renta media por hogar;2016;27.094
