Unidades territoriales;Indicadores de renta media;Periodo;Total
1402101019 Córdoba sección 01019;Renta media por hogar;2016;62.386
1402101019 Córdoba sección 01019;Renta media por hogar;2015;59.642
1402101020 Córdoba sección 01020;Renta media por persona ;2017;13.029
1402101020 Córdoba sección 01020;Renta media por persona ;2016;12.414
1402101020 Córdoba sección 01020;Renta media por persona ;2015;12.091
1402101020 Córdoba sección 01020;Renta media por hogar;2017;36.465
1402101020 Córdoba sección 01020;Renta media por hogar;2016;35.550
1402101020 Córdoba sección 01020;Renta media por hogar;2015;35.136
1402101021 Córdoba sección 01021;Renta media por persona ;2017;8.515
1402101021 Córdoba sección 01021;Renta media por persona ;2016;8.168
1402101021 Córdoba sección 01021;Renta media por persona ;2015;8.019
1402101021 Córdoba sección 01021;Renta media por hogar;2017;22.964
1402101021 Córdoba sección 01021;Renta media por hogar;2016;22.609
1402101021 Córdoba sección 01021;Renta media por hogar;2015;22.169
1402101022 Córdoba sección 01022;Renta media por persona ;2017;8.846
1402101022 Córdoba sección 01022;Renta media por persona ;2016;8.410
1402101022 Córdoba sección 01022;Renta media por persona ;2015;8.283
1402101022 Córdoba sección 01022;Renta media por hogar;2017;23.389
1402101022 Córdoba sección 01022;Renta media por hogar;2016;22.623
1402101022 Córdoba sección 01022;Renta media por hogar;2015;22.249
1402101023 Córdoba sección 01023;Renta media por persona ;2017;12.302
1402101023 Córdoba sección 01023;Renta media por persona ;2016;12.106
1402101023 Córdoba sección 01023;Renta media por persona ;2015;11.720
1402101023 Córdoba sección 01023;Renta media por hogar;2017;30.114
1402101023 Córdoba sección 01023;Renta media por hogar;2016;29.814
1402101023 Córdoba sección 01023;Renta media por hogar;2015;29.087
1402101024 Córdoba sección 01024;Renta media por persona ;2017;16.131
1402101024 Córdoba sección 01024;Renta media por persona ;2016;15.909
1402101024 Córdoba sección 01024;Renta media por persona ;2015;15.518
1402101024 Córdoba sección 01024;Renta media por hogar;2017;47.503
1402101024 Córdoba sección 01024;Renta media por hogar;2016;47.050
1402101024 Córdoba sección 01024;Renta media por hogar;2015;46.259
1402101025 Córdoba sección 01025;Renta media por persona ;2017;11.308
1402101025 Córdoba sección 01025;Renta media por persona ;2016;10.832
1402101025 Córdoba sección 01025;Renta media por persona ;2015;10.563
1402101025 Córdoba sección 01025;Renta media por hogar;2017;32.009
1402101025 Córdoba sección 01025;Renta media por hogar;2016;31.452
1402101025 Córdoba sección 01025;Renta media por hogar;2015;30.328
1402101026 Córdoba sección 01026;Renta media por persona ;2017;16.486
1402101026 Córdoba sección 01026;Renta media por persona ;2016;15.901
1402101026 Córdoba sección 01026;Renta media por persona ;2015;15.362
1402101026 Córdoba sección 01026;Renta media por hogar;2017;46.718
1402101026 Córdoba sección 01026;Renta media por hogar;2016;45.217
1402101026 Córdoba sección 01026;Renta media por hogar;2015;43.558
1402101027 Córdoba sección 01027;Renta media por persona ;2017;9.444
1402101027 Córdoba sección 01027;Renta media por persona ;2016;9.112
1402101027 Córdoba sección 01027;Renta media por persona ;2015;9.123
1402101027 Córdoba sección 01027;Renta media por hogar;2017;27.333
1402101027 Córdoba sección 01027;Renta media por hogar;2016;26.508
1402101027 Córdoba sección 01027;Renta media por hogar;2015;27.113
1402101028 Córdoba sección 01028;Renta media por persona ;2017;14.244
1402101028 Córdoba sección 01028;Renta media por persona ;2016;13.879
1402101028 Córdoba sección 01028;Renta media por persona ;2015;13.619
1402101028 Córdoba sección 01028;Renta media por hogar;2017;36.761
1402101028 Córdoba sección 01028;Renta media por hogar;2016;35.840
1402101028 Córdoba sección 01028;Renta media por hogar;2015;34.976
1402101029 Córdoba sección 01029;Renta media por persona ;2017;10.125
1402101029 Córdoba sección 01029;Renta media por persona ;2016;10.406
1402101029 Córdoba sección 01029;Renta media por persona ;2015;10.072
1402101029 Córdoba sección 01029;Renta media por hogar;2017;26.848
1402101029 Córdoba sección 01029;Renta media por hogar;2016;27.680
1402101029 Córdoba sección 01029;Renta media por hogar;2015;26.622
1402101030 Córdoba sección 01030;Renta media por persona ;2017;14.401
1402101030 Córdoba sección 01030;Renta media por persona ;2016;13.854
1402101030 Córdoba sección 01030;Renta media por persona ;2015;12.701
1402101030 Córdoba sección 01030;Renta media por hogar;2017;40.500
1402101030 Córdoba sección 01030;Renta media por hogar;2016;39.647
1402101030 Córdoba sección 01030;Renta media por hogar;2015;36.437
1402101031 Córdoba sección 01031;Renta media por persona ;2017;13.761
1402101031 Córdoba sección 01031;Renta media por persona ;2016;13.353
1402101031 Córdoba sección 01031;Renta media por persona ;2015;13.105
1402101031 Córdoba sección 01031;Renta media por hogar;2017;47.643
1402101031 Córdoba sección 01031;Renta media por hogar;2016;46.041
1402101031 Córdoba sección 01031;Renta media por hogar;2015;44.893
1402102 Córdoba distrito 02;Renta media por persona ;2017;9.271
1402102 Córdoba distrito 02;Renta media por persona ;2016;8.932
1402102 Córdoba distrito 02;Renta media por persona ;2015;8.768
1402102 Córdoba distrito 02;Renta media por hogar;2017;24.684
1402102 Córdoba distrito 02;Renta media por hogar;2016;24.051
1402102 Córdoba distrito 02;Renta media por hogar;2015;23.706
1402102001 Córdoba sección 02001;Renta media por persona ;2017;10.589
1402102001 Córdoba sección 02001;Renta media por persona ;2016;10.051
1402102001 Córdoba sección 02001;Renta media por persona ;2015;9.549
1402102001 Córdoba sección 02001;Renta media por hogar;2017;27.037
1402102001 Córdoba sección 02001;Renta media por hogar;2016;26.002
1402102001 Córdoba sección 02001;Renta media por hogar;2015;24.678
1402102002 Córdoba sección 02002;Renta media por persona ;2017;10.159
1402102002 Córdoba sección 02002;Renta media por persona ;2016;9.697
1402102002 Córdoba sección 02002;Renta media por persona ;2015;9.441
1402102002 Córdoba sección 02002;Renta media por hogar;2017;27.570
1402102002 Córdoba sección 02002;Renta media por hogar;2016;26.631
1402102002 Córdoba sección 02002;Renta media por hogar;2015;26.170
1402102003 Córdoba sección 02003;Renta media por persona ;2017;9.073
1402102003 Córdoba sección 02003;Renta media por persona ;2016;8.822
1402102003 Córdoba sección 02003;Renta media por persona ;2015;8.787
1402102003 Córdoba sección 02003;Renta media por hogar;2017;21.527
1402102003 Córdoba sección 02003;Renta media por hogar;2016;21.208
1402102003 Córdoba sección 02003;Renta media por hogar;2015;21.094
1402102004 Córdoba sección 02004;Renta media por persona ;2017;9.669
1402102004 Córdoba sección 02004;Renta media por persona ;2016;9.370
1402102004 Córdoba sección 02004;Renta media por persona ;2015;9.031
1402102004 Córdoba sección 02004;Renta media por hogar;2017;24.562
1402102004 Córdoba sección 02004;Renta media por hogar;2016;24.188
1402102004 Córdoba sección 02004;Renta media por hogar;2015;23.460
1402102005 Córdoba sección 02005;Renta media por persona ;2017;8.340
1402102005 Córdoba sección 02005;Renta media por persona ;2016;8.295
1402102005 Córdoba sección 02005;Renta media por persona ;2015;7.862
1402102005 Córdoba sección 02005;Renta media por hogar;2017;22.255
1402102005 Córdoba sección 02005;Renta media por hogar;2016;22.204
1402102005 Córdoba sección 02005;Renta media por hogar;2015;21.268
1402102006 Córdoba sección 02006;Renta media por persona ;2017;10.531
1402102006 Córdoba sección 02006;Renta media por persona ;2016;9.866
1402102006 Córdoba sección 02006;Renta media por persona ;2015;9.696
1402102006 Córdoba sección 02006;Renta media por hogar;2017;27.128
1402102006 Córdoba sección 02006;Renta media por hogar;2016;25.830
1402102006 Córdoba sección 02006;Renta media por hogar;2015;25.534
1402102007 Córdoba sección 02007;Renta media por persona ;2017;9.309
1402102007 Córdoba sección 02007;Renta media por persona ;2016;9.082
1402102007 Córdoba sección 02007;Renta media por persona ;2015;8.889
1402102007 Córdoba sección 02007;Renta media por hogar;2017;23.052
1402102007 Córdoba sección 02007;Renta media por hogar;2016;22.791
1402102007 Córdoba sección 02007;Renta media por hogar;2015;22.496
1402102008 Córdoba sección 02008;Renta media por persona ;2017;9.002
1402102008 Córdoba sección 02008;Renta media por persona ;2016;8.672
1402102008 Córdoba sección 02008;Renta media por persona ;2015;8.441
1402102008 Córdoba sección 02008;Renta media por hogar;2017;25.395
1402102008 Córdoba sección 02008;Renta media por hogar;2016;24.780
1402102008 Córdoba sección 02008;Renta media por hogar;2015;24.650
1402102009 Córdoba sección 02009;Renta media por persona ;2017;10.620
1402102009 Córdoba sección 02009;Renta media por persona ;2016;10.020
1402102009 Córdoba sección 02009;Renta media por persona ;2015;10.069
1402102009 Córdoba sección 02009;Renta media por hogar;2017;27.544
1402102009 Córdoba sección 02009;Renta media por hogar;2016;26.411
1402102009 Córdoba sección 02009;Renta media por hogar;2015;26.814
1402102010 Córdoba sección 02010;Renta media por persona ;2017;11.499
1402102010 Córdoba sección 02010;Renta media por persona ;2016;11.139
1402102010 Córdoba sección 02010;Renta media por persona ;2015;10.817
1402102010 Córdoba sección 02010;Renta media por hogar;2017;31.762
1402102010 Córdoba sección 02010;Renta media por hogar;2016;31.001
1402102010 Córdoba sección 02010;Renta media por hogar;2015;30.720
1402102011 Córdoba sección 02011;Renta media por persona ;2017;8.351
1402102011 Córdoba sección 02011;Renta media por persona ;2016;8.110
1402102011 Córdoba sección 02011;Renta media por persona ;2015;7.995
1402102011 Córdoba sección 02011;Renta media por hogar;2017;21.050
1402102011 Córdoba sección 02011;Renta media por hogar;2016;20.915
1402102011 Córdoba sección 02011;Renta media por hogar;2015;20.695
1402102012 Córdoba sección 02012;Renta media por persona ;2017;9.113
1402102012 Córdoba sección 02012;Renta media por persona ;2016;9.373
1402102012 Córdoba sección 02012;Renta media por persona ;2015;9.021
1402102012 Córdoba sección 02012;Renta media por hogar;2017;22.402
1402102012 Córdoba sección 02012;Renta media por hogar;2016;23.422
1402102012 Córdoba sección 02012;Renta media por hogar;2015;22.363
1402102013 Córdoba sección 02013;Renta media por persona ;2017;11.350
1402102013 Córdoba sección 02013;Renta media por persona ;2016;10.828
1402102013 Córdoba sección 02013;Renta media por persona ;2015;10.836
1402102013 Córdoba sección 02013;Renta media por hogar;2017;28.967
1402102013 Córdoba sección 02013;Renta media por hogar;2016;27.920
1402102013 Córdoba sección 02013;Renta media por hogar;2015;28.334
1402102014 Córdoba sección 02014;Renta media por persona ;2017;7.936
1402102014 Córdoba sección 02014;Renta media por persona ;2016;7.624
1402102014 Córdoba sección 02014;Renta media por persona ;2015;7.383
1402102014 Córdoba sección 02014;Renta media por hogar;2017;19.343
1402102014 Córdoba sección 02014;Renta media por hogar;2016;18.851
1402102014 Córdoba sección 02014;Renta media por hogar;2015;18.134
1402102015 Córdoba sección 02015;Renta media por persona ;2017;9.542
1402102015 Córdoba sección 02015;Renta media por persona ;2016;9.013
1402102015 Córdoba sección 02015;Renta media por persona ;2015;8.865
1402102015 Córdoba sección 02015;Renta media por hogar;2017;24.880
1402102015 Córdoba sección 02015;Renta media por hogar;2016;23.728
1402102015 Córdoba sección 02015;Renta media por hogar;2015;23.273
1402102016 Córdoba sección 02016;Renta media por persona ;2017;8.036
1402102016 Córdoba sección 02016;Renta media por persona ;2016;7.477
1402102016 Córdoba sección 02016;Renta media por persona ;2015;7.431
1402102016 Córdoba sección 02016;Renta media por hogar;2017;21.310
1402102016 Córdoba sección 02016;Renta media por hogar;2016;20.155
1402102016 Córdoba sección 02016;Renta media por hogar;2015;20.036
1402102017 Córdoba sección 02017;Renta media por persona ;2017;8.725
1402102017 Córdoba sección 02017;Renta media por persona ;2016;8.480
1402102017 Córdoba sección 02017;Renta media por persona ;2015;8.259
1402102017 Córdoba sección 02017;Renta media por hogar;2017;22.158
1402102017 Córdoba sección 02017;Renta media por hogar;2016;21.741
1402102017 Córdoba sección 02017;Renta media por hogar;2015;21.268
1402102018 Córdoba sección 02018;Renta media por persona ;2017;9.351
1402102018 Córdoba sección 02018;Renta media por persona ;2016;9.219
1402102018 Córdoba sección 02018;Renta media por persona ;2015;9.132
1402102018 Córdoba sección 02018;Renta media por hogar;2017;25.070
1402102018 Córdoba sección 02018;Renta media por hogar;2016;24.774
1402102018 Córdoba sección 02018;Renta media por hogar;2015;24.507
1402102019 Córdoba sección 02019;Renta media por persona ;2017;8.620
1402102019 Córdoba sección 02019;Renta media por persona ;2016;8.308
1402102019 Córdoba sección 02019;Renta media por persona ;2015;8.061
1402102019 Córdoba sección 02019;Renta media por hogar;2017;24.720
1402102019 Córdoba sección 02019;Renta media por hogar;2016;24.108
1402102019 Córdoba sección 02019;Renta media por hogar;2015;23.399
1402102020 Córdoba sección 02020;Renta media por persona ;2017;9.118
1402102020 Córdoba sección 02020;Renta media por persona ;2016;8.885
1402102020 Córdoba sección 02020;Renta media por persona ;2015;8.769
1402102020 Córdoba sección 02020;Renta media por hogar;2017;24.548
1402102020 Córdoba sección 02020;Renta media por hogar;2016;23.946
1402102020 Córdoba sección 02020;Renta media por hogar;2015;23.826
1402102021 Córdoba sección 02021;Renta media por persona ;2017;9.719
1402102021 Córdoba sección 02021;Renta media por persona ;2016;9.234
1402102021 Córdoba sección 02021;Renta media por persona ;2015;9.005
1402102021 Córdoba sección 02021;Renta media por hogar;2017;28.290
1402102021 Córdoba sección 02021;Renta media por hogar;2016;27.263
1402102021 Córdoba sección 02021;Renta media por hogar;2015;26.645
1402102022 Córdoba sección 02022;Renta media por persona ;2017;7.756
1402102022 Córdoba sección 02022;Renta media por persona ;2016;7.539
1402102022 Córdoba sección 02022;Renta media por persona ;2015;7.472
1402102022 Córdoba sección 02022;Renta media por hogar;2017;19.449
1402102022 Córdoba sección 02022;Renta media por hogar;2016;19.179
1402102022 Córdoba sección 02022;Renta media por hogar;2015;18.922
1402102023 Córdoba sección 02023;Renta media por persona ;2017;10.258
1402102023 Córdoba sección 02023;Renta media por persona ;2016;9.930
1402102023 Córdoba sección 02023;Renta media por persona ;2015;9.645
1402102023 Córdoba sección 02023;Renta media por hogar;2017;26.611
1402102023 Córdoba sección 02023;Renta media por hogar;2016;26.011
1402102023 Córdoba sección 02023;Renta media por hogar;2015;25.857
1402102024 Córdoba sección 02024;Renta media por persona ;2017;8.339
1402102024 Córdoba sección 02024;Renta media por persona ;2016;8.060
1402102024 Córdoba sección 02024;Renta media por persona ;2015;7.958
1402102024 Córdoba sección 02024;Renta media por hogar;2017;20.918
1402102024 Córdoba sección 02024;Renta media por hogar;2016;20.532
1402102024 Córdoba sección 02024;Renta media por hogar;2015;20.160
1402102025 Córdoba sección 02025;Renta media por persona ;2017;10.247
1402102025 Córdoba sección 02025;Renta media por persona ;2016;9.892
1402102025 Córdoba sección 02025;Renta media por persona ;2015;9.798
1402102025 Córdoba sección 02025;Renta media por hogar;2017;25.414
1402102025 Córdoba sección 02025;Renta media por hogar;2016;24.771
1402102025 Córdoba sección 02025;Renta media por hogar;2015;24.438
1402102026 Córdoba sección 02026;Renta media por persona ;2017;8.211
1402102026 Córdoba sección 02026;Renta media por persona ;2016;7.922
1402102026 Córdoba sección 02026;Renta media por persona ;2015;8.015
1402102026 Córdoba sección 02026;Renta media por hogar;2017;23.366
1402102026 Córdoba sección 02026;Renta media por hogar;2016;22.959
1402102026 Córdoba sección 02026;Renta media por hogar;2015;22.923
1402102027 Córdoba sección 02027;Renta media por persona ;2017;8.973
1402102027 Córdoba sección 02027;Renta media por persona ;2016;8.657
1402102027 Córdoba sección 02027;Renta media por persona ;2015;8.583
1402102027 Córdoba sección 02027;Renta media por hogar;2017;24.302
1402102027 Córdoba sección 02027;Renta media por hogar;2016;23.858
1402102027 Córdoba sección 02027;Renta media por hogar;2015;24.150
1402102028 Córdoba sección 02028;Renta media por persona ;2017;9.079
1402102028 Córdoba sección 02028;Renta media por persona ;2016;8.650
1402102028 Córdoba sección 02028;Renta media por persona ;2015;8.554
1402102028 Córdoba sección 02028;Renta media por hogar;2017;22.826
1402102028 Córdoba sección 02028;Renta media por hogar;2016;22.193
1402102028 Córdoba sección 02028;Renta media por hogar;2015;22.056
1402102029 Córdoba sección 02029;Renta media por persona ;2017;8.148
1402102029 Córdoba sección 02029;Renta media por persona ;2016;7.700
1402102029 Córdoba sección 02029;Renta media por persona ;2015;7.960
1402102029 Córdoba sección 02029;Renta media por hogar;2017;20.245
1402102029 Córdoba sección 02029;Renta media por hogar;2016;19.172
1402102029 Córdoba sección 02029;Renta media por hogar;2015;19.952
1402102030 Córdoba sección 02030;Renta media por persona ;2017;8.503
1402102030 Córdoba sección 02030;Renta media por persona ;2016;8.212
1402102030 Córdoba sección 02030;Renta media por persona ;2015;8.143
1402102030 Córdoba sección 02030;Renta media por hogar;2017;22.071
1402102030 Córdoba sección 02030;Renta media por hogar;2016;21.489
1402102030 Córdoba sección 02030;Renta media por hogar;2015;21.415
1402102031 Córdoba sección 02031;Renta media por persona ;2017;9.083
1402102031 Córdoba sección 02031;Renta media por persona ;2016;8.595
1402102031 Córdoba sección 02031;Renta media por persona ;2015;8.536
1402102031 Córdoba sección 02031;Renta media por hogar;2017;22.454
1402102031 Córdoba sección 02031;Renta media por hogar;2016;21.634
1402102031 Córdoba sección 02031;Renta media por hogar;2015;21.881
1402102032 Córdoba sección 02032;Renta media por persona ;2017;8.613
1402102032 Córdoba sección 02032;Renta media por persona ;2016;8.253
1402102032 Córdoba sección 02032;Renta media por persona ;2015;8.139
1402102032 Córdoba sección 02032;Renta media por hogar;2017;23.752
1402102032 Córdoba sección 02032;Renta media por hogar;2016;23.064
1402102032 Córdoba sección 02032;Renta media por hogar;2015;22.870
1402102033 Córdoba sección 02033;Renta media por persona ;2017;9.808
1402102033 Córdoba sección 02033;Renta media por persona ;2016;9.541
1402102033 Córdoba sección 02033;Renta media por persona ;2015;9.304
1402102033 Córdoba sección 02033;Renta media por hogar;2017;28.432
1402102033 Córdoba sección 02033;Renta media por hogar;2016;27.687
1402102033 Córdoba sección 02033;Renta media por hogar;2015;27.294
1402102034 Córdoba sección 02034;Renta media por persona ;2017;8.971
1402102034 Córdoba sección 02034;Renta media por persona ;2016;8.736
1402102034 Córdoba sección 02034;Renta media por persona ;2015;8.577
1402102034 Córdoba sección 02034;Renta media por hogar;2017;22.808
1402102034 Córdoba sección 02034;Renta media por hogar;2016;22.094
1402102034 Córdoba sección 02034;Renta media por hogar;2015;22.008
1402102035 Córdoba sección 02035;Renta media por persona ;2017;10.007
1402102035 Córdoba sección 02035;Renta media por persona ;2016;9.741
1402102035 Córdoba sección 02035;Renta media por persona ;2015;9.565
1402102035 Córdoba sección 02035;Renta media por hogar;2017;23.260
1402102035 Córdoba sección 02035;Renta media por hogar;2016;23.114
1402102035 Córdoba sección 02035;Renta media por hogar;2015;22.934
1402102036 Córdoba sección 02036;Renta media por persona ;2017;8.204
1402102036 Córdoba sección 02036;Renta media por persona ;2016;7.950
1402102036 Córdoba sección 02036;Renta media por persona ;2015;7.981
1402102036 Córdoba sección 02036;Renta media por hogar;2017;21.028
1402102036 Córdoba sección 02036;Renta media por hogar;2016;20.658
1402102036 Córdoba sección 02036;Renta media por hogar;2015;20.690
1402102037 Córdoba sección 02037;Renta media por persona ;2017;8.074
1402102037 Córdoba sección 02037;Renta media por persona ;2016;7.966
1402102037 Córdoba sección 02037;Renta media por persona ;2015;7.937
1402102037 Córdoba sección 02037;Renta media por hogar;2017;22.492
1402102037 Córdoba sección 02037;Renta media por hogar;2016;22.542
1402102037 Córdoba sección 02037;Renta media por hogar;2015;22.435
1402102038 Córdoba sección 02038;Renta media por persona ;2017;8.747
1402102038 Córdoba sección 02038;Renta media por persona ;2016;8.268
1402102038 Córdoba sección 02038;Renta media por persona ;2015;8.440
1402102038 Córdoba sección 02038;Renta media por hogar;2017;23.534
1402102038 Córdoba sección 02038;Renta media por hogar;2016;22.876
1402102038 Córdoba sección 02038;Renta media por hogar;2015;23.163
1402102039 Córdoba sección 02039;Renta media por persona ;2017;8.271
1402102039 Córdoba sección 02039;Renta media por persona ;2016;8.212
1402102039 Córdoba sección 02039;Renta media por persona ;2015;7.997
1402102039 Córdoba sección 02039;Renta media por hogar;2017;20.146
1402102039 Córdoba sección 02039;Renta media por hogar;2016;20.202
1402102039 Córdoba sección 02039;Renta media por hogar;2015;20.253
1402102040 Córdoba sección 02040;Renta media por persona ;2017;8.329
1402102040 Córdoba sección 02040;Renta media por persona ;2016;8.162
1402102040 Córdoba sección 02040;Renta media por persona ;2015;7.837
1402102040 Córdoba sección 02040;Renta media por hogar;2017;24.585
1402102040 Córdoba sección 02040;Renta media por hogar;2016;24.114
1402102040 Córdoba sección 02040;Renta media por hogar;2015;22.814
1402102041 Córdoba sección 02041;Renta media por persona ;2017;8.240
1402102041 Córdoba sección 02041;Renta media por persona ;2016;8.138
1402102041 Córdoba sección 02041;Renta media por persona ;2015;7.915
1402102041 Córdoba sección 02041;Renta media por hogar;2017;24.468
1402102041 Córdoba sección 02041;Renta media por hogar;2016;23.999
1402102041 Córdoba sección 02041;Renta media por hogar;2015;23.780
1402102042 Córdoba sección 02042;Renta media por persona ;2017;7.749
1402102042 Córdoba sección 02042;Renta media por persona ;2016;7.235
1402102042 Córdoba sección 02042;Renta media por persona ;2015;7.238
1402102042 Córdoba sección 02042;Renta media por hogar;2017;24.575
1402102042 Córdoba sección 02042;Renta media por hogar;2016;23.200
1402102042 Córdoba sección 02042;Renta media por hogar;2015;22.994
1402102043 Córdoba sección 02043;Renta media por persona ;2017;12.501
1402102043 Córdoba sección 02043;Renta media por persona ;2016;11.921
1402102043 Córdoba sección 02043;Renta media por persona ;2015;11.417
1402102043 Córdoba sección 02043;Renta media por hogar;2017;40.835
1402102043 Córdoba sección 02043;Renta media por hogar;2016;39.412
1402102043 Córdoba sección 02043;Renta media por hogar;2015;37.767
1402102044 Córdoba sección 02044;Renta media por persona ;2017;8.411
1402102044 Córdoba sección 02044;Renta media por persona ;2016;8.069
1402102044 Córdoba sección 02044;Renta media por persona ;2015;7.661
1402102044 Córdoba sección 02044;Renta media por hogar;2017;26.111
1402102044 Córdoba sección 02044;Renta media por hogar;2016;25.342
1402102044 Córdoba sección 02044;Renta media por hogar;2015;24.599
1402103 Córdoba distrito 03;Renta media por persona ;2017;12.580
1402103 Córdoba distrito 03;Renta media por persona ;2016;12.248
1402103 Córdoba distrito 03;Renta media por persona ;2015;12.100
1402103 Córdoba distrito 03;Renta media por hogar;2017;32.181
1402103 Córdoba distrito 03;Renta media por hogar;2016;31.628
1402103 Córdoba distrito 03;Renta media por hogar;2015;31.477
1402103001 Córdoba sección 03001;Renta media por persona ;2017;12.938
1402103001 Córdoba sección 03001;Renta media por persona ;2016;12.559
1402103001 Córdoba sección 03001;Renta media por persona ;2015;12.428
1402103001 Córdoba sección 03001;Renta media por hogar;2017;33.147
1402103001 Córdoba sección 03001;Renta media por hogar;2016;32.536
1402103001 Córdoba sección 03001;Renta media por hogar;2015;32.264
1402103002 Córdoba sección 03002;Renta media por persona ;2017;12.239
1402103002 Córdoba sección 03002;Renta media por persona ;2016;11.948
1402103002 Córdoba sección 03002;Renta media por persona ;2015;11.782
1402103002 Córdoba sección 03002;Renta media por hogar;2017;31.265
1402103002 Córdoba sección 03002;Renta media por hogar;2016;30.752
1402103002 Córdoba sección 03002;Renta media por hogar;2015;30.714
1402104 Córdoba distrito 04;Renta media por persona ;2017;10.289
1402104 Córdoba distrito 04;Renta media por persona ;2016;9.905
1402104 Córdoba distrito 04;Renta media por persona ;2015;9.703
1402104 Córdoba distrito 04;Renta media por hogar;2017;27.303
1402104 Córdoba distrito 04;Renta media por hogar;2016;26.713
1402104 Córdoba distrito 04;Renta media por hogar;2015;26.376
1402104001 Córdoba sección 04001;Renta media por persona ;2017;10.853
1402104001 Córdoba sección 04001;Renta media por persona ;2016;10.538
1402104001 Córdoba sección 04001;Renta media por persona ;2015;10.145
1402104001 Córdoba sección 04001;Renta media por hogar;2017;27.217
1402104001 Córdoba sección 04001;Renta media por hogar;2016;26.946
1402104001 Córdoba sección 04001;Renta media por hogar;2015;26.258
1402104002 Córdoba sección 04002;Renta media por persona ;2017;11.201
1402104002 Córdoba sección 04002;Renta media por persona ;2016;10.765
1402104002 Córdoba sección 04002;Renta media por persona ;2015;10.507
1402104002 Córdoba sección 04002;Renta media por hogar;2017;30.928
1402104002 Córdoba sección 04002;Renta media por hogar;2016;30.354
1402104002 Córdoba sección 04002;Renta media por hogar;2015;30.257
1402104003 Córdoba sección 04003;Renta media por persona ;2017;9.556
1402104003 Córdoba sección 04003;Renta media por persona ;2016;9.286
1402104003 Córdoba sección 04003;Renta media por persona ;2015;9.133
1402104003 Córdoba sección 04003;Renta media por hogar;2017;24.818
1402104003 Córdoba sección 04003;Renta media por hogar;2016;24.455
1402104003 Córdoba sección 04003;Renta media por hogar;2015;23.975
1402104004 Córdoba sección 04004;Renta media por persona ;2017;9.773
1402104004 Córdoba sección 04004;Renta media por persona ;2016;9.193
1402104004 Córdoba sección 04004;Renta media por persona ;2015;9.209
1402104004 Córdoba sección 04004;Renta media por hogar;2017;27.727
1402104004 Córdoba sección 04004;Renta media por hogar;2016;26.350
1402104004 Córdoba sección 04004;Renta media por hogar;2015;26.517
1402105 Córdoba distrito 05;Renta media por persona ;2017;8.775
1402105 Córdoba distrito 05;Renta media por persona ;2016;8.409
1402105 Córdoba distrito 05;Renta media por persona ;2015;8.198
1402105 Córdoba distrito 05;Renta media por hogar;2017;23.838
1402105 Córdoba distrito 05;Renta media por hogar;2016;23.064
1402105 Córdoba distrito 05;Renta media por hogar;2015;22.534
1402105001 Córdoba sección 05001;Renta media por persona ;2017;11.157
1402105001 Córdoba sección 05001;Renta media por persona ;2016;10.543
1402105001 Córdoba sección 05001;Renta media por persona ;2015;10.346
1402105001 Córdoba sección 05001;Renta media por hogar;2017;31.660
1402105001 Córdoba sección 05001;Renta media por hogar;2016;30.329
1402105001 Córdoba sección 05001;Renta media por hogar;2015;29.358
1402105002 Córdoba sección 05002;Renta media por persona ;2017;9.147
1402105002 Córdoba sección 05002;Renta media por persona ;2016;9.107
1402105002 Córdoba sección 05002;Renta media por persona ;2015;9.067
1402105002 Córdoba sección 05002;Renta media por hogar;2017;22.969
1402105002 Córdoba sección 05002;Renta media por hogar;2016;23.321
1402105002 Córdoba sección 05002;Renta media por hogar;2015;23.120
1402105003 Córdoba sección 05003;Renta media por persona ;2017;9.429
1402105003 Córdoba sección 05003;Renta media por persona ;2016;8.842
1402105003 Córdoba sección 05003;Renta media por persona ;2015;8.560
1402105003 Córdoba sección 05003;Renta media por hogar;2017;23.668
1402105003 Córdoba sección 05003;Renta media por hogar;2016;22.341
1402105003 Córdoba sección 05003;Renta media por hogar;2015;21.684
1402105004 Córdoba sección 05004;Renta media por persona ;2017;8.919
1402105004 Córdoba sección 05004;Renta media por persona ;2016;8.530
1402105004 Córdoba sección 05004;Renta media por persona ;2015;8.394
1402105004 Córdoba sección 05004;Renta media por hogar;2017;26.238
1402105004 Córdoba sección 05004;Renta media por hogar;2016;25.172
1402105004 Córdoba sección 05004;Renta media por hogar;2015;24.233
1402105005 Córdoba sección 05005;Renta media por persona ;2017;7.618
1402105005 Córdoba sección 05005;Renta media por persona ;2016;7.161
1402105005 Córdoba sección 05005;Renta media por persona ;2015;7.178
1402105005 Córdoba sección 05005;Renta media por hogar;2017;18.880
1402105005 Córdoba sección 05005;Renta media por hogar;2016;17.688
1402105005 Córdoba sección 05005;Renta media por hogar;2015;18.155
1402105006 Córdoba sección 05006;Renta media por persona ;2017;9.659
1402105006 Córdoba sección 05006;Renta media por persona ;2016;9.325
1402105006 Córdoba sección 05006;Renta media por persona ;2015;8.942
1402105006 Córdoba sección 05006;Renta media por hogar;2017;24.900
1402105006 Córdoba sección 05006;Renta media por hogar;2016;24.536
1402105006 Córdoba sección 05006;Renta media por hogar;2015;23.899
1402105007 Córdoba sección 05007;Renta media por persona ;2017;9.516
1402105007 Córdoba sección 05007;Renta media por persona ;2016;9.468
1402105007 Córdoba sección 05007;Renta media por persona ;2015;9.071
