Unidades territoriales;Indicadores de renta media;Periodo;Total
2305005006 Jaén sección 05006;Renta media por hogar;2015;31.381
2305005007 Jaén sección 05007;Renta media por persona ;2017;9.680
2305005007 Jaén sección 05007;Renta media por persona ;2016;9.383
2305005007 Jaén sección 05007;Renta media por persona ;2015;9.190
2305005007 Jaén sección 05007;Renta media por hogar;2017;22.849
2305005007 Jaén sección 05007;Renta media por hogar;2016;22.093
2305005007 Jaén sección 05007;Renta media por hogar;2015;21.833
2305005008 Jaén sección 05008;Renta media por persona ;2017;10.907
2305005008 Jaén sección 05008;Renta media por persona ;2016;10.507
2305005008 Jaén sección 05008;Renta media por persona ;2015;10.182
2305005008 Jaén sección 05008;Renta media por hogar;2017;31.040
2305005008 Jaén sección 05008;Renta media por hogar;2016;30.593
2305005008 Jaén sección 05008;Renta media por hogar;2015;29.192
2305005009 Jaén sección 05009;Renta media por persona ;2017;8.875
2305005009 Jaén sección 05009;Renta media por persona ;2016;8.742
2305005009 Jaén sección 05009;Renta media por persona ;2015;8.293
2305005009 Jaén sección 05009;Renta media por hogar;2017;21.914
2305005009 Jaén sección 05009;Renta media por hogar;2016;21.064
2305005009 Jaén sección 05009;Renta media por hogar;2015;20.534
2305005010 Jaén sección 05010;Renta media por persona ;2017;7.708
2305005010 Jaén sección 05010;Renta media por persona ;2016;7.489
2305005010 Jaén sección 05010;Renta media por persona ;2015;7.202
2305005010 Jaén sección 05010;Renta media por hogar;2017;18.941
2305005010 Jaén sección 05010;Renta media por hogar;2016;18.261
2305005010 Jaén sección 05010;Renta media por hogar;2015;18.031
2305005011 Jaén sección 05011;Renta media por persona ;2017;8.337
2305005011 Jaén sección 05011;Renta media por persona ;2016;7.957
2305005011 Jaén sección 05011;Renta media por persona ;2015;7.789
2305005011 Jaén sección 05011;Renta media por hogar;2017;21.773
2305005011 Jaén sección 05011;Renta media por hogar;2016;21.032
2305005011 Jaén sección 05011;Renta media por hogar;2015;20.983
2305005012 Jaén sección 05012;Renta media por persona ;2017;7.589
2305005012 Jaén sección 05012;Renta media por persona ;2016;7.305
2305005012 Jaén sección 05012;Renta media por persona ;2015;7.032
2305005012 Jaén sección 05012;Renta media por hogar;2017;19.094
2305005012 Jaén sección 05012;Renta media por hogar;2016;18.710
2305005012 Jaén sección 05012;Renta media por hogar;2015;18.071
2305005013 Jaén sección 05013;Renta media por persona ;2017;10.532
2305005013 Jaén sección 05013;Renta media por persona ;2016;10.177
2305005013 Jaén sección 05013;Renta media por persona ;2015;9.899
2305005013 Jaén sección 05013;Renta media por hogar;2017;31.150
2305005013 Jaén sección 05013;Renta media por hogar;2016;29.939
2305005013 Jaén sección 05013;Renta media por hogar;2015;28.896
2305005014 Jaén sección 05014;Renta media por persona ;2017;13.434
2305005014 Jaén sección 05014;Renta media por persona ;2016;13.346
2305005014 Jaén sección 05014;Renta media por persona ;2015;12.846
2305005014 Jaén sección 05014;Renta media por hogar;2017;31.228
2305005014 Jaén sección 05014;Renta media por hogar;2016;31.176
2305005014 Jaén sección 05014;Renta media por hogar;2015;29.838
2305005015 Jaén sección 05015;Renta media por persona ;2017;10.217
2305005015 Jaén sección 05015;Renta media por persona ;2016;10.024
2305005015 Jaén sección 05015;Renta media por persona ;2015;9.810
2305005015 Jaén sección 05015;Renta media por hogar;2017;28.583
2305005015 Jaén sección 05015;Renta media por hogar;2016;28.146
2305005015 Jaén sección 05015;Renta media por hogar;2015;28.000
2305005016 Jaén sección 05016;Renta media por persona ;2017;11.823
2305005016 Jaén sección 05016;Renta media por persona ;2016;11.550
2305005016 Jaén sección 05016;Renta media por persona ;2015;11.260
2305005016 Jaén sección 05016;Renta media por hogar;2017;32.333
2305005016 Jaén sección 05016;Renta media por hogar;2016;32.579
2305005016 Jaén sección 05016;Renta media por hogar;2015;31.708
2305005017 Jaén sección 05017;Renta media por persona ;2017;12.049
2305005017 Jaén sección 05017;Renta media por persona ;2016;11.525
2305005017 Jaén sección 05017;Renta media por persona ;2015;11.260
2305005017 Jaén sección 05017;Renta media por hogar;2017;34.450
2305005017 Jaén sección 05017;Renta media por hogar;2016;33.957
2305005017 Jaén sección 05017;Renta media por hogar;2015;32.918
2305005018 Jaén sección 05018;Renta media por persona ;2017;9.855
2305005018 Jaén sección 05018;Renta media por persona ;2016;9.638
2305005018 Jaén sección 05018;Renta media por persona ;2015;9.203
2305005018 Jaén sección 05018;Renta media por hogar;2017;29.224
2305005018 Jaén sección 05018;Renta media por hogar;2016;28.797
2305005018 Jaén sección 05018;Renta media por hogar;2015;27.609
2305005019 Jaén sección 05019;Renta media por persona ;2017;19.100
2305005019 Jaén sección 05019;Renta media por persona ;2016;19.341
2305005019 Jaén sección 05019;Renta media por persona ;2015;18.082
2305005019 Jaén sección 05019;Renta media por hogar;2017;64.973
2305005019 Jaén sección 05019;Renta media por hogar;2016;64.205
2305005019 Jaén sección 05019;Renta media por hogar;2015;59.936
2305005020 Jaén sección 05020;Renta media por persona ;2017;13.186
2305005020 Jaén sección 05020;Renta media por persona ;2016;12.662
2305005020 Jaén sección 05020;Renta media por persona ;2015;12.365
2305005020 Jaén sección 05020;Renta media por hogar;2017;35.294
2305005020 Jaén sección 05020;Renta media por hogar;2016;33.560
2305005020 Jaén sección 05020;Renta media por hogar;2015;32.986
2305005021 Jaén sección 05021;Renta media por persona ;2017;9.998
2305005021 Jaén sección 05021;Renta media por persona ;2016;9.256
2305005021 Jaén sección 05021;Renta media por persona ;2015;8.864
2305005021 Jaén sección 05021;Renta media por hogar;2017;30.385
2305005021 Jaén sección 05021;Renta media por hogar;2016;28.407
2305005021 Jaén sección 05021;Renta media por hogar;2015;27.832
2305006 Jaén distrito 06;Renta media por persona ;2017;8.279
2305006 Jaén distrito 06;Renta media por persona ;2016;8.034
2305006 Jaén distrito 06;Renta media por persona ;2015;7.733
2305006 Jaén distrito 06;Renta media por hogar;2017;23.042
2305006 Jaén distrito 06;Renta media por hogar;2016;22.609
2305006 Jaén distrito 06;Renta media por hogar;2015;22.094
2305006001 Jaén sección 06001;Renta media por persona ;2017;12.026
2305006001 Jaén sección 06001;Renta media por persona ;2016;11.859
2305006001 Jaén sección 06001;Renta media por persona ;2015;11.355
2305006001 Jaén sección 06001;Renta media por hogar;2017;28.330
2305006001 Jaén sección 06001;Renta media por hogar;2016;27.925
2305006001 Jaén sección 06001;Renta media por hogar;2015;27.447
2305006002 Jaén sección 06002;Renta media por persona ;2017;8.593
2305006002 Jaén sección 06002;Renta media por persona ;2016;8.281
2305006002 Jaén sección 06002;Renta media por persona ;2015;7.915
2305006002 Jaén sección 06002;Renta media por hogar;2017;22.762
2305006002 Jaén sección 06002;Renta media por hogar;2016;21.979
2305006002 Jaén sección 06002;Renta media por hogar;2015;21.175
2305006003 Jaén sección 06003;Renta media por persona ;2017;8.852
2305006003 Jaén sección 06003;Renta media por persona ;2016;8.483
2305006003 Jaén sección 06003;Renta media por persona ;2015;8.244
2305006003 Jaén sección 06003;Renta media por hogar;2017;26.293
2305006003 Jaén sección 06003;Renta media por hogar;2016;25.857
2305006003 Jaén sección 06003;Renta media por hogar;2015;25.267
2305006004 Jaén sección 06004;Renta media por persona ;2017;5.251
2305006004 Jaén sección 06004;Renta media por persona ;2016;5.040
2305006004 Jaén sección 06004;Renta media por persona ;2015;4.769
2305006004 Jaén sección 06004;Renta media por hogar;2017;16.294
2305006004 Jaén sección 06004;Renta media por hogar;2016;15.949
2305006004 Jaén sección 06004;Renta media por hogar;2015;15.755
2305006005 Jaén sección 06005;Renta media por persona ;2017;5.377
2305006005 Jaén sección 06005;Renta media por persona ;2016;5.220
2305006005 Jaén sección 06005;Renta media por persona ;2015;5.206
2305006005 Jaén sección 06005;Renta media por hogar;2017;16.671
2305006005 Jaén sección 06005;Renta media por hogar;2016;16.197
2305006005 Jaén sección 06005;Renta media por hogar;2015;16.003
2305006006 Jaén sección 06006;Renta media por persona ;2017;10.891
2305006006 Jaén sección 06006;Renta media por persona ;2016;10.798
2305006006 Jaén sección 06006;Renta media por persona ;2015;10.510
2305006006 Jaén sección 06006;Renta media por hogar;2017;26.893
2305006006 Jaén sección 06006;Renta media por hogar;2016;26.832
2305006006 Jaén sección 06006;Renta media por hogar;2015;26.231
2305007 Jaén distrito 07;Renta media por persona ;2017;10.048
2305007 Jaén distrito 07;Renta media por persona ;2016;9.262
2305007 Jaén distrito 07;Renta media por persona ;2015;9.453
2305007 Jaén distrito 07;Renta media por hogar;2017;26.011
2305007 Jaén distrito 07;Renta media por hogar;2016;24.114
2305007 Jaén distrito 07;Renta media por hogar;2015;24.727
2305007001 Jaén sección 07001;Renta media por persona ;2017;6.370
2305007001 Jaén sección 07001;Renta media por persona ;2016;6.003
2305007001 Jaén sección 07001;Renta media por persona ;2015;6.039
2305007001 Jaén sección 07001;Renta media por hogar;2017;18.430
2305007001 Jaén sección 07001;Renta media por hogar;2016;17.426
2305007001 Jaén sección 07001;Renta media por hogar;2015;17.541
2305007002 Jaén sección 07002;Renta media por persona ;2017;9.387
2305007002 Jaén sección 07002;Renta media por persona ;2016;9.232
2305007002 Jaén sección 07002;Renta media por persona ;2015;9.050
2305007002 Jaén sección 07002;Renta media por hogar;2017;23.698
2305007002 Jaén sección 07002;Renta media por hogar;2016;23.375
2305007002 Jaén sección 07002;Renta media por hogar;2015;22.649
2305007003 Jaén sección 07003;Renta media por persona ;2017;10.824
2305007003 Jaén sección 07003;Renta media por persona ;2016;10.464
2305007003 Jaén sección 07003;Renta media por persona ;2015;10.296
2305007003 Jaén sección 07003;Renta media por hogar;2017;27.428
2305007003 Jaén sección 07003;Renta media por hogar;2016;26.658
2305007003 Jaén sección 07003;Renta media por hogar;2015;26.970
2305007004 Jaén sección 07004;Renta media por persona ;2017;13.219
2305007004 Jaén sección 07004;Renta media por persona ;2016;11.317
2305007004 Jaén sección 07004;Renta media por persona ;2015;12.148
2305007004 Jaén sección 07004;Renta media por hogar;2017;32.229
2305007004 Jaén sección 07004;Renta media por hogar;2016;27.845
2305007004 Jaén sección 07004;Renta media por hogar;2015;29.930
2305008 Jaén distrito 08;Renta media por persona ;2017;11.706
2305008 Jaén distrito 08;Renta media por persona ;2016;11.327
2305008 Jaén distrito 08;Renta media por persona ;2015;11.014
2305008 Jaén distrito 08;Renta media por hogar;2017;28.455
2305008 Jaén distrito 08;Renta media por hogar;2016;27.697
2305008 Jaén distrito 08;Renta media por hogar;2015;27.233
2305008001 Jaén sección 08001;Renta media por persona ;2017;16.081
2305008001 Jaén sección 08001;Renta media por persona ;2016;16.245
2305008001 Jaén sección 08001;Renta media por persona ;2015;15.838
2305008001 Jaén sección 08001;Renta media por hogar;2017;37.122
2305008001 Jaén sección 08001;Renta media por hogar;2016;37.364
2305008001 Jaén sección 08001;Renta media por hogar;2015;37.811
2305008002 Jaén sección 08002;Renta media por persona ;2017;11.754
2305008002 Jaén sección 08002;Renta media por persona ;2016;11.185
2305008002 Jaén sección 08002;Renta media por persona ;2015;10.847
2305008002 Jaén sección 08002;Renta media por hogar;2017;27.254
2305008002 Jaén sección 08002;Renta media por hogar;2016;26.261
2305008002 Jaén sección 08002;Renta media por hogar;2015;25.275
2305008003 Jaén sección 08003;Renta media por persona ;2017;12.067
2305008003 Jaén sección 08003;Renta media por persona ;2016;11.559
2305008003 Jaén sección 08003;Renta media por persona ;2015;11.277
2305008003 Jaén sección 08003;Renta media por hogar;2017;28.260
2305008003 Jaén sección 08003;Renta media por hogar;2016;26.998
2305008003 Jaén sección 08003;Renta media por hogar;2015;26.756
2305008004 Jaén sección 08004;Renta media por persona ;2017;9.091
2305008004 Jaén sección 08004;Renta media por persona ;2016;8.767
2305008004 Jaén sección 08004;Renta media por persona ;2015;8.433
2305008004 Jaén sección 08004;Renta media por hogar;2017;24.129
2305008004 Jaén sección 08004;Renta media por hogar;2016;23.606
2305008004 Jaén sección 08004;Renta media por hogar;2015;22.767
2305009 Jaén distrito 09;Renta media por persona ;2017;8.563
2305009 Jaén distrito 09;Renta media por persona ;2016;8.120
2305009 Jaén distrito 09;Renta media por persona ;2015;7.809
2305009 Jaén distrito 09;Renta media por hogar;2017;24.022
2305009 Jaén distrito 09;Renta media por hogar;2016;22.353
2305009 Jaén distrito 09;Renta media por hogar;2015;22.070
2305009001 Jaén sección 09001;Renta media por persona ;2017;8.528
2305009001 Jaén sección 09001;Renta media por persona ;2016;8.103
2305009001 Jaén sección 09001;Renta media por persona ;2015;7.955
2305009001 Jaén sección 09001;Renta media por hogar;2017;23.863
2305009001 Jaén sección 09001;Renta media por hogar;2016;22.930
2305009001 Jaén sección 09001;Renta media por hogar;2015;22.554
2305009002 Jaén sección 09002;Renta media por persona ;2017;10.001
2305009002 Jaén sección 09002;Renta media por persona ;2016;9.325
2305009002 Jaén sección 09002;Renta media por persona ;2015;9.171
2305009002 Jaén sección 09002;Renta media por hogar;2017;28.441
2305009002 Jaén sección 09002;Renta media por hogar;2016;26.783
2305009002 Jaén sección 09002;Renta media por hogar;2015;26.572
2305009003 Jaén sección 09003;Renta media por persona ;2017;8.149
2305009003 Jaén sección 09003;Renta media por persona ;2016;7.824
2305009003 Jaén sección 09003;Renta media por persona ;2015;7.634
2305009003 Jaén sección 09003;Renta media por hogar;2017;21.619
2305009003 Jaén sección 09003;Renta media por hogar;2016;20.852
2305009003 Jaén sección 09003;Renta media por hogar;2015;19.938
2305009004 Jaén sección 09004;Renta media por persona ;2017;7.987
2305009004 Jaén sección 09004;Renta media por persona ;2016;7.403
2305009004 Jaén sección 09004;Renta media por persona ;2015;7.024
2305009004 Jaén sección 09004;Renta media por hogar;2017;22.532
2305009004 Jaén sección 09004;Renta media por hogar;2016;21.197
2305009004 Jaén sección 09004;Renta media por hogar;2015;20.539
2305009005 Jaén sección 09005;Renta media por persona ;2017;8.852
2305009005 Jaén sección 09005;Renta media por persona ;2016;8.538
2305009005 Jaén sección 09005;Renta media por persona ;2015;7.781
2305009005 Jaén sección 09005;Renta media por hogar;2017;26.312
2305009005 Jaén sección 09005;Renta media por hogar;2016;22.379
2305009005 Jaén sección 09005;Renta media por hogar;2015;23.031
2305009006 Jaén sección 09006;Renta media por persona ;2017;7.530
2305009006 Jaén sección 09006;Renta media por persona ;2016;7.185
2305009006 Jaén sección 09006;Renta media por persona ;2015;6.982
2305009006 Jaén sección 09006;Renta media por hogar;2017;20.542
2305009006 Jaén sección 09006;Renta media por hogar;2016;19.577
2305009006 Jaén sección 09006;Renta media por hogar;2015;19.212
23051 Jamilena;Renta media por persona ;2017;7.996
23051 Jamilena;Renta media por persona ;2016;7.674
23051 Jamilena;Renta media por persona ;2015;7.250
23051 Jamilena;Renta media por hogar;2017;20.194
23051 Jamilena;Renta media por hogar;2016;19.537
23051 Jamilena;Renta media por hogar;2015;18.579
2305101 Jamilena distrito 01;Renta media por persona ;2017;7.996
2305101 Jamilena distrito 01;Renta media por persona ;2016;7.674
2305101 Jamilena distrito 01;Renta media por persona ;2015;7.250
2305101 Jamilena distrito 01;Renta media por hogar;2017;20.194
2305101 Jamilena distrito 01;Renta media por hogar;2016;19.537
2305101 Jamilena distrito 01;Renta media por hogar;2015;18.579
2305101001 Jamilena sección 01001;Renta media por persona ;2017;8.062
2305101001 Jamilena sección 01001;Renta media por persona ;2016;7.587
2305101001 Jamilena sección 01001;Renta media por persona ;2015;7.224
2305101001 Jamilena sección 01001;Renta media por hogar;2017;19.515
2305101001 Jamilena sección 01001;Renta media por hogar;2016;18.662
2305101001 Jamilena sección 01001;Renta media por hogar;2015;17.895
2305101002 Jamilena sección 01002;Renta media por persona ;2017;7.959
2305101002 Jamilena sección 01002;Renta media por persona ;2016;7.723
2305101002 Jamilena sección 01002;Renta media por persona ;2015;7.264
2305101002 Jamilena sección 01002;Renta media por hogar;2017;20.599
2305101002 Jamilena sección 01002;Renta media por hogar;2016;20.055
2305101002 Jamilena sección 01002;Renta media por hogar;2015;18.973
23052 Jimena;Renta media por persona ;2017;7.947
23052 Jimena;Renta media por persona ;2016;7.985
23052 Jimena;Renta media por persona ;2015;7.266
23052 Jimena;Renta media por hogar;2017;18.320
23052 Jimena;Renta media por hogar;2016;18.456
23052 Jimena;Renta media por hogar;2015;17.175
2305201 Jimena distrito 01;Renta media por persona ;2017;7.947
2305201 Jimena distrito 01;Renta media por persona ;2016;7.985
2305201 Jimena distrito 01;Renta media por persona ;2015;7.266
2305201 Jimena distrito 01;Renta media por hogar;2017;18.320
2305201 Jimena distrito 01;Renta media por hogar;2016;18.456
2305201 Jimena distrito 01;Renta media por hogar;2015;17.175
2305201001 Jimena sección 01001;Renta media por persona ;2017;8.008
2305201001 Jimena sección 01001;Renta media por persona ;2016;8.246
2305201001 Jimena sección 01001;Renta media por persona ;2015;7.443
2305201001 Jimena sección 01001;Renta media por hogar;2017;19.061
2305201001 Jimena sección 01001;Renta media por hogar;2016;19.686
2305201001 Jimena sección 01001;Renta media por hogar;2015;18.227
2305201002 Jimena sección 01002;Renta media por persona ;2017;7.885
2305201002 Jimena sección 01002;Renta media por persona ;2016;7.735
2305201002 Jimena sección 01002;Renta media por persona ;2015;7.098
2305201002 Jimena sección 01002;Renta media por hogar;2017;17.626
2305201002 Jimena sección 01002;Renta media por hogar;2016;17.351
2305201002 Jimena sección 01002;Renta media por hogar;2015;16.233
23053 Jódar;Renta media por persona ;2017;6.694
23053 Jódar;Renta media por persona ;2016;6.486
23053 Jódar;Renta media por persona ;2015;6.106
23053 Jódar;Renta media por hogar;2017;17.998
23053 Jódar;Renta media por hogar;2016;17.531
23053 Jódar;Renta media por hogar;2015;16.596
2305301 Jódar distrito 01;Renta media por persona ;2017;6.694
2305301 Jódar distrito 01;Renta media por persona ;2016;6.486
2305301 Jódar distrito 01;Renta media por persona ;2015;6.106
2305301 Jódar distrito 01;Renta media por hogar;2017;17.998
2305301 Jódar distrito 01;Renta media por hogar;2016;17.531
2305301 Jódar distrito 01;Renta media por hogar;2015;16.596
2305301001 Jódar sección 01001;Renta media por persona ;2017;6.257
2305301001 Jódar sección 01001;Renta media por persona ;2016;6.165
2305301001 Jódar sección 01001;Renta media por persona ;2015;5.687
2305301001 Jódar sección 01001;Renta media por hogar;2017;16.406
2305301001 Jódar sección 01001;Renta media por hogar;2016;16.166
2305301001 Jódar sección 01001;Renta media por hogar;2015;14.859
2305301002 Jódar sección 01002;Renta media por persona ;2017;7.143
2305301002 Jódar sección 01002;Renta media por persona ;2016;6.902
2305301002 Jódar sección 01002;Renta media por persona ;2015;6.564
2305301002 Jódar sección 01002;Renta media por hogar;2017;18.349
2305301002 Jódar sección 01002;Renta media por hogar;2016;17.711
2305301002 Jódar sección 01002;Renta media por hogar;2015;16.953
2305301003 Jódar sección 01003;Renta media por persona ;2017;7.195
2305301003 Jódar sección 01003;Renta media por persona ;2016;7.026
2305301003 Jódar sección 01003;Renta media por persona ;2015;6.646
2305301003 Jódar sección 01003;Renta media por hogar;2017;18.708
2305301003 Jódar sección 01003;Renta media por hogar;2016;18.464
2305301003 Jódar sección 01003;Renta media por hogar;2015;17.518
2305301004 Jódar sección 01004;Renta media por persona ;2017;7.079
2305301004 Jódar sección 01004;Renta media por persona ;2016;6.793
2305301004 Jódar sección 01004;Renta media por persona ;2015;6.485
2305301004 Jódar sección 01004;Renta media por hogar;2017;19.241
2305301004 Jódar sección 01004;Renta media por hogar;2016;18.327
2305301004 Jódar sección 01004;Renta media por hogar;2015;17.801
2305301005 Jódar sección 01005;Renta media por persona ;2017;6.645
2305301005 Jódar sección 01005;Renta media por persona ;2016;6.518
2305301005 Jódar sección 01005;Renta media por persona ;2015;6.096
2305301005 Jódar sección 01005;Renta media por hogar;2017;17.642
2305301005 Jódar sección 01005;Renta media por hogar;2016;17.592
2305301005 Jódar sección 01005;Renta media por hogar;2015;16.373
2305301006 Jódar sección 01006;Renta media por persona ;2017;6.220
2305301006 Jódar sección 01006;Renta media por persona ;2016;6.068
2305301006 Jódar sección 01006;Renta media por persona ;2015;5.612
2305301006 Jódar sección 01006;Renta media por hogar;2017;17.326
2305301006 Jódar sección 01006;Renta media por hogar;2016;17.131
2305301006 Jódar sección 01006;Renta media por hogar;2015;15.992
2305301007 Jódar sección 01007;Renta media por persona ;2017;6.041
2305301007 Jódar sección 01007;Renta media por persona ;2016;5.698
2305301007 Jódar sección 01007;Renta media por persona ;2015;5.379
2305301007 Jódar sección 01007;Renta media por hogar;2017;17.533
2305301007 Jódar sección 01007;Renta media por hogar;2016;16.576
2305301007 Jódar sección 01007;Renta media por hogar;2015;15.796
23040 Lahiguera;Renta media por persona ;2017;8.111
23040 Lahiguera;Renta media por persona ;2016;7.852
23040 Lahiguera;Renta media por persona ;2015;7.259
23040 Lahiguera;Renta media por hogar;2017;19.611
23040 Lahiguera;Renta media por hogar;2016;18.980
23040 Lahiguera;Renta media por hogar;2015;17.524
2304001 Lahiguera distrito 01;Renta media por persona ;2017;8.111
2304001 Lahiguera distrito 01;Renta media por persona ;2016;7.852
2304001 Lahiguera distrito 01;Renta media por persona ;2015;7.259
2304001 Lahiguera distrito 01;Renta media por hogar;2017;19.611
2304001 Lahiguera distrito 01;Renta media por hogar;2016;18.980
2304001 Lahiguera distrito 01;Renta media por hogar;2015;17.524
2304001001 Lahiguera sección 01001;Renta media por persona ;2017;8.502
2304001001 Lahiguera sección 01001;Renta media por persona ;2016;8.287
2304001001 Lahiguera sección 01001;Renta media por persona ;2015;7.593
2304001001 Lahiguera sección 01001;Renta media por hogar;2017;21.103
2304001001 Lahiguera sección 01001;Renta media por hogar;2016;20.236
2304001001 Lahiguera sección 01001;Renta media por hogar;2015;18.640
2304001002 Lahiguera sección 01002;Renta media por persona ;2017;7.499
2304001002 Lahiguera sección 01002;Renta media por persona ;2016;6.989
2304001002 Lahiguera sección 01002;Renta media por persona ;2015;6.604
2304001002 Lahiguera sección 01002;Renta media por hogar;2017;17.420
2304001002 Lahiguera sección 01002;Renta media por hogar;2016;16.563
2304001002 Lahiguera sección 01002;Renta media por hogar;2015;15.436
23054 Larva;Renta media por persona ;2017;7.517
23054 Larva;Renta media por persona ;2016;7.533
23054 Larva;Renta media por persona ;2015;6.961
23054 Larva;Renta media por hogar;2017;16.975
23054 Larva;Renta media por hogar;2016;16.957
23054 Larva;Renta media por hogar;2015;15.598
2305401 Larva distrito 01;Renta media por persona ;2017;7.517
2305401 Larva distrito 01;Renta media por persona ;2016;7.533
2305401 Larva distrito 01;Renta media por persona ;2015;6.961
2305401 Larva distrito 01;Renta media por hogar;2017;16.975
2305401 Larva distrito 01;Renta media por hogar;2016;16.957
2305401 Larva distrito 01;Renta media por hogar;2015;15.598
2305401001 Larva sección 01001;Renta media por persona ;2017;7.517
2305401001 Larva sección 01001;Renta media por persona ;2016;7.533
2305401001 Larva sección 01001;Renta media por persona ;2015;6.961
2305401001 Larva sección 01001;Renta media por hogar;2017;16.975
2305401001 Larva sección 01001;Renta media por hogar;2016;16.957
2305401001 Larva sección 01001;Renta media por hogar;2015;15.598
23055 Linares;Renta media por persona ;2017;9.423
23055 Linares;Renta media por persona ;2016;9.112
23055 Linares;Renta media por persona ;2015;8.794
23055 Linares;Renta media por hogar;2017;25.616
23055 Linares;Renta media por hogar;2016;25.005
23055 Linares;Renta media por hogar;2015;24.365
2305501 Linares distrito 01;Renta media por persona ;2017;9.132
2305501 Linares distrito 01;Renta media por persona ;2016;8.867
2305501 Linares distrito 01;Renta media por persona ;2015;8.461
2305501 Linares distrito 01;Renta media por hogar;2017;25.721
2305501 Linares distrito 01;Renta media por hogar;2016;25.229
2305501 Linares distrito 01;Renta media por hogar;2015;24.443
2305501001 Linares sección 01001;Renta media por persona ;2017;8.875
2305501001 Linares sección 01001;Renta media por persona ;2016;8.800
2305501001 Linares sección 01001;Renta media por persona ;2015;8.459
2305501001 Linares sección 01001;Renta media por hogar;2017;23.852
2305501001 Linares sección 01001;Renta media por hogar;2016;24.321
2305501001 Linares sección 01001;Renta media por hogar;2015;23.604
2305501002 Linares sección 01002;Renta media por persona ;2017;10.064
2305501002 Linares sección 01002;Renta media por persona ;2016;9.710
2305501002 Linares sección 01002;Renta media por persona ;2015;9.221
2305501002 Linares sección 01002;Renta media por hogar;2017;25.256
2305501002 Linares sección 01002;Renta media por hogar;2016;24.191
2305501002 Linares sección 01002;Renta media por hogar;2015;23.766
2305501003 Linares sección 01003;Renta media por persona ;2017;7.480
2305501003 Linares sección 01003;Renta media por persona ;2016;7.083
2305501003 Linares sección 01003;Renta media por persona ;2015;6.950
2305501003 Linares sección 01003;Renta media por hogar;2017;20.983
2305501003 Linares sección 01003;Renta media por hogar;2016;20.275
2305501003 Linares sección 01003;Renta media por hogar;2015;19.544
2305501004 Linares sección 01004;Renta media por persona ;2017;6.626
2305501004 Linares sección 01004;Renta media por persona ;2016;6.274
2305501004 Linares sección 01004;Renta media por persona ;2015;6.085
2305501004 Linares sección 01004;Renta media por hogar;2017;20.623
2305501004 Linares sección 01004;Renta media por hogar;2016;19.661
2305501004 Linares sección 01004;Renta media por hogar;2015;19.323
2305501005 Linares sección 01005;Renta media por persona ;2017;5.759
2305501005 Linares sección 01005;Renta media por persona ;2016;5.584
2305501005 Linares sección 01005;Renta media por persona ;2015;5.411
2305501005 Linares sección 01005;Renta media por hogar;2017;17.822
2305501005 Linares sección 01005;Renta media por hogar;2016;16.987
2305501005 Linares sección 01005;Renta media por hogar;2015;17.000
2305501006 Linares sección 01006;Renta media por persona ;2017;10.178
2305501006 Linares sección 01006;Renta media por persona ;2016;10.025
2305501006 Linares sección 01006;Renta media por persona ;2015;9.312
2305501006 Linares sección 01006;Renta media por hogar;2017;32.594
2305501006 Linares sección 01006;Renta media por hogar;2016;31.937
2305501006 Linares sección 01006;Renta media por hogar;2015;30.978
2305501007 Linares sección 01007;Renta media por persona ;2017;11.375
2305501007 Linares sección 01007;Renta media por persona ;2016;10.404
2305501007 Linares sección 01007;Renta media por persona ;2015;9.925
2305501007 Linares sección 01007;Renta media por hogar;2017;30.571
2305501007 Linares sección 01007;Renta media por hogar;2016;28.562
2305501007 Linares sección 01007;Renta media por hogar;2015;27.568
2305501008 Linares sección 01008;Renta media por persona ;2017;11.127
2305501008 Linares sección 01008;Renta media por persona ;2016;11.082
2305501008 Linares sección 01008;Renta media por persona ;2015;10.294
2305501008 Linares sección 01008;Renta media por hogar;2017;32.250
2305501008 Linares sección 01008;Renta media por hogar;2016;32.204
2305501008 Linares sección 01008;Renta media por hogar;2015;30.653
2305501009 Linares sección 01009;Renta media por persona ;2017;11.183
2305501009 Linares sección 01009;Renta media por persona ;2016;11.019
2305501009 Linares sección 01009;Renta media por persona ;2015;10.544
2305501009 Linares sección 01009;Renta media por hogar;2017;29.441
2305501009 Linares sección 01009;Renta media por hogar;2016;29.982
2305501009 Linares sección 01009;Renta media por hogar;2015;28.700
2305502 Linares distrito 02;Renta media por persona ;2017;8.584
2305502 Linares distrito 02;Renta media por persona ;2016;8.234
2305502 Linares distrito 02;Renta media por persona ;2015;7.945
2305502 Linares distrito 02;Renta media por hogar;2017;22.859
2305502 Linares distrito 02;Renta media por hogar;2016;22.026
2305502 Linares distrito 02;Renta media por hogar;2015;21.453
2305502001 Linares sección 02001;Renta media por persona ;2017;11.103
2305502001 Linares sección 02001;Renta media por persona ;2016;10.595
2305502001 Linares sección 02001;Renta media por persona ;2015;10.240
2305502001 Linares sección 02001;Renta media por hogar;2017;27.190
2305502001 Linares sección 02001;Renta media por hogar;2016;26.556
2305502001 Linares sección 02001;Renta media por hogar;2015;25.699
2305502002 Linares sección 02002;Renta media por persona ;2017;7.780
2305502002 Linares sección 02002;Renta media por persona ;2016;7.413
2305502002 Linares sección 02002;Renta media por persona ;2015;7.126
2305502002 Linares sección 02002;Renta media por hogar;2017;22.214
