Unidades territoriales;Indicadores de renta media;Periodo;Total
2104106006 Huelva sección 06006;Renta media por hogar;2016;24.706
2104106006 Huelva sección 06006;Renta media por hogar;2015;25.585
2104106007 Huelva sección 06007;Renta media por persona ;2017;8.929
2104106007 Huelva sección 06007;Renta media por persona ;2016;8.385
2104106007 Huelva sección 06007;Renta media por persona ;2015;8.071
2104106007 Huelva sección 06007;Renta media por hogar;2017;26.330
2104106007 Huelva sección 06007;Renta media por hogar;2016;25.217
2104106007 Huelva sección 06007;Renta media por hogar;2015;24.259
2104106008 Huelva sección 06008;Renta media por persona ;2017;6.914
2104106008 Huelva sección 06008;Renta media por persona ;2016;6.527
2104106008 Huelva sección 06008;Renta media por persona ;2015;6.353
2104106008 Huelva sección 06008;Renta media por hogar;2017;21.355
2104106008 Huelva sección 06008;Renta media por hogar;2016;20.590
2104106008 Huelva sección 06008;Renta media por hogar;2015;20.355
2104106009 Huelva sección 06009;Renta media por persona ;2017;9.586
2104106009 Huelva sección 06009;Renta media por persona ;2016;9.083
2104106009 Huelva sección 06009;Renta media por persona ;2015;8.952
2104106009 Huelva sección 06009;Renta media por hogar;2017;25.640
2104106009 Huelva sección 06009;Renta media por hogar;2016;24.991
2104106009 Huelva sección 06009;Renta media por hogar;2015;24.457
2104107 Huelva distrito 07;Renta media por persona ;2017;8.598
2104107 Huelva distrito 07;Renta media por persona ;2016;8.251
2104107 Huelva distrito 07;Renta media por persona ;2015;8.047
2104107 Huelva distrito 07;Renta media por hogar;2017;23.604
2104107 Huelva distrito 07;Renta media por hogar;2016;22.684
2104107 Huelva distrito 07;Renta media por hogar;2015;22.110
2104107001 Huelva sección 07001;Renta media por persona ;2017;11.675
2104107001 Huelva sección 07001;Renta media por persona ;2016;11.320
2104107001 Huelva sección 07001;Renta media por persona ;2015;11.207
2104107001 Huelva sección 07001;Renta media por hogar;2017;30.094
2104107001 Huelva sección 07001;Renta media por hogar;2016;29.126
2104107001 Huelva sección 07001;Renta media por hogar;2015;28.729
2104107002 Huelva sección 07002;Renta media por persona ;2017;11.273
2104107002 Huelva sección 07002;Renta media por persona ;2016;11.649
2104107002 Huelva sección 07002;Renta media por persona ;2015;10.891
2104107002 Huelva sección 07002;Renta media por hogar;2017;27.751
2104107002 Huelva sección 07002;Renta media por hogar;2016;29.282
2104107002 Huelva sección 07002;Renta media por hogar;2015;27.273
2104107003 Huelva sección 07003;Renta media por persona ;2017;11.138
2104107003 Huelva sección 07003;Renta media por persona ;2016;10.781
2104107003 Huelva sección 07003;Renta media por persona ;2015;10.357
2104107003 Huelva sección 07003;Renta media por hogar;2017;28.937
2104107003 Huelva sección 07003;Renta media por hogar;2016;28.643
2104107003 Huelva sección 07003;Renta media por hogar;2015;27.448
2104107004 Huelva sección 07004;Renta media por persona ;2017;10.061
2104107004 Huelva sección 07004;Renta media por persona ;2016;9.763
2104107004 Huelva sección 07004;Renta media por persona ;2015;9.625
2104107004 Huelva sección 07004;Renta media por hogar;2017;29.174
2104107004 Huelva sección 07004;Renta media por hogar;2016;28.233
2104107004 Huelva sección 07004;Renta media por hogar;2015;28.168
2104107005 Huelva sección 07005;Renta media por persona ;2017;8.203
2104107005 Huelva sección 07005;Renta media por persona ;2016;7.701
2104107005 Huelva sección 07005;Renta media por persona ;2015;7.597
2104107005 Huelva sección 07005;Renta media por hogar;2017;21.895
2104107005 Huelva sección 07005;Renta media por hogar;2016;20.064
2104107005 Huelva sección 07005;Renta media por hogar;2015;20.030
2104107006 Huelva sección 07006;Renta media por persona ;2017;6.990
2104107006 Huelva sección 07006;Renta media por persona ;2016;6.597
2104107006 Huelva sección 07006;Renta media por persona ;2015;6.463
2104107006 Huelva sección 07006;Renta media por hogar;2017;17.936
2104107006 Huelva sección 07006;Renta media por hogar;2016;16.991
2104107006 Huelva sección 07006;Renta media por hogar;2015;16.867
2104107007 Huelva sección 07007;Renta media por persona ;2017;7.205
2104107007 Huelva sección 07007;Renta media por persona ;2016;6.865
2104107007 Huelva sección 07007;Renta media por persona ;2015;6.601
2104107007 Huelva sección 07007;Renta media por hogar;2017;18.022
2104107007 Huelva sección 07007;Renta media por hogar;2016;17.377
2104107007 Huelva sección 07007;Renta media por hogar;2015;17.349
2104107008 Huelva sección 07008;Renta media por persona ;2017;7.335
2104107008 Huelva sección 07008;Renta media por persona ;2016;7.039
2104107008 Huelva sección 07008;Renta media por persona ;2015;6.796
2104107008 Huelva sección 07008;Renta media por hogar;2017;18.282
2104107008 Huelva sección 07008;Renta media por hogar;2016;17.741
2104107008 Huelva sección 07008;Renta media por hogar;2015;17.093
2104107009 Huelva sección 07009;Renta media por persona ;2017;9.210
2104107009 Huelva sección 07009;Renta media por persona ;2016;8.700
2104107009 Huelva sección 07009;Renta media por persona ;2015;8.304
2104107009 Huelva sección 07009;Renta media por hogar;2017;26.691
2104107009 Huelva sección 07009;Renta media por hogar;2016;25.375
2104107009 Huelva sección 07009;Renta media por hogar;2015;24.663
2104107010 Huelva sección 07010;Renta media por persona ;2017;4.896
2104107010 Huelva sección 07010;Renta media por persona ;2016;4.791
2104107010 Huelva sección 07010;Renta media por persona ;2015;4.528
2104107010 Huelva sección 07010;Renta media por hogar;2017;13.937
2104107010 Huelva sección 07010;Renta media por hogar;2016;13.560
2104107010 Huelva sección 07010;Renta media por hogar;2015;13.036
2104107011 Huelva sección 07011;Renta media por persona ;2017;5.496
2104107011 Huelva sección 07011;Renta media por persona ;2016;5.230
2104107011 Huelva sección 07011;Renta media por persona ;2015;5.096
2104107011 Huelva sección 07011;Renta media por hogar;2017;16.014
2104107011 Huelva sección 07011;Renta media por hogar;2016;15.256
2104107011 Huelva sección 07011;Renta media por hogar;2015;14.916
2104107012 Huelva sección 07012;Renta media por persona ;2017;4.735
2104107012 Huelva sección 07012;Renta media por persona ;2016;4.353
2104107012 Huelva sección 07012;Renta media por persona ;2015;4.309
2104107012 Huelva sección 07012;Renta media por hogar;2017;13.874
2104107012 Huelva sección 07012;Renta media por hogar;2016;12.900
2104107012 Huelva sección 07012;Renta media por hogar;2015;12.511
2104107013 Huelva sección 07013;Renta media por persona ;2017;4.917
2104107013 Huelva sección 07013;Renta media por persona ;2016;4.672
2104107013 Huelva sección 07013;Renta media por persona ;2015;4.526
2104107013 Huelva sección 07013;Renta media por hogar;2017;14.977
2104107013 Huelva sección 07013;Renta media por hogar;2016;14.270
2104107013 Huelva sección 07013;Renta media por hogar;2015;13.878
2104107014 Huelva sección 07014;Renta media por persona ;2017;7.690
2104107014 Huelva sección 07014;Renta media por persona ;2016;7.301
2104107014 Huelva sección 07014;Renta media por persona ;2015;7.081
2104107014 Huelva sección 07014;Renta media por hogar;2017;19.997
2104107014 Huelva sección 07014;Renta media por hogar;2016;19.237
2104107014 Huelva sección 07014;Renta media por hogar;2015;18.785
2104107015 Huelva sección 07015;Renta media por persona ;2017;8.364
2104107015 Huelva sección 07015;Renta media por persona ;2016;7.922
2104107015 Huelva sección 07015;Renta media por persona ;2015;7.787
2104107015 Huelva sección 07015;Renta media por hogar;2017;21.388
2104107015 Huelva sección 07015;Renta media por hogar;2016;20.968
2104107015 Huelva sección 07015;Renta media por hogar;2015;20.385
2104107016 Huelva sección 07016;Renta media por persona ;2017;10.038
2104107016 Huelva sección 07016;Renta media por persona ;2016;9.444
2104107016 Huelva sección 07016;Renta media por persona ;2015;9.450
2104107016 Huelva sección 07016;Renta media por hogar;2017;25.309
2104107016 Huelva sección 07016;Renta media por hogar;2016;23.587
2104107016 Huelva sección 07016;Renta media por hogar;2015;22.918
2104107017 Huelva sección 07017;Renta media por persona ;2017;8.848
2104107017 Huelva sección 07017;Renta media por persona ;2016;8.352
2104107017 Huelva sección 07017;Renta media por persona ;2015;8.070
2104107017 Huelva sección 07017;Renta media por hogar;2017;23.327
2104107017 Huelva sección 07017;Renta media por hogar;2016;22.198
2104107017 Huelva sección 07017;Renta media por hogar;2015;21.824
2104107018 Huelva sección 07018;Renta media por persona ;2017;8.396
2104107018 Huelva sección 07018;Renta media por persona ;2016;8.035
2104107018 Huelva sección 07018;Renta media por persona ;2015;7.852
2104107018 Huelva sección 07018;Renta media por hogar;2017;24.610
2104107018 Huelva sección 07018;Renta media por hogar;2016;23.656
2104107018 Huelva sección 07018;Renta media por hogar;2015;23.162
2104107019 Huelva sección 07019;Renta media por persona ;2017;11.453
2104107019 Huelva sección 07019;Renta media por persona ;2016;10.886
2104107019 Huelva sección 07019;Renta media por persona ;2015;10.591
2104107019 Huelva sección 07019;Renta media por hogar;2017;34.688
2104107019 Huelva sección 07019;Renta media por hogar;2016;33.074
2104107019 Huelva sección 07019;Renta media por hogar;2015;31.824
2104107020 Huelva sección 07020;Renta media por persona ;2017;11.222
2104107020 Huelva sección 07020;Renta media por persona ;2016;10.827
2104107020 Huelva sección 07020;Renta media por persona ;2015;10.697
2104107020 Huelva sección 07020;Renta media por hogar;2017;33.443
2104107020 Huelva sección 07020;Renta media por hogar;2016;31.551
2104107020 Huelva sección 07020;Renta media por hogar;2015;30.854
2104107021 Huelva sección 07021;Renta media por persona ;2017;8.371
2104107021 Huelva sección 07021;Renta media por persona ;2016;8.313
2104107021 Huelva sección 07021;Renta media por persona ;2015;8.417
2104107021 Huelva sección 07021;Renta media por hogar;2017;21.623
2104107021 Huelva sección 07021;Renta media por hogar;2016;21.137
2104107021 Huelva sección 07021;Renta media por hogar;2015;20.552
2104108 Huelva distrito 08;Renta media por persona ;2017;7.552
2104108 Huelva distrito 08;Renta media por persona ;2016;7.179
2104108 Huelva distrito 08;Renta media por persona ;2015;7.013
2104108 Huelva distrito 08;Renta media por hogar;2017;20.344
2104108 Huelva distrito 08;Renta media por hogar;2016;19.630
2104108 Huelva distrito 08;Renta media por hogar;2015;19.245
2104108001 Huelva sección 08001;Renta media por persona ;2017;5.337
2104108001 Huelva sección 08001;Renta media por persona ;2016;4.968
2104108001 Huelva sección 08001;Renta media por persona ;2015;4.906
2104108001 Huelva sección 08001;Renta media por hogar;2017;15.831
2104108001 Huelva sección 08001;Renta media por hogar;2016;14.854
2104108001 Huelva sección 08001;Renta media por hogar;2015;14.555
2104108002 Huelva sección 08002;Renta media por persona ;2017;6.224
2104108002 Huelva sección 08002;Renta media por persona ;2016;5.787
2104108002 Huelva sección 08002;Renta media por persona ;2015;5.760
2104108002 Huelva sección 08002;Renta media por hogar;2017;16.582
2104108002 Huelva sección 08002;Renta media por hogar;2016;15.574
2104108002 Huelva sección 08002;Renta media por hogar;2015;15.464
2104108003 Huelva sección 08003;Renta media por persona ;2017;6.409
2104108003 Huelva sección 08003;Renta media por persona ;2016;5.839
2104108003 Huelva sección 08003;Renta media por persona ;2015;5.925
2104108003 Huelva sección 08003;Renta media por hogar;2017;16.792
2104108003 Huelva sección 08003;Renta media por hogar;2016;16.460
2104108003 Huelva sección 08003;Renta media por hogar;2015;16.392
2104108004 Huelva sección 08004;Renta media por persona ;2017;8.749
2104108004 Huelva sección 08004;Renta media por persona ;2016;8.286
2104108004 Huelva sección 08004;Renta media por persona ;2015;7.933
2104108004 Huelva sección 08004;Renta media por hogar;2017;23.403
2104108004 Huelva sección 08004;Renta media por hogar;2016;22.340
2104108004 Huelva sección 08004;Renta media por hogar;2015;21.474
2104108005 Huelva sección 08005;Renta media por persona ;2017;9.847
2104108005 Huelva sección 08005;Renta media por persona ;2016;9.522
2104108005 Huelva sección 08005;Renta media por persona ;2015;9.379
2104108005 Huelva sección 08005;Renta media por hogar;2017;26.442
2104108005 Huelva sección 08005;Renta media por hogar;2016;25.850
2104108005 Huelva sección 08005;Renta media por hogar;2015;25.733
2104108006 Huelva sección 08006;Renta media por persona ;2017;8.796
2104108006 Huelva sección 08006;Renta media por persona ;2016;8.508
2104108006 Huelva sección 08006;Renta media por persona ;2015;8.118
2104108006 Huelva sección 08006;Renta media por hogar;2017;21.958
2104108006 Huelva sección 08006;Renta media por hogar;2016;21.458
2104108006 Huelva sección 08006;Renta media por hogar;2015;20.870
2104108007 Huelva sección 08007;Renta media por persona ;2017;7.335
2104108007 Huelva sección 08007;Renta media por persona ;2016;7.169
2104108007 Huelva sección 08007;Renta media por persona ;2015;6.907
2104108007 Huelva sección 08007;Renta media por hogar;2017;19.739
2104108007 Huelva sección 08007;Renta media por hogar;2016;19.229
2104108007 Huelva sección 08007;Renta media por hogar;2015;18.417
2104108008 Huelva sección 08008;Renta media por persona ;2017;7.882
2104108008 Huelva sección 08008;Renta media por persona ;2016;7.630
2104108008 Huelva sección 08008;Renta media por persona ;2015;7.656
2104108008 Huelva sección 08008;Renta media por hogar;2017;18.886
2104108008 Huelva sección 08008;Renta media por hogar;2016;18.058
2104108008 Huelva sección 08008;Renta media por hogar;2015;18.533
2104108009 Huelva sección 08009;Renta media por persona ;2017;5.634
2104108009 Huelva sección 08009;Renta media por persona ;2016;5.270
2104108009 Huelva sección 08009;Renta media por persona ;2015;5.136
2104108009 Huelva sección 08009;Renta media por hogar;2017;16.586
2104108009 Huelva sección 08009;Renta media por hogar;2016;15.752
2104108009 Huelva sección 08009;Renta media por hogar;2015;15.303
2104108010 Huelva sección 08010;Renta media por persona ;2017;8.073
2104108010 Huelva sección 08010;Renta media por persona ;2016;7.503
2104108010 Huelva sección 08010;Renta media por persona ;2015;7.229
2104108010 Huelva sección 08010;Renta media por hogar;2017;21.352
2104108010 Huelva sección 08010;Renta media por hogar;2016;19.957
2104108010 Huelva sección 08010;Renta media por hogar;2015;19.429
2104108011 Huelva sección 08011;Renta media por persona ;2017;7.841
2104108011 Huelva sección 08011;Renta media por persona ;2016;7.456
2104108011 Huelva sección 08011;Renta media por persona ;2015;7.221
2104108011 Huelva sección 08011;Renta media por hogar;2017;20.367
2104108011 Huelva sección 08011;Renta media por hogar;2016;19.796
2104108011 Huelva sección 08011;Renta media por hogar;2015;19.434
2104108012 Huelva sección 08012;Renta media por persona ;2017;8.101
2104108012 Huelva sección 08012;Renta media por persona ;2016;7.642
2104108012 Huelva sección 08012;Renta media por persona ;2015;7.544
2104108012 Huelva sección 08012;Renta media por hogar;2017;20.634
2104108012 Huelva sección 08012;Renta media por hogar;2016;19.902
2104108012 Huelva sección 08012;Renta media por hogar;2015;19.530
2104108013 Huelva sección 08013;Renta media por persona ;2017;7.962
2104108013 Huelva sección 08013;Renta media por persona ;2016;7.680
2104108013 Huelva sección 08013;Renta media por persona ;2015;7.239
2104108013 Huelva sección 08013;Renta media por hogar;2017;19.565
2104108013 Huelva sección 08013;Renta media por hogar;2016;19.400
2104108013 Huelva sección 08013;Renta media por hogar;2015;18.696
2104108014 Huelva sección 08014;Renta media por persona ;2017;8.032
2104108014 Huelva sección 08014;Renta media por persona ;2016;7.572
2104108014 Huelva sección 08014;Renta media por persona ;2015;7.326
2104108014 Huelva sección 08014;Renta media por hogar;2017;21.975
2104108014 Huelva sección 08014;Renta media por hogar;2016;21.098
2104108014 Huelva sección 08014;Renta media por hogar;2015;20.576
2104108015 Huelva sección 08015;Renta media por persona ;2017;8.888
2104108015 Huelva sección 08015;Renta media por persona ;2016;8.676
2104108015 Huelva sección 08015;Renta media por persona ;2015;8.371
2104108015 Huelva sección 08015;Renta media por hogar;2017;24.123
2104108015 Huelva sección 08015;Renta media por hogar;2016;24.068
2104108015 Huelva sección 08015;Renta media por hogar;2015;23.271
2104108016 Huelva sección 08016;Renta media por persona ;2017;9.404
2104108016 Huelva sección 08016;Renta media por persona ;2016;8.817
2104108016 Huelva sección 08016;Renta media por persona ;2015;8.523
2104108016 Huelva sección 08016;Renta media por hogar;2017;28.057
2104108016 Huelva sección 08016;Renta media por hogar;2016;26.567
2104108016 Huelva sección 08016;Renta media por hogar;2015;25.961
21042 Isla Cristina;Renta media por persona ;2017;7.229
21042 Isla Cristina;Renta media por persona ;2016;6.823
21042 Isla Cristina;Renta media por persona ;2015;6.714
21042 Isla Cristina;Renta media por hogar;2017;20.480
21042 Isla Cristina;Renta media por hogar;2016;19.770
21042 Isla Cristina;Renta media por hogar;2015;19.200
2104201 Isla Cristina distrito 01;Renta media por persona ;2017;7.401
2104201 Isla Cristina distrito 01;Renta media por persona ;2016;6.944
2104201 Isla Cristina distrito 01;Renta media por persona ;2015;6.814
2104201 Isla Cristina distrito 01;Renta media por hogar;2017;20.762
2104201 Isla Cristina distrito 01;Renta media por hogar;2016;20.034
2104201 Isla Cristina distrito 01;Renta media por hogar;2015;19.700
2104201001 Isla Cristina sección 01001;Renta media por persona ;2017;7.401
2104201001 Isla Cristina sección 01001;Renta media por persona ;2016;6.944
2104201001 Isla Cristina sección 01001;Renta media por persona ;2015;6.814
2104201001 Isla Cristina sección 01001;Renta media por hogar;2017;20.762
2104201001 Isla Cristina sección 01001;Renta media por hogar;2016;20.034
2104201001 Isla Cristina sección 01001;Renta media por hogar;2015;19.700
2104202 Isla Cristina distrito 02;Renta media por persona ;2017;7.512
2104202 Isla Cristina distrito 02;Renta media por persona ;2016;7.241
2104202 Isla Cristina distrito 02;Renta media por persona ;2015;7.066
2104202 Isla Cristina distrito 02;Renta media por hogar;2017;21.351
2104202 Isla Cristina distrito 02;Renta media por hogar;2016;20.841
2104202 Isla Cristina distrito 02;Renta media por hogar;2015;20.170
2104202001 Isla Cristina sección 02001;Renta media por persona ;2017;7.773
2104202001 Isla Cristina sección 02001;Renta media por persona ;2016;7.423
2104202001 Isla Cristina sección 02001;Renta media por persona ;2015;7.189
2104202001 Isla Cristina sección 02001;Renta media por hogar;2017;21.984
2104202001 Isla Cristina sección 02001;Renta media por hogar;2016;20.933
2104202001 Isla Cristina sección 02001;Renta media por hogar;2015;20.326
2104202002 Isla Cristina sección 02002;Renta media por persona ;2017;7.631
2104202002 Isla Cristina sección 02002;Renta media por persona ;2016;7.618
2104202002 Isla Cristina sección 02002;Renta media por persona ;2015;7.551
2104202002 Isla Cristina sección 02002;Renta media por hogar;2017;20.656
2104202002 Isla Cristina sección 02002;Renta media por hogar;2016;20.828
2104202002 Isla Cristina sección 02002;Renta media por hogar;2015;20.201
2104202003 Isla Cristina sección 02003;Renta media por persona ;2017;7.846
2104202003 Isla Cristina sección 02003;Renta media por persona ;2016;7.437
2104202003 Isla Cristina sección 02003;Renta media por persona ;2015;7.171
2104202003 Isla Cristina sección 02003;Renta media por hogar;2017;22.467
2104202003 Isla Cristina sección 02003;Renta media por hogar;2016;21.852
2104202003 Isla Cristina sección 02003;Renta media por hogar;2015;21.177
2104202004 Isla Cristina sección 02004;Renta media por persona ;2017;6.959
2104202004 Isla Cristina sección 02004;Renta media por persona ;2016;6.763
2104202004 Isla Cristina sección 02004;Renta media por persona ;2015;6.648
2104202004 Isla Cristina sección 02004;Renta media por hogar;2017;20.395
2104202004 Isla Cristina sección 02004;Renta media por hogar;2016;19.985
2104202004 Isla Cristina sección 02004;Renta media por hogar;2015;19.160
2104202005 Isla Cristina sección 02005;Renta media por persona ;2017;7.579
2104202005 Isla Cristina sección 02005;Renta media por persona ;2016;7.099
2104202005 Isla Cristina sección 02005;Renta media por persona ;2015;6.867
2104202005 Isla Cristina sección 02005;Renta media por hogar;2017;21.551
2104202005 Isla Cristina sección 02005;Renta media por hogar;2016;20.399
2104202005 Isla Cristina sección 02005;Renta media por hogar;2015;19.919
2104203 Isla Cristina distrito 03;Renta media por persona ;2017;6.733
2104203 Isla Cristina distrito 03;Renta media por persona ;2016;6.351
2104203 Isla Cristina distrito 03;Renta media por persona ;2015;6.207
2104203 Isla Cristina distrito 03;Renta media por hogar;2017;19.122
2104203 Isla Cristina distrito 03;Renta media por hogar;2016;18.451
2104203 Isla Cristina distrito 03;Renta media por hogar;2015;17.855
2104203001 Isla Cristina sección 03001;Renta media por persona ;2017;6.158
2104203001 Isla Cristina sección 03001;Renta media por persona ;2016;6.031
2104203001 Isla Cristina sección 03001;Renta media por persona ;2015;5.918
2104203001 Isla Cristina sección 03001;Renta media por hogar;2017;18.637
2104203001 Isla Cristina sección 03001;Renta media por hogar;2016;18.510
2104203001 Isla Cristina sección 03001;Renta media por hogar;2015;17.761
2104203002 Isla Cristina sección 03002;Renta media por persona ;2017;6.309
2104203002 Isla Cristina sección 03002;Renta media por persona ;2016;5.906
2104203002 Isla Cristina sección 03002;Renta media por persona ;2015;5.700
2104203002 Isla Cristina sección 03002;Renta media por hogar;2017;17.867
2104203002 Isla Cristina sección 03002;Renta media por hogar;2016;17.471
2104203002 Isla Cristina sección 03002;Renta media por hogar;2015;17.010
2104203003 Isla Cristina sección 03003;Renta media por persona ;2017;6.484
2104203003 Isla Cristina sección 03003;Renta media por persona ;2016;6.177
2104203003 Isla Cristina sección 03003;Renta media por persona ;2015;6.046
2104203003 Isla Cristina sección 03003;Renta media por hogar;2017;19.173
2104203003 Isla Cristina sección 03003;Renta media por hogar;2016;18.278
2104203003 Isla Cristina sección 03003;Renta media por hogar;2015;17.694
2104203004 Isla Cristina sección 03004;Renta media por persona ;2017;5.231
2104203004 Isla Cristina sección 03004;Renta media por persona ;2016;4.953
2104203004 Isla Cristina sección 03004;Renta media por persona ;2015;4.886
2104203004 Isla Cristina sección 03004;Renta media por hogar;2017;17.530
2104203004 Isla Cristina sección 03004;Renta media por hogar;2016;16.972
2104203004 Isla Cristina sección 03004;Renta media por hogar;2015;16.956
2104203005 Isla Cristina sección 03005;Renta media por persona ;2017;8.727
2104203005 Isla Cristina sección 03005;Renta media por persona ;2016;7.844
2104203005 Isla Cristina sección 03005;Renta media por persona ;2015;7.688
2104203005 Isla Cristina sección 03005;Renta media por hogar;2017;20.927
2104203005 Isla Cristina sección 03005;Renta media por hogar;2016;19.668
2104203005 Isla Cristina sección 03005;Renta media por hogar;2015;18.960
2104204 Isla Cristina distrito 04;Renta media por persona ;2017;8.301
2104204 Isla Cristina distrito 04;Renta media por persona ;2016;7.243
2104204 Isla Cristina distrito 04;Renta media por persona ;2015;7.659
2104204 Isla Cristina distrito 04;Renta media por hogar;2017;23.152
2104204 Isla Cristina distrito 04;Renta media por hogar;2016;21.447
2104204 Isla Cristina distrito 04;Renta media por hogar;2015;21.138
2104204001 Isla Cristina sección 04001;Renta media por persona ;2017;8.301
2104204001 Isla Cristina sección 04001;Renta media por persona ;2016;7.243
2104204001 Isla Cristina sección 04001;Renta media por persona ;2015;7.659
2104204001 Isla Cristina sección 04001;Renta media por hogar;2017;23.152
2104204001 Isla Cristina sección 04001;Renta media por hogar;2016;21.447
2104204001 Isla Cristina sección 04001;Renta media por hogar;2015;21.138
21043 Jabugo;Renta media por persona ;2017;8.504
21043 Jabugo;Renta media por persona ;2016;8.337
21043 Jabugo;Renta media por persona ;2015;8.141
21043 Jabugo;Renta media por hogar;2017;22.154
21043 Jabugo;Renta media por hogar;2016;21.645
21043 Jabugo;Renta media por hogar;2015;21.132
2104301 Jabugo distrito 01;Renta media por persona ;2017;8.504
2104301 Jabugo distrito 01;Renta media por persona ;2016;8.337
2104301 Jabugo distrito 01;Renta media por persona ;2015;8.141
2104301 Jabugo distrito 01;Renta media por hogar;2017;22.154
2104301 Jabugo distrito 01;Renta media por hogar;2016;21.645
2104301 Jabugo distrito 01;Renta media por hogar;2015;21.132
2104301001 Jabugo sección 01001;Renta media por persona ;2017;8.798
2104301001 Jabugo sección 01001;Renta media por persona ;2016;8.674
2104301001 Jabugo sección 01001;Renta media por persona ;2015;8.652
2104301001 Jabugo sección 01001;Renta media por hogar;2017;22.714
2104301001 Jabugo sección 01001;Renta media por hogar;2016;22.167
2104301001 Jabugo sección 01001;Renta media por hogar;2015;22.327
2104301002 Jabugo sección 01002;Renta media por persona ;2017;8.101
2104301002 Jabugo sección 01002;Renta media por persona ;2016;7.885
2104301002 Jabugo sección 01002;Renta media por persona ;2015;7.465
2104301002 Jabugo sección 01002;Renta media por hogar;2017;21.371
2104301002 Jabugo sección 01002;Renta media por hogar;2016;20.919
2104301002 Jabugo sección 01002;Renta media por hogar;2015;19.530
21044 Lepe;Renta media por persona ;2017;7.678
21044 Lepe;Renta media por persona ;2016;7.257
21044 Lepe;Renta media por persona ;2015;7.008
21044 Lepe;Renta media por hogar;2017;22.180
21044 Lepe;Renta media por hogar;2016;21.137
21044 Lepe;Renta media por hogar;2015;20.416
2104401 Lepe distrito 01;Renta media por persona ;2017;7.332
2104401 Lepe distrito 01;Renta media por persona ;2016;6.857
2104401 Lepe distrito 01;Renta media por persona ;2015;6.623
2104401 Lepe distrito 01;Renta media por hogar;2017;22.072
2104401 Lepe distrito 01;Renta media por hogar;2016;20.895
2104401 Lepe distrito 01;Renta media por hogar;2015;20.194
2104401001 Lepe sección 01001;Renta media por persona ;2017;8.893
2104401001 Lepe sección 01001;Renta media por persona ;2016;8.360
2104401001 Lepe sección 01001;Renta media por persona ;2015;8.178
2104401001 Lepe sección 01001;Renta media por hogar;2017;24.558
2104401001 Lepe sección 01001;Renta media por hogar;2016;22.889
2104401001 Lepe sección 01001;Renta media por hogar;2015;22.923
2104401002 Lepe sección 01002;Renta media por persona ;2017;8.057
2104401002 Lepe sección 01002;Renta media por persona ;2016;7.783
2104401002 Lepe sección 01002;Renta media por persona ;2015;7.408
2104401002 Lepe sección 01002;Renta media por hogar;2017;23.189
2104401002 Lepe sección 01002;Renta media por hogar;2016;22.731
2104401002 Lepe sección 01002;Renta media por hogar;2015;21.908
2104401003 Lepe sección 01003;Renta media por persona ;2017;7.106
2104401003 Lepe sección 01003;Renta media por persona ;2016;6.689
2104401003 Lepe sección 01003;Renta media por persona ;2015;6.481
2104401003 Lepe sección 01003;Renta media por hogar;2017;20.585
2104401003 Lepe sección 01003;Renta media por hogar;2016;19.589
2104401003 Lepe sección 01003;Renta media por hogar;2015;19.111
2104401004 Lepe sección 01004;Renta media por persona ;2017;6.759
2104401004 Lepe sección 01004;Renta media por persona ;2016;6.361
2104401004 Lepe sección 01004;Renta media por persona ;2015;6.080
2104401004 Lepe sección 01004;Renta media por hogar;2017;20.334
2104401004 Lepe sección 01004;Renta media por hogar;2016;19.380
2104401004 Lepe sección 01004;Renta media por hogar;2015;18.538
2104401005 Lepe sección 01005;Renta media por persona ;2017;7.175
2104401005 Lepe sección 01005;Renta media por persona ;2016;6.532
2104401005 Lepe sección 01005;Renta media por persona ;2015;6.243
2104401005 Lepe sección 01005;Renta media por hogar;2017;23.598
2104401005 Lepe sección 01005;Renta media por hogar;2016;22.280
2104401005 Lepe sección 01005;Renta media por hogar;2015;20.865
2104401006 Lepe sección 01006;Renta media por persona ;2017;6.745
2104401006 Lepe sección 01006;Renta media por persona ;2016;6.117
2104401006 Lepe sección 01006;Renta media por persona ;2015;5.920
2104401006 Lepe sección 01006;Renta media por hogar;2017;21.653
2104401006 Lepe sección 01006;Renta media por hogar;2016;20.037
2104401006 Lepe sección 01006;Renta media por hogar;2015;19.176
2104401007 Lepe sección 01007;Renta media por persona ;2017;6.946
2104401007 Lepe sección 01007;Renta media por persona ;2016;6.551
2104401007 Lepe sección 01007;Renta media por persona ;2015;6.388
2104401007 Lepe sección 01007;Renta media por hogar;2017;21.218
2104401007 Lepe sección 01007;Renta media por hogar;2016;19.860
2104401007 Lepe sección 01007;Renta media por hogar;2015;19.356
2104402 Lepe distrito 02;Renta media por persona ;2017;7.630
2104402 Lepe distrito 02;Renta media por persona ;2016;7.280
2104402 Lepe distrito 02;Renta media por persona ;2015;7.001
2104402 Lepe distrito 02;Renta media por hogar;2017;22.318
2104402 Lepe distrito 02;Renta media por hogar;2016;21.489
2104402 Lepe distrito 02;Renta media por hogar;2015;20.716
2104402001 Lepe sección 02001;Renta media por persona ;2017;7.198
2104402001 Lepe sección 02001;Renta media por persona ;2016;6.882
2104402001 Lepe sección 02001;Renta media por persona ;2015;6.690
2104402001 Lepe sección 02001;Renta media por hogar;2017;21.419
2104402001 Lepe sección 02001;Renta media por hogar;2016;20.484
