"codigo_muni","Provincia","Municipio","RMEs","RMEs_IC95_inf","RMEs_IC95_sup","Probs","Rank"
"26166","Rioja, La","Villalba de Rioja",82.6594541910331,65.8275,102.1125,0.0389863547758285,4862
"26167","Rioja, La","Villalobar de Rioja",82.5867738791423,67.45125,100.5375,0.0282651072124756,4875
"26168","Rioja, La","Villamediana de Iregua",84.7919883040936,76.1025,94.0375,0,4403
"26169","Rioja, La","Villanueva de Cameros",71.112514619883,56.82375,87.20375,0.000974658869395711,7150
"26170","Rioja, La","Villar de Arnedo, El",80.9068908382066,69.84,94.70875,0.00194931773879142,5233
"26171","Rioja, La","Villar de Torre",76.4647660818713,64.07,90.9575,0.000974658869395711,6234
"26172","Rioja, La","Villarejo",67.4433528265107,52.19375,83.57375,0.000974658869395711,7587
"26173","Rioja, La","Villarroya",84.5436062378168,65.58875,105.7375,0.0701754385964912,4461
"26174","Rioja, La","Villarta-Quintana",75.0108187134503,61.98,89.5,0,6496
"26175","Rioja, La","Villavelayo",74.8877875243665,59.81125,91.7075,0.00487329434697856,6524
"26176","Rioja, La","Villaverde de Rioja",80.4575536062378,63.4675,99.16,0.0214424951267057,5351
"26177","Rioja, La","Villoslada de Cameros",68.7901754385965,57.8025,81.14375,0,7444
"26178","Rioja, La","Viniegra de Abajo",74.2421637426901,59.37375,91.89375,0.00292397660818713,6649
"26179","Rioja, La","Viniegra de Arriba",66.3434210526316,52.48625,82.76875,0.00292397660818713,7678
"26180","Rioja, La","Zarratón",90.448567251462,74.4225,106.7,0.125730994152047,3262
"26181","Rioja, La","Zarzosa",71.4388986354776,53.36,91.44125,0.00584795321637427,7101
"26183","Rioja, La","Zorraquín",79.5484113060429,60.99125,101.2125,0.037037037037037,5582
"27001","Lugo","Abadín",96.2249317738791,89.425,103,0.141325536062378,2197
"27002","Lugo","Alfoz",86.3998148148148,79.24,93.7675,0,4056
"27003","Lugo","Antas de Ulla",81.0892202729045,74.78125,87.56125,0,5204
"27004","Lugo","Baleira",91.4476315789474,83.84625,99.32,0.0165692007797271,3055
"27005","Lugo","Barreiros",105.077290448343,98.2125,112.6,0.914230019493177,971
"27006","Lugo","Becerreá",92.7264717348928,86.74,98.975,0.0107212475633528,2805
"27007","Lugo","Begonte",89.6241910331384,83.625,95.7175,0,3390
"27008","Lugo","Bóveda",91.6604093567252,84.045,99.03625,0.0165692007797271,3010
"27009","Lugo","Carballedo",82.2682846003899,76.655,87.98125,0,4948
"27010","Lugo","Castro de Rei",102.549610136452,97.24625,108.1,0.820662768031189,1265
"27011","Lugo","Castroverde",88.7541910331384,82.8025,94.83625,0,3565
"27012","Lugo","Cervantes",84.4606725146199,77.7925,91.5875,0,4483
"27013","Lugo","Cervo-Burela",100.171306042885,95.15,105.3,0.516569200779727,1580
"27014","Lugo","Corgo, O",99.6372417153996,93.9275,105.5,0.433723196881092,1649
"27015","Lugo","Cospeito",91.2085477582846,86.065,96.29625,0,3087
"27016","Lugo","Chantada",93.8960038986355,89.93875,97.9475,0.000974658869395711,2589
"27017","Lugo","Folgoso do Courel",83.1963352826511,75.395,90.7075,0,4747
"27018","Lugo","Fonsagrada, A",88.7165886939571,84.005,93.5525,0,3573
"27019","Lugo","Foz",106.304873294347,101.0625,111.5375,0.990253411306043,872
"27020","Lugo","Friol",93.1085769980507,87.70125,98.59,0.00682261208576998,2718
"27021","Lugo","Xermade",88.9814619883041,82.09,95.78625,0,3519
"27022","Lugo","Guitiriz",98.4272319688109,92.9175,103.6,0.274853801169591,1842
"27023","Lugo","Guntín",91.0063742690058,84.98,97.61,0.000974658869395711,3128
"27024","Lugo","Incio, O",91.6590740740741,85.56875,98.6475,0.00779727095516569,3013
"27025","Lugo","Xove",98.9676510721248,91.975,106.3,0.383040935672515,1756
"27026","Lugo","Láncara",106.217397660819,99.4325,113.2375,0.961013645224172,880
"27027","Lugo","Lourenzá",95.5401851851852,88.48,102.4,0.118908382066277,2297
"27028","Lugo","Lugo",101.17320662768,99.43625,102.9,0.888888888888889,1431
"27029","Lugo","Meira",88.2831384015595,79.29625,97.6475,0.0107212475633528,3665
"27030","Lugo","Mondoñedo",109.3761208577,103.725,115.6,1,622
"27031","Lugo","Monforte de Lemos",95.2706530214425,92.42375,98.23,0.000974658869395711,2348
"27032","Lugo","Monterroso",89.6467933723197,83.4275,95.585,0.000974658869395711,3378
"27033","Lugo","Muras",98.4574366471735,89,108.8375,0.391812865497076,1832
"27034","Lugo","Navia de Suarna",75.7227290448343,69.70125,81.84125,0,6352
"27035","Lugo","Negueira de Muñiz",92.4123391812866,76.4,109.7,0.17056530214425,2857
"27037","Lugo","Nogais, As",93.9063742690058,85.39125,102.5,0.0984405458089669,2582
"27038","Lugo","Ourol",78.9592105263158,71.62875,86.58375,0,5698
"27039","Lugo","Outeiro de Rei",101.055536062378,94.46,107.8,0.607212475633528,1450
"27040","Lugo","Palas de Rei",93.3957699805068,87.9925,98.87625,0.00974658869395711,2675
"27041","Lugo","Pantón",87.0634307992203,81.55625,92.14625,0,3912
"27042","Lugo","Paradela",85.4453703703704,78.6625,92.195,0,4263
"27043","Lugo","Páramo, O",90.3485477582846,82.465,98.53375,0.0155945419103314,3270
"27044","Lugo","Pastoriza, A",93.4279824561403,87.39875,99.6675,0.0175438596491228,2667
"27045","Lugo","Pedrafita do Cebreiro",79.5263450292398,72.5225,86.60125,0,5591
"27046","Lugo","Pol",93.6796783625731,86.0375,101.8375,0.0526315789473684,2629
"27047","Lugo","Pobra do Brollón, A",82.0763547758285,76.25,87.8775,0,4987
"27048","Lugo","Pontenova, A",83.7260233918129,77.925,89.97875,0,4629
"27049","Lugo","Portomarín",76.412261208577,69.75625,83.56125,0,6241
"27050","Lugo","Quiroga",89.5947660818713,84.2625,95.2075,0,3395
"27051","Lugo","Ribadeo",103.325136452242,98.16625,108.6,0.900584795321637,1166
"27052","Lugo","Ribas de Sil",83.1155068226121,74.92625,91.10625,0,4767
"27053","Lugo","Ribeira de Piquín",90.8160526315789,80.61875,101.6,0.0448343079922027,3178
"27054","Lugo","Riotorto",92.265350877193,85.0975,100.4375,0.0302144249512671,2891
"27055","Lugo","Samos",87.5352436647173,80.66875,95.08125,0,3819
"27056","Lugo","Rábade",92.1276803118908,82.04125,103.4125,0.0701754385964912,2927
"27057","Lugo","Sarria",94.5200682261209,90.58375,98.265,0.00194931773879142,2487
"27058","Lugo","Saviñao, O",83.4912183235868,79.17625,87.78375,0,4693
"27059","Lugo","Sober",82.5621734892788,77.53625,87.745,0,4882
"27060","Lugo","Taboada",85.0234210526316,79.995,90.3225,0,4359
"27061","Lugo","Trabada",105.066871345029,95.385,115.3,0.833333333333333,973
"27062","Lugo","Triacastela",92.8549220272904,82.5525,103.775,0.0925925925925926,2783
"27063","Lugo","Valadouro, O",104.249590643275,96.44625,112.7375,0.835282651072125,1063
"27064","Lugo","Vicedo, O",95.6565692007797,87.4575,103.9375,0.154970760233918,2280
"27065","Lugo","Vilalba",95.9936647173489,92.64875,99.38375,0.00974658869395711,2225
"27066","Lugo","Viveiro",109.790350877193,105.6,114.4,1,600
"27901","Lugo","Baralla",97.4688693957115,91.4325,103.975,0.226120857699805,1988
"28001","Madrid","Acebeda, La",76.1583528265107,60.9375,92.91875,0.00389863547758285,6284
"28002","Madrid","Ajalvir",73.5733333333333,63.3175,84.12125,0,6755
"28003","Madrid","Alameda del Valle",74.4818128654971,61.81375,89.2225,0.00194931773879142,6599
"28004","Madrid","Álamo, El",116.113742690058,108.9,123.275,1,277
"28005","Madrid","Alcalá de Henares",90.8856822612086,89.41625,92.42,0,3158
"28006","Madrid","Alcobendas",83.5317056530214,81.3,85.7,0,4682
"28007","Madrid","Alcorcón",82.262037037037,80.8125,83.71,0,4949
"28008","Madrid","Aldea del Fresno",98.9620272904483,87.9,109.9375,0.43859649122807,1760
"28009","Madrid","Algete",77.3791617933723,72.28125,82.76,0,6032
"28010","Madrid","Alpedrete",80.3706530214425,74.36875,86.9325,0,5384
"28011","Madrid","Ambite",86.5543079922027,72.62625,101.975,0.0389863547758285,4018
"28012","Madrid","Anchuelo",105.675935672515,89.0325,123.9375,0.733918128654971,923
"28013","Madrid","Aranjuez",103.911676413255,100.9,107,0.995126705653021,1105
"28014","Madrid","Arganda del Rey",96.2387329434698,92.71625,99.89,0.0233918128654971,2193
"28015","Madrid","Arroyomolinos",70.4839863547758,62.885,78.9625,0,7240
"28016","Madrid","Atazar, El",70.3137134502924,55.75,87.52,0.00194931773879142,7267
"28017","Madrid","Batres",82.5097368421053,69.98875,97.13125,0.00584795321637427,4897
"28018","Madrid","Becerril de la Sierra",80.0726608187134,72.27,88.0175,0,5460
"28019","Madrid","Belmonte de Tajo",104.368703703704,91.71875,118.3125,0.757309941520468,1046
"28020","Madrid","Berzosa del Lozoya",80.6509649122807,62.55625,102.575,0.0399610136452242,5301
"28021","Madrid","Berrueco, El",75.5851656920078,62.43625,89.9275,0,6385
"28022","Madrid","Boadilla del Monte",73.2142495126706,69.4725,76.8975,0,6825
"28023","Madrid","Boalo, El",75.105477582846,66.87125,83.20875,0,6467
"28024","Madrid","Braojos",77.5362378167641,62.14625,94.84375,0.00487329434697856,6009
"28025","Madrid","Brea de Tajo",85.5653411306043,72.90875,99.95,0.0243664717348928,4238
"28026","Madrid","Brunete",95.613469785575,87.34625,104.0375,0.132553606237817,2284
"28027","Madrid","Buitrago del Lozoya",86.7599122807018,75.085,98.7775,0.0116959064327485,3985
"28028","Madrid","Bustarviejo",89.3648343079922,79.4575,99.685,0.0214424951267057,3435
"28029","Madrid","Cabanillas de la Sierra",77.7469395711501,64.925,92.82625,0.00487329434697856,5964
"28030","Madrid","Cabrera, La",105.087076023392,93.18125,117.6,0.777777777777778,969
"28031","Madrid","Cadalso de los Vidrios",100.673196881092,91.38875,110.3,0.537037037037037,1511
"28032","Madrid","Camarma de Esteruelas",85.6111890838207,76.53875,94.7175,0.00194931773879142,4225
"28033","Madrid","Campo Real",86.1895126705653,78.05125,94.81,0,4115
"28034","Madrid","Canencia",70.7433528265107,60.91875,81.94,0,7206
"28035","Madrid","Carabaña",93.8178947368421,83.2825,105.2,0.135477582846004,2603
"28036","Madrid","Casarrubuelos",82.0249707602339,69.7375,95.74625,0.00682261208576998,5003
"28037","Madrid","Cenicientos",83.1550487329435,75.51,91.6525,0,4758
"28038","Madrid","Cercedilla",104.250048732943,96.94625,112.3375,0.853801169590643,1062
"28039","Madrid","Cervera de Buitrago",74.697865497076,58.7075,92.935,0.00389863547758285,6558
"28040","Madrid","Ciempozuelos",140.668908382066,135.0625,146.7,1,11
"28041","Madrid","Cobeña",89.0244444444444,79.0325,100.2375,0.0282651072124756,3507
"28042","Madrid","Colmenar del Arroyo",112.309483430799,98.6525,127,0.949317738791423,455
"28043","Madrid","Colmenar de Oreja",100.909639376218,94.0725,107.7375,0.603313840155945,1471
"28044","Madrid","Colmenarejo",71.6276218323587,64.0775,79.40625,0,7075
"28045","Madrid","Colmenar Viejo-Tres Cantos",88.2685769980507,85.77625,90.69875,0,3668
"28046","Madrid","Collado Mediano",79.8238791423002,72.30625,87.67375,0,5511
"28047","Madrid","Collado Villalba",87.8127777777778,84.61125,90.805,0,3763
"28048","Madrid","Corpa",78.6573391812865,65.3425,93.835,0.00682261208576998,5767
"28049","Madrid","Coslada",83.1906237816764,80.71625,85.50375,0,4749
"28050","Madrid","Cubas de la Sagra",88.8583820662768,78.38875,100.275,0.0263157894736842,3547
"28051","Madrid","Chapinería",89.807738791423,78.33875,102.3375,0.0497076023391813,3353
"28052","Madrid","Chinchón",115.051461988304,107.3,123.175,1,328
"28053","Madrid","Daganzo de Arriba",79.8637037037037,70.81125,88.9525,0,5502
"28054","Madrid","Escorial, El",84.2975536062378,79.50625,89.52125,0,4526
"28055","Madrid","Estremera",88.2563157894737,77.755,99.71125,0.0233918128654971,3671
"28056","Madrid","Fresnedillas de la Oliva",79.1268810916179,67.235,92.635,0.000974658869395711,5667
"28057","Madrid","Fresno de Torote",79.6596198830409,66.8025,94.62875,0.00487329434697856,5553
"28058","Madrid","Fuenlabrada",88.8929434697856,87.0225,90.69375,0,3540
"28059","Madrid","Fuente el Saz de Jarama",92.2613547758285,84.02625,101.3375,0.0350877192982456,2894
"28060","Madrid","Fuentidueña de Tajo",97.3521150097466,87.04,109.3,0.304093567251462,2006
"28061","Madrid","Galapagar",83.5028460038986,79.38,87.8775,0,4691
"28062","Madrid","Garganta de los Montes",86.648791423002,71.6,103.2375,0.057504873294347,4011
"28063","Madrid","Gargantilla del Lozoya y Pinilla de Buitrago",77.4735477582846,63.50625,92.37125,0,6018
"28064","Madrid","Gascones",76.7254873294347,61.5425,95.94375,0.00974658869395711,6181
"28065","Madrid","Getafe",86.3331676413255,84.7825,87.87375,0,4078
"28066","Madrid","Griñón",92.6223196881092,85.29625,100.1,0.0263157894736842,2816
"28067","Madrid","Guadalix de la Sierra",78.7994346978558,71.06875,86.53,0,5738
"28068","Madrid","Guadarrama",95.977134502924,90.1175,101.8,0.0886939571150097,2231
"28069","Madrid","Hiruela, La",70.1279142300195,54.57375,87.01375,0.00194931773879142,7294
"28070","Madrid","Horcajo de la Sierra-Aoslos",73.2615692007797,59.97375,88.85125,0,6810
"28071","Madrid","Horcajuelo de la Sierra",78.0009649122807,61.74125,96.2725,0.0126705653021442,5907
"28072","Madrid","Hoyo de Manzanares",73.2162962962963,66.51625,80.19875,0,6824
"28073","Madrid","Humanes de Madrid",94.6277875243665,87.90625,101.9,0.0740740740740741,2461
"28074","Madrid","Leganés",85.5705750487329,84.17,87.00125,0,4235
"28075","Madrid","Loeches",89.0527095516569,79.85,98.18,0.00779727095516569,3499
"28076","Madrid","Lozoya",68.4108674463938,58.2325,80.6925,0,7490
"28078","Madrid","Madarcos",84.3747660818713,64.6725,106.2125,0.0769980506822612,4507
"28079","Madrid","Madrid",94.6207797270955,94.3,94.9475,0,2463
"28080","Madrid","Majadahonda",76.7404385964912,73.88375,79.46875,0,6179
"28082","Madrid","Manzanares el Real",86.1771929824561,78.28625,94.17375,0,4119
"28083","Madrid","Meco",92.3381968810916,84.22,100.8,0.037037037037037,2878
"28084","Madrid","Mejorada del Campo",98.5401754385965,92.8275,104.1375,0.308966861598441,1818
"28085","Madrid","Miraflores de la Sierra",105.976920077973,97.4975,115,0.905458089668616,905
"28086","Madrid","Molar, El",83.3662280701754,76.0925,90.8375,0,4716
"28087","Madrid","Molinos, Los",84.1724366471735,76.45625,91.945,0,4550
"28088","Madrid","Montejo de la Sierra",91.5244736842105,76.84875,107.7375,0.137426900584795,3042
"28089","Madrid","Moraleja de Enmedio",85.3584210526316,75.005,96.3125,0.00389863547758285,4282
"28090","Madrid","Moralzarzal",81.2424171539961,74.11625,88.1425,0,5173
"28091","Madrid","Morata de Tajuña",142.144931773879,133,150.8,1,10
"28092","Madrid","Móstoles",86.3596393762183,84.8025,87.82,0,4066
"28093","Madrid","Navacerrada",73.9989083820663,65.1725,84.3375,0,6687
"28094","Madrid","Navalafuente",78.6733625730994,65.35875,93.7875,0.00292397660818713,5764
"28095","Madrid","Navalagamella",82.4661208576998,71.71875,93.8075,0.00389863547758285,4909
"28096","Madrid","Navalcarnero",108.819005847953,103.7,114.1,1,669
"28097","Madrid","Navarredonda y San Mamés",72.804395711501,58.985,88.9025,0.00194931773879142,6900
"28099","Madrid","Navas del Rey",89.4016764132554,79.85625,100.375,0.0302144249512671,3430
"28100","Madrid","Nuevo Baztán",80.9375243664717,71.94625,90.96375,0,5230
"28101","Madrid","Olmeda de las Fuentes",91.1812573099415,73.4325,110.875,0.173489278752437,3093
"28102","Madrid","Orusco de Tajuña",95.7250487329435,83.72375,108.8,0.248538011695906,2272
"28104","Madrid","Paracuellos de Jarama",78.6069298245614,71.86875,85.4975,0,5778
"28106","Madrid","Parla",95.897962962963,93.24625,98.62125,0.000974658869395711,2244
"28107","Madrid","Patones",78.9589278752437,65.9925,92.6375,0.00194931773879142,5699
"28108","Madrid","Pedrezuela",80.5225633528265,71.04,90.60375,0,5331
"28109","Madrid","Pelayos de la Presa",120.06656920078,106.8625,134.6375,1,140
"28110","Madrid","Perales de Tajuña",86.2305653021442,77.37,94.74625,0.000974658869395711,4100
"28111","Madrid","Pezuela de las Torres",78.9086744639376,67.655,91.22125,0,5715
"28112","Madrid","Pinilla del Valle",71.3203898635478,58.17625,85.74,0,7120
"28113","Madrid","Pinto",85.1604385964912,81.44625,89.02125,0,4328
"28114","Madrid","Piñuécar-Gandullas",84.4577777777778,68.22,102.3375,0.0458089668615984,4484
"28115","Madrid","Pozuelo de Alarcón",82.1466764132554,79.73625,84.42375,0,4971
"28116","Madrid","Pozuelo del Rey",89.9318031189084,75.26625,107.9375,0.117933723196881,3339
"28117","Madrid","Prádena del Rincón",72.4652631578947,58.87875,89.45375,0.000974658869395711,6954
"28118","Madrid","Puebla de la Sierra",69.9999317738791,56.37,86.83,0,7312
"28119","Madrid","Quijorna",82.197485380117,71.77875,93.645,0.00292397660818713,4962
"28120","Madrid","Rascafría",78.3147660818713,69.92,87.22,0,5848
"28121","Madrid","Redueña",75.0408869395712,60.09,93.865,0.00487329434697856,6485
"28122","Madrid","Ribatejada",81.3609454191033,67.7925,95.02375,0.0087719298245614,5150
"28123","Madrid","Rivas-Vaciamadrid",66.1033040935672,62.5425,69.7025,0,7700
"28124","Madrid","Robledillo de la Jara",74.4165692007797,58.74375,92.34625,0.000974658869395711,6618
"28125","Madrid","Robledo de Chavela",93.5232358674464,84.73625,102.575,0.0711500974658869,2650
"28126","Madrid","Robregordo",68.1498245614035,54.75,83.7575,0,7518
"28127","Madrid","Rozas de Madrid, Las",88.2746198830409,85.4325,91.11375,0,3667
"28128","Madrid","Rozas de Puerto Real",96.6199902534113,81.56,113.375,0.321637426900585,2125
"28129","Madrid","San Agustín del Guadalix",82.9271247563353,75.68625,91.325,0,4800
"28130","Madrid","San Fernando de Henares",85.4333918128655,81.81,89.37375,0,4265
"28131","Madrid","San Lorenzo de El Escorial",91.5293372319688,86.79875,96.7275,0.000974658869395711,3040
"28132","Madrid","San Martín de la Vega",95.2062768031189,89.1775,101.2,0.0653021442495127,2364
"28133","Madrid","San Martín de Valdeiglesias",95.2935867446394,89.535,101,0.0594541910331384,2337
"28134","Madrid","San Sebastián de los Reyes",87.6252339181287,84.91625,90.3575,0,3797
"28135","Madrid","Santa María de la Alameda",85.1140058479532,73.17375,97.59375,0.0107212475633528,4337
"28136","Madrid","Santorcaz",88.006530214425,74.435,102.9,0.0516569200779727,3722
"28137","Madrid","Santos de la Humosa, Los",86.1779532163743,74.76,97.81,0.0126705653021442,4118
"28138","Madrid","Serna del Monte, La",81.89,63.64,103.525,0.0448343079922027,5035
"28140","Madrid","Serranillos del Valle",106.282222222222,92.545,121.05,0.799220272904483,874
"28141","Madrid","Sevilla la Nueva",108.53440545809,99.31625,117.7,0.962962962962963,696
"28143","Madrid","Somosierra",84.8046393762183,68.8425,104.875,0.0555555555555556,4400
"28144","Madrid","Soto del Real",89.3430214424951,82.3025,96.7175,0.000974658869395711,3438
"28145","Madrid","Talamanca de Jarama",91.023313840156,79.8775,102.5375,0.0526315789473684,3123
"28146","Madrid","Tielmes",108.983070175439,98.7625,119.6,0.958089668615984,655
"28147","Madrid","Titulcia",98.1839473684211,84.66125,112.6125,0.381091617933723,1879
"28148","Madrid","Torrejón de Ardoz",90.2773684210526,88.06875,92.7025,0,3285
"28149","Madrid","Torrejón de la Calzada",92.9727680311891,83.19,104.2375,0.0916179337231969,2758
"28150","Madrid","Torrejón de Velasco",83.9029142300195,75.01875,93.54375,0.000974658869395711,4592
"28151","Madrid","Torrelaguna",86.6889376218324,79.0325,94.72625,0,3998
"28152","Madrid","Torrelodones",80.0168908382066,74.95625,85.08,0,5468
"28153","Madrid","Torremocha de Jarama",88.8113255360624,74.64875,104.1,0.0740740740740741,3555
"28154","Madrid","Torres de la Alameda",100.187007797271,91.47,109.5,0.515594541910331,1578
"28155","Madrid","Valdaracete",97.1105653021443,83.25375,111.4375,0.337231968810916,2043
"28156","Madrid","Valdeavero",86.6265984405458,73.41875,100.1,0.0263157894736842,4013
"28157","Madrid","Valdelaguna",88.0192007797271,75.44625,101.5375,0.0389863547758285,3720
"28158","Madrid","Valdemanco",77.4081189083821,64.6225,90.48625,0.000974658869395711,6027
"28159","Madrid","Valdemaqueda",89.3005847953216,74.82,105.0375,0.0906432748538012,3444
"28160","Madrid","Valdemorillo",75.1969005847953,68.88625,81.675,0,6452
"28161","Madrid","Valdemoro",88.4679337231969,84.86625,92.41875,0,3632
"28162","Madrid","Valdeolmos-Alalpardo",75.201559454191,65.36125,85.99375,0,6451
"28163","Madrid","Valdepiélagos",78.812037037037,63.62625,95.9225,0.00779727095516569,5731
"28164","Madrid","Valdetorres de Jarama",84.3254580896686,75.00125,93.77875,0,4520
"28165","Madrid","Valdilecha",94.0615399610136,83.945,104.075,0.146198830409357,2561
"28166","Madrid","Valverde de Alcalá",81.9190253411306,67.24,98.34,0.0175438596491228,5027
"28167","Madrid","Velilla de San Antonio",84.3721832358675,76.77375,92.6425,0,4509
"28168","Madrid","Vellón, El",77.5253703703704,68.1175,87.6925,0,6010
"28169","Madrid","Venturada",71.0986842105263,59.005,85.055,0,7153
"28170","Madrid","Villaconejos",100.879668615984,91.61375,110.0375,0.5682261208577,1478
"28171","Madrid","Villa del Prado",86.5281578947369,79.23875,93.6,0,4026
"28172","Madrid","Villalbilla",74.6254385964912,67.65625,82.07375,0,6574
"28173","Madrid","Villamanrique de Tajo",84.4429532163743,70.91875,99.225,0.0204678362573099,4490
"28174","Madrid","Villamanta",133.858576998051,121.6625,147.3,1,20
"28175","Madrid","Villamantilla",83.7751559454191,70.26,99.80875,0.0243664717348928,4623
"28176","Madrid","Villanueva de la Cañada",80.057007797271,74.155,86.49875,0,5463
"28177","Madrid","Villanueva del Pardillo",84.7027777777778,77.3725,92.4475,0,4424
"28178","Madrid","Villanueva de Perales",82.3314424951267,69.6125,95.99375,0.00779727095516569,4937
"28179","Madrid","Villar del Olmo",93.1782846003899,80.63625,107.1,0.159844054580897,2708
"28180","Madrid","Villarejo de Salvanés",81.5757504873294,75.33875,88.1475,0,5100
"28181","Madrid","Villaviciosa de Odón",84.1556432748538,80.3025,87.86125,0,4553
"28182","Madrid","Villavieja del Lozoya",73.7457894736842,60.83625,88.61375,0,6728
"28183","Madrid","Zarzalejo",85.0251754385965,73.82,96.64625,0.00779727095516569,4358
"28901","Madrid","Lozoyuela-Navas-Sieteiglesias",86.5008187134503,73.72125,99.2875,0.0243664717348928,4032
"28902","Madrid","Puentes Viejas",73.9764424951267,61.9825,87.00875,0,6692
"29001","Málaga","Alameda",98.3588109161793,90.50125,106.0375,0.344054580896686,1857
"29002","Málaga","Alcaucín",90.7729337231969,81.92,100.3375,0.0302144249512671,3192
"29003","Málaga","Alfarnate",107.783830409357,96.7125,120.0375,0.913255360623782,750
"29004","Málaga","Alfarnatejo",115.271471734893,97.10625,136.1,0.940545808966862,319
"29005","Málaga","Algarrobo",102.932426900585,95.36625,111.1,0.752436647173489,1221
"29006","Málaga","Algatocín",112.524844054581,97.34625,129.4875,0.944444444444444,448
"29007","Málaga","Alhaurín de la Torre",102.55746588694,98.2675,107.1375,0.869395711500975,1264
"29008","Málaga","Alhaurín el Grande",109.444444444444,104.7,114.2375,1,614
"29009","Málaga","Almáchar",105.337787524366,93.59125,117.45,0.809941520467836,948
"29010","Málaga","Almargen",104.38918128655,93.48625,116.2,0.770955165692008,1041
"29011","Málaga","Almogía",104.059044834308,96.07375,112.7375,0.825536062378168,1091
"29012","Málaga","Álora",112.834113060429,107.6,118.1375,1,433
"29013","Málaga","Alozaina",109.896598440546,100.3625,120.075,0.977582846003899,594
"29014","Málaga","Alpandeire",107.975506822612,91.4525,126.5375,0.815789473684211,733
"29015","Málaga","Antequera-Villanueva de la Concepción",106.405360623782,103.4,109.3,1,861
"29016","Málaga","Árchez",88.9771539961014,72.9375,108.5,0.112085769980507,3521
"29017","Málaga","Archidona",108.679512670565,103.2625,115,0.999025341130604,685
"29018","Málaga","Ardales",97.6840253411306,88.8,107.2,0.317738791423002,1951
"29019","Málaga","Arenas",98.4484015594542,86.53,110.8,0.38401559454191,1836
"29020","Málaga","Arriate",117.743079922027,107.3,128.2375,1,219
"29021","Málaga","Atajate",92.6664912280702,73.54625,114.6375,0.240740740740741,2813
"29022","Málaga","Benadalid",104.348352826511,87.11625,125.3,0.673489278752437,1053
"29023","Málaga","Benahavís",55.0209161793372,48.5925,62.0325,0,8057
"29024","Málaga","Benalauría",90.6028362573099,76.73625,105.3375,0.0896686159844055,3230
"29025","Málaga","Benalmádena",95.1761598440546,92.01125,98.39125,0.00292397660818713,2371
"29026","Málaga","Benamargosa",104.087582846004,92.95125,114.475,0.765107212475634,1087
"29027","Málaga","Benamocarra",124.004483430799,111.1625,137.2,1,79
"29028","Málaga","Benaoján",122.563645224172,108.9625,136.7375,0.999025341130604,100
"29029","Málaga","Benarrabá",81.371306042885,69.13625,93.07125,0.00292397660818713,5147
"29030","Málaga","Borge, El",90.8147563352827,78.655,104.2375,0.0808966861598441,3180
"29031","Málaga","Burgo, El",110.933908382066,100.5,122.1,0.980506822612086,523
"29032","Málaga","Campillos",114.216374269006,107.7625,121.2,1,361
"29033","Málaga","Canillas de Aceituno",78.5994541910331,71.02,86.73375,0,5780
"29034","Málaga","Canillas de Albaida",81.6459356725146,69.63125,94.13375,0.00194931773879142,5084
"29035","Málaga","Cañete la Real",119.643177387914,109.4625,130.25,1,149
"29036","Málaga","Carratraca",124.766959064327,109.2,143.4,1,65
"29037","Málaga","Cartajima",101.177368421053,83.35625,120.95,0.514619883040936,1429
"29038","Málaga","Cártama",111.414337231969,106.2,116.8375,0.999025341130604,497
"29039","Málaga","Casabermeja",103.729054580897,94.88,113.1,0.763157894736842,1125
"29040","Málaga","Casarabonela",120.606237816764,109.9,131.1,1,124
"29041","Málaga","Casares",89.4007212475634,82.09,96.9475,0.00292397660818713,3431
"29042","Málaga","Coín",100.748898635478,96.045,105.2375,0.62280701754386,1499
"29043","Málaga","Colmenar",120.166276803119,110.3,130.3,1,138
"29044","Málaga","Comares",96.3998927875244,85.785,107.175,0.251461988304094,2165
"29045","Málaga","Cómpeta",79.0896686159844,71.79,86.74,0,5674
"29046","Málaga","Cortes de la Frontera",103.172962962963,95.16625,111.3,0.765107212475634,1187
"29047","Málaga","Cuevas Bajas",109.2511208577,96.79625,121.7,0.928849902534113,638
"29048","Málaga","Cuevas del Becerro",115.442105263158,104.4625,126.85,0.997076023391813,306
"29049","Málaga","Cuevas de San Marcos",124.268810916179,116,133.1375,1,73
"29050","Málaga","Cútar",105.145847953216,91.16,120.6125,0.738791423001949,964
"29051","Málaga","Estepona",96.6077485380117,93.8775,99.37375,0.00584795321637427,2126
"29052","Málaga","Faraján",120.502407407407,99.38375,143.9625,0.970760233918129,130
"29053","Málaga","Frigiliana",104.374191033138,94.5575,114.9,0.788499025341131,1045
"29054","Málaga","Fuengirola",94.3439083820663,92.21,96.76,0,2515
"29055","Málaga","Fuente de Piedra",95.2862183235868,84.56875,106.4375,0.183235867446394,2341
"29056","Málaga","Gaucín",104.162261208577,94.06,116.1375,0.757309941520468,1074
"29057","Málaga","Genalguacil",80.1480019493177,68.52,92.8,0.00194931773879142,5442
"29058","Málaga","Guaro",111.182651072125,100.7625,122.1,0.97953216374269,506
"29059","Málaga","Humilladero",107.158927875244,97.15625,117.8,0.921052631578947,798
"29060","Málaga","Igualeja",83.0179532163743,70.905,96.43125,0.0087719298245614,4786
"29061","Málaga","Istán",99.8440155945419,88.38125,112.2375,0.469785575048733,1622
"29062","Málaga","Iznate",109.150526315789,91.7225,127.6,0.840155945419103,642
