Municipios;Sexo;Periodo;Total
21048 Marines, Los;Mujeres;1996;165
21049 Minas de Riotinto;Total;2019;3.848
21049 Minas de Riotinto;Total;2018;""
21049 Minas de Riotinto;Total;2017;""
21049 Minas de Riotinto;Total;2016;""
21049 Minas de Riotinto;Total;2015;""
21049 Minas de Riotinto;Total;2014;""
21049 Minas de Riotinto;Total;2013;""
21049 Minas de Riotinto;Total;2012;""
21049 Minas de Riotinto;Total;2011;""
21049 Minas de Riotinto;Total;2010;""
21049 Minas de Riotinto;Total;2009;""
21049 Minas de Riotinto;Total;2008;""
21049 Minas de Riotinto;Total;2007;""
21049 Minas de Riotinto;Total;2006;""
21049 Minas de Riotinto;Total;2005;""
21049 Minas de Riotinto;Total;2004;""
21049 Minas de Riotinto;Total;2003;""
21049 Minas de Riotinto;Total;2002;""
21049 Minas de Riotinto;Total;2001;""
21049 Minas de Riotinto;Total;2000;""
21049 Minas de Riotinto;Total;1999;""
21049 Minas de Riotinto;Total;1998;""
21049 Minas de Riotinto;Total;1997;""
21049 Minas de Riotinto;Total;1996;""
21049 Minas de Riotinto;Hombres;2019;1.866
21049 Minas de Riotinto;Hombres;2018;1.870
21049 Minas de Riotinto;Hombres;2017;1.904
21049 Minas de Riotinto;Hombres;2016;1.928
21049 Minas de Riotinto;Hombres;2015;1.967
21049 Minas de Riotinto;Hombres;2014;1.959
21049 Minas de Riotinto;Hombres;2013;1.982
21049 Minas de Riotinto;Hombres;2012;1.984
21049 Minas de Riotinto;Hombres;2011;2.008
21049 Minas de Riotinto;Hombres;2010;2.032
21049 Minas de Riotinto;Hombres;2009;2.038
21049 Minas de Riotinto;Hombres;2008;2.067
21049 Minas de Riotinto;Hombres;2007;2.069
21049 Minas de Riotinto;Hombres;2006;2.111
21049 Minas de Riotinto;Hombres;2005;2.159
21049 Minas de Riotinto;Hombres;2004;2.171
21049 Minas de Riotinto;Hombres;2003;2.185
21049 Minas de Riotinto;Hombres;2002;2.247
21049 Minas de Riotinto;Hombres;2001;2.302
21049 Minas de Riotinto;Hombres;2000;2.325
21049 Minas de Riotinto;Hombres;1999;2.377
21049 Minas de Riotinto;Hombres;1998;2.404
21049 Minas de Riotinto;Hombres;1997;""
21049 Minas de Riotinto;Hombres;1996;2.482
21049 Minas de Riotinto;Mujeres;2019;1.982
21049 Minas de Riotinto;Mujeres;2018;1.996
21049 Minas de Riotinto;Mujeres;2017;2.020
21049 Minas de Riotinto;Mujeres;2016;2.046
21049 Minas de Riotinto;Mujeres;2015;2.096
21049 Minas de Riotinto;Mujeres;2014;2.111
21049 Minas de Riotinto;Mujeres;2013;2.108
21049 Minas de Riotinto;Mujeres;2012;2.128
21049 Minas de Riotinto;Mujeres;2011;2.149
21049 Minas de Riotinto;Mujeres;2010;2.177
21049 Minas de Riotinto;Mujeres;2009;2.183
21049 Minas de Riotinto;Mujeres;2008;2.196
21049 Minas de Riotinto;Mujeres;2007;2.212
21049 Minas de Riotinto;Mujeres;2006;2.290
21049 Minas de Riotinto;Mujeres;2005;2.319
21049 Minas de Riotinto;Mujeres;2004;2.338
21049 Minas de Riotinto;Mujeres;2003;2.382
21049 Minas de Riotinto;Mujeres;2002;2.477
21049 Minas de Riotinto;Mujeres;2001;2.523
21049 Minas de Riotinto;Mujeres;2000;2.563
21049 Minas de Riotinto;Mujeres;1999;2.650
21049 Minas de Riotinto;Mujeres;1998;2.652
21049 Minas de Riotinto;Mujeres;1997;""
21049 Minas de Riotinto;Mujeres;1996;2.730
21050 Moguer;Total;2019;22.088
21050 Moguer;Total;2018;""
21050 Moguer;Total;2017;""
21050 Moguer;Total;2016;""
21050 Moguer;Total;2015;""
21050 Moguer;Total;2014;""
21050 Moguer;Total;2013;""
21050 Moguer;Total;2012;""
21050 Moguer;Total;2011;""
21050 Moguer;Total;2010;""
21050 Moguer;Total;2009;""
21050 Moguer;Total;2008;""
21050 Moguer;Total;2007;""
21050 Moguer;Total;2006;""
21050 Moguer;Total;2005;""
21050 Moguer;Total;2004;""
21050 Moguer;Total;2003;""
21050 Moguer;Total;2002;""
21050 Moguer;Total;2001;""
21050 Moguer;Total;2000;""
21050 Moguer;Total;1999;""
21050 Moguer;Total;1998;""
21050 Moguer;Total;1997;""
21050 Moguer;Total;1996;""
21050 Moguer;Hombres;2019;11.022
21050 Moguer;Hombres;2018;10.862
21050 Moguer;Hombres;2017;10.809
21050 Moguer;Hombres;2016;10.704
21050 Moguer;Hombres;2015;10.636
21050 Moguer;Hombres;2014;10.548
21050 Moguer;Hombres;2013;10.478
21050 Moguer;Hombres;2012;10.378
21050 Moguer;Hombres;2011;10.196
21050 Moguer;Hombres;2010;10.106
21050 Moguer;Hombres;2009;9.832
21050 Moguer;Hombres;2008;9.569
21050 Moguer;Hombres;2007;9.629
21050 Moguer;Hombres;2006;9.991
21050 Moguer;Hombres;2005;8.845
21050 Moguer;Hombres;2004;8.495
21050 Moguer;Hombres;2003;8.284
21050 Moguer;Hombres;2002;8.058
21050 Moguer;Hombres;2001;7.530
21050 Moguer;Hombres;2000;7.324
21050 Moguer;Hombres;1999;7.132
21050 Moguer;Hombres;1998;6.972
21050 Moguer;Hombres;1997;""
21050 Moguer;Hombres;1996;6.766
21050 Moguer;Mujeres;2019;11.066
21050 Moguer;Mujeres;2018;10.837
21050 Moguer;Mujeres;2017;10.705
21050 Moguer;Mujeres;2016;10.697
21050 Moguer;Mujeres;2015;10.747
21050 Moguer;Mujeres;2014;10.754
21050 Moguer;Mujeres;2013;10.731
21050 Moguer;Mujeres;2012;10.566
21050 Moguer;Mujeres;2011;10.222
21050 Moguer;Mujeres;2010;9.934
21050 Moguer;Mujeres;2009;9.737
21050 Moguer;Mujeres;2008;9.463
21050 Moguer;Mujeres;2007;8.752
21050 Moguer;Mujeres;2006;8.450
21050 Moguer;Mujeres;2005;8.116
21050 Moguer;Mujeres;2004;7.854
21050 Moguer;Mujeres;2003;7.696
21050 Moguer;Mujeres;2002;7.552
21050 Moguer;Mujeres;2001;7.201
21050 Moguer;Mujeres;2000;7.065
21050 Moguer;Mujeres;1999;6.898
21050 Moguer;Mujeres;1998;6.777
21050 Moguer;Mujeres;1997;""
21050 Moguer;Mujeres;1996;6.605
21051 Nava, La;Total;2019;266
21051 Nava, La;Total;2018;""
21051 Nava, La;Total;2017;""
21051 Nava, La;Total;2016;""
21051 Nava, La;Total;2015;""
21051 Nava, La;Total;2014;""
21051 Nava, La;Total;2013;""
21051 Nava, La;Total;2012;""
21051 Nava, La;Total;2011;""
21051 Nava, La;Total;2010;""
21051 Nava, La;Total;2009;""
21051 Nava, La;Total;2008;""
21051 Nava, La;Total;2007;""
21051 Nava, La;Total;2006;""
21051 Nava, La;Total;2005;""
21051 Nava, La;Total;2004;""
21051 Nava, La;Total;2003;""
21051 Nava, La;Total;2002;""
21051 Nava, La;Total;2001;""
21051 Nava, La;Total;2000;""
21051 Nava, La;Total;1999;""
21051 Nava, La;Total;1998;""
21051 Nava, La;Total;1997;""
21051 Nava, La;Total;1996;""
21051 Nava, La;Hombres;2019;137
21051 Nava, La;Hombres;2018;132
21051 Nava, La;Hombres;2017;134
21051 Nava, La;Hombres;2016;144
21051 Nava, La;Hombres;2015;145
21051 Nava, La;Hombres;2014;150
21051 Nava, La;Hombres;2013;147
21051 Nava, La;Hombres;2012;153
21051 Nava, La;Hombres;2011;163
21051 Nava, La;Hombres;2010;166
21051 Nava, La;Hombres;2009;167
21051 Nava, La;Hombres;2008;173
21051 Nava, La;Hombres;2007;178
21051 Nava, La;Hombres;2006;172
21051 Nava, La;Hombres;2005;145
21051 Nava, La;Hombres;2004;151
21051 Nava, La;Hombres;2003;154
21051 Nava, La;Hombres;2002;157
21051 Nava, La;Hombres;2001;165
21051 Nava, La;Hombres;2000;167
21051 Nava, La;Hombres;1999;168
21051 Nava, La;Hombres;1998;166
21051 Nava, La;Hombres;1997;""
21051 Nava, La;Hombres;1996;168
21051 Nava, La;Mujeres;2019;129
21051 Nava, La;Mujeres;2018;121
21051 Nava, La;Mujeres;2017;132
21051 Nava, La;Mujeres;2016;148
21051 Nava, La;Mujeres;2015;144
21051 Nava, La;Mujeres;2014;146
21051 Nava, La;Mujeres;2013;148
21051 Nava, La;Mujeres;2012;160
21051 Nava, La;Mujeres;2011;161
21051 Nava, La;Mujeres;2010;161
21051 Nava, La;Mujeres;2009;154
21051 Nava, La;Mujeres;2008;157
21051 Nava, La;Mujeres;2007;161
21051 Nava, La;Mujeres;2006;156
21051 Nava, La;Mujeres;2005;130
21051 Nava, La;Mujeres;2004;137
21051 Nava, La;Mujeres;2003;141
21051 Nava, La;Mujeres;2002;142
21051 Nava, La;Mujeres;2001;146
21051 Nava, La;Mujeres;2000;152
21051 Nava, La;Mujeres;1999;158
21051 Nava, La;Mujeres;1998;155
21051 Nava, La;Mujeres;1997;""
21051 Nava, La;Mujeres;1996;160
21052 Nerva;Total;2019;5.235
21052 Nerva;Total;2018;""
21052 Nerva;Total;2017;""
21052 Nerva;Total;2016;""
21052 Nerva;Total;2015;""
21052 Nerva;Total;2014;""
21052 Nerva;Total;2013;""
21052 Nerva;Total;2012;""
21052 Nerva;Total;2011;""
21052 Nerva;Total;2010;""
21052 Nerva;Total;2009;""
21052 Nerva;Total;2008;""
21052 Nerva;Total;2007;""
21052 Nerva;Total;2006;""
21052 Nerva;Total;2005;""
21052 Nerva;Total;2004;""
21052 Nerva;Total;2003;""
21052 Nerva;Total;2002;""
21052 Nerva;Total;2001;""
21052 Nerva;Total;2000;""
21052 Nerva;Total;1999;""
21052 Nerva;Total;1998;""
21052 Nerva;Total;1997;""
21052 Nerva;Total;1996;""
21052 Nerva;Hombres;2019;2.517
21052 Nerva;Hombres;2018;2.555
21052 Nerva;Hombres;2017;2.621
21052 Nerva;Hombres;2016;2.657
21052 Nerva;Hombres;2015;2.656
21052 Nerva;Hombres;2014;2.674
21052 Nerva;Hombres;2013;2.717
21052 Nerva;Hombres;2012;2.770
21052 Nerva;Hombres;2011;2.812
21052 Nerva;Hombres;2010;2.864
21052 Nerva;Hombres;2009;2.902
21052 Nerva;Hombres;2008;2.891
21052 Nerva;Hombres;2007;2.902
21052 Nerva;Hombres;2006;2.884
21052 Nerva;Hombres;2005;2.864
21052 Nerva;Hombres;2004;2.919
21052 Nerva;Hombres;2003;2.956
21052 Nerva;Hombres;2002;2.992
21052 Nerva;Hombres;2001;3.035
21052 Nerva;Hombres;2000;3.106
21052 Nerva;Hombres;1999;3.137
21052 Nerva;Hombres;1998;3.174
21052 Nerva;Hombres;1997;""
21052 Nerva;Hombres;1996;3.191
21052 Nerva;Mujeres;2019;2.718
21052 Nerva;Mujeres;2018;2.748
21052 Nerva;Mujeres;2017;2.797
21052 Nerva;Mujeres;2016;2.817
21052 Nerva;Mujeres;2015;2.858
21052 Nerva;Mujeres;2014;2.873
21052 Nerva;Mujeres;2013;2.937
21052 Nerva;Mujeres;2012;2.996
21052 Nerva;Mujeres;2011;3.019
21052 Nerva;Mujeres;2010;3.081
21052 Nerva;Mujeres;2009;3.098
21052 Nerva;Mujeres;2008;3.103
21052 Nerva;Mujeres;2007;3.089
21052 Nerva;Mujeres;2006;3.063
21052 Nerva;Mujeres;2005;3.072
21052 Nerva;Mujeres;2004;3.132
21052 Nerva;Mujeres;2003;3.145
21052 Nerva;Mujeres;2002;3.204
21052 Nerva;Mujeres;2001;3.256
21052 Nerva;Mujeres;2000;3.307
21052 Nerva;Mujeres;1999;3.338
21052 Nerva;Mujeres;1998;3.370
21052 Nerva;Mujeres;1997;""
21052 Nerva;Mujeres;1996;3.403
21053 Niebla;Total;2019;4.117
21053 Niebla;Total;2018;""
21053 Niebla;Total;2017;""
21053 Niebla;Total;2016;""
21053 Niebla;Total;2015;""
21053 Niebla;Total;2014;""
21053 Niebla;Total;2013;""
21053 Niebla;Total;2012;""
21053 Niebla;Total;2011;""
21053 Niebla;Total;2010;""
21053 Niebla;Total;2009;""
21053 Niebla;Total;2008;""
21053 Niebla;Total;2007;""
21053 Niebla;Total;2006;""
21053 Niebla;Total;2005;""
21053 Niebla;Total;2004;""
21053 Niebla;Total;2003;""
21053 Niebla;Total;2002;""
21053 Niebla;Total;2001;""
21053 Niebla;Total;2000;""
21053 Niebla;Total;1999;""
21053 Niebla;Total;1998;""
21053 Niebla;Total;1997;""
21053 Niebla;Total;1996;""
21053 Niebla;Hombres;2019;2.074
21053 Niebla;Hombres;2018;2.071
21053 Niebla;Hombres;2017;2.077
21053 Niebla;Hombres;2016;2.081
21053 Niebla;Hombres;2015;2.015
21053 Niebla;Hombres;2014;2.022
21053 Niebla;Hombres;2013;2.007
21053 Niebla;Hombres;2012;2.103
21053 Niebla;Hombres;2011;2.128
21053 Niebla;Hombres;2010;2.144
21053 Niebla;Hombres;2009;2.129
21053 Niebla;Hombres;2008;2.073
21053 Niebla;Hombres;2007;2.060
21053 Niebla;Hombres;2006;2.036
21053 Niebla;Hombres;2005;1.997
21053 Niebla;Hombres;2004;1.992
21053 Niebla;Hombres;2003;1.993
21053 Niebla;Hombres;2002;1.935
21053 Niebla;Hombres;2001;1.959
21053 Niebla;Hombres;2000;1.938
21053 Niebla;Hombres;1999;1.987
21053 Niebla;Hombres;1998;1.932
21053 Niebla;Hombres;1997;""
21053 Niebla;Hombres;1996;1.955
21053 Niebla;Mujeres;2019;2.043
21053 Niebla;Mujeres;2018;2.032
21053 Niebla;Mujeres;2017;2.014
21053 Niebla;Mujeres;2016;2.017
21053 Niebla;Mujeres;2015;1.984
21053 Niebla;Mujeres;2014;1.982
21053 Niebla;Mujeres;2013;1.984
21053 Niebla;Mujeres;2012;2.046
21053 Niebla;Mujeres;2011;2.041
21053 Niebla;Mujeres;2010;2.070
21053 Niebla;Mujeres;2009;2.054
21053 Niebla;Mujeres;2008;2.029
21053 Niebla;Mujeres;2007;2.012
21053 Niebla;Mujeres;2006;1.997
21053 Niebla;Mujeres;2005;1.956
21053 Niebla;Mujeres;2004;1.955
21053 Niebla;Mujeres;2003;1.940
21053 Niebla;Mujeres;2002;1.885
21053 Niebla;Mujeres;2001;1.920
21053 Niebla;Mujeres;2000;1.909
21053 Niebla;Mujeres;1999;1.937
21053 Niebla;Mujeres;1998;1.882
21053 Niebla;Mujeres;1997;""
21053 Niebla;Mujeres;1996;1.891
21054 Palma del Condado, La;Total;2019;10.761
21054 Palma del Condado, La;Total;2018;""
21054 Palma del Condado, La;Total;2017;""
21054 Palma del Condado, La;Total;2016;""
21054 Palma del Condado, La;Total;2015;""
21054 Palma del Condado, La;Total;2014;""
21054 Palma del Condado, La;Total;2013;""
21054 Palma del Condado, La;Total;2012;""
21054 Palma del Condado, La;Total;2011;""
21054 Palma del Condado, La;Total;2010;""
21054 Palma del Condado, La;Total;2009;""
21054 Palma del Condado, La;Total;2008;""
21054 Palma del Condado, La;Total;2007;""
21054 Palma del Condado, La;Total;2006;""
21054 Palma del Condado, La;Total;2005;""
21054 Palma del Condado, La;Total;2004;""
21054 Palma del Condado, La;Total;2003;""
21054 Palma del Condado, La;Total;2002;""
21054 Palma del Condado, La;Total;2001;""
21054 Palma del Condado, La;Total;2000;""
21054 Palma del Condado, La;Total;1999;""
21054 Palma del Condado, La;Total;1998;""
21054 Palma del Condado, La;Total;1997;""
21054 Palma del Condado, La;Total;1996;""
21054 Palma del Condado, La;Hombres;2019;5.361
21054 Palma del Condado, La;Hombres;2018;5.357
21054 Palma del Condado, La;Hombres;2017;5.320
21054 Palma del Condado, La;Hombres;2016;5.308
21054 Palma del Condado, La;Hombres;2015;5.327
21054 Palma del Condado, La;Hombres;2014;5.320
21054 Palma del Condado, La;Hombres;2013;5.281
21054 Palma del Condado, La;Hombres;2012;5.301
21054 Palma del Condado, La;Hombres;2011;5.280
21054 Palma del Condado, La;Hombres;2010;5.236
21054 Palma del Condado, La;Hombres;2009;5.185
21054 Palma del Condado, La;Hombres;2008;5.132
21054 Palma del Condado, La;Hombres;2007;5.072
21054 Palma del Condado, La;Hombres;2006;5.014
21054 Palma del Condado, La;Hombres;2005;4.943
21054 Palma del Condado, La;Hombres;2004;4.840
21054 Palma del Condado, La;Hombres;2003;4.759
21054 Palma del Condado, La;Hombres;2002;4.820
21054 Palma del Condado, La;Hombres;2001;4.831
21054 Palma del Condado, La;Hombres;2000;4.798
21054 Palma del Condado, La;Hombres;1999;4.806
21054 Palma del Condado, La;Hombres;1998;4.755
21054 Palma del Condado, La;Hombres;1997;""
21054 Palma del Condado, La;Hombres;1996;4.815
21054 Palma del Condado, La;Mujeres;2019;5.400
21054 Palma del Condado, La;Mujeres;2018;5.405
21054 Palma del Condado, La;Mujeres;2017;5.370
21054 Palma del Condado, La;Mujeres;2016;5.316
21054 Palma del Condado, La;Mujeres;2015;5.335
21054 Palma del Condado, La;Mujeres;2014;5.298
21054 Palma del Condado, La;Mujeres;2013;5.316
21054 Palma del Condado, La;Mujeres;2012;5.305
21054 Palma del Condado, La;Mujeres;2011;5.267
21054 Palma del Condado, La;Mujeres;2010;5.239
21054 Palma del Condado, La;Mujeres;2009;5.219
21054 Palma del Condado, La;Mujeres;2008;5.208
21054 Palma del Condado, La;Mujeres;2007;5.120
21054 Palma del Condado, La;Mujeres;2006;5.060
21054 Palma del Condado, La;Mujeres;2005;4.982
21054 Palma del Condado, La;Mujeres;2004;4.950
21054 Palma del Condado, La;Mujeres;2003;4.916
21054 Palma del Condado, La;Mujeres;2002;4.952
21054 Palma del Condado, La;Mujeres;2001;4.946
21054 Palma del Condado, La;Mujeres;2000;4.897
21054 Palma del Condado, La;Mujeres;1999;4.903
21054 Palma del Condado, La;Mujeres;1998;4.859
21054 Palma del Condado, La;Mujeres;1997;""
21054 Palma del Condado, La;Mujeres;1996;4.934
21055 Palos de la Frontera;Total;2019;11.289
21055 Palos de la Frontera;Total;2018;""
21055 Palos de la Frontera;Total;2017;""
21055 Palos de la Frontera;Total;2016;""
21055 Palos de la Frontera;Total;2015;""
21055 Palos de la Frontera;Total;2014;""
21055 Palos de la Frontera;Total;2013;""
21055 Palos de la Frontera;Total;2012;""
21055 Palos de la Frontera;Total;2011;""
21055 Palos de la Frontera;Total;2010;""
21055 Palos de la Frontera;Total;2009;""
21055 Palos de la Frontera;Total;2008;""
21055 Palos de la Frontera;Total;2007;""
21055 Palos de la Frontera;Total;2006;""
21055 Palos de la Frontera;Total;2005;""
21055 Palos de la Frontera;Total;2004;""
21055 Palos de la Frontera;Total;2003;""
21055 Palos de la Frontera;Total;2002;""
21055 Palos de la Frontera;Total;2001;""
21055 Palos de la Frontera;Total;2000;""
21055 Palos de la Frontera;Total;1999;""
21055 Palos de la Frontera;Total;1998;""
21055 Palos de la Frontera;Total;1997;""
21055 Palos de la Frontera;Total;1996;""
21055 Palos de la Frontera;Hombres;2019;5.737
21055 Palos de la Frontera;Hombres;2018;5.613
21055 Palos de la Frontera;Hombres;2017;5.475
21055 Palos de la Frontera;Hombres;2016;5.390
21055 Palos de la Frontera;Hombres;2015;5.178
21055 Palos de la Frontera;Hombres;2014;5.197
21055 Palos de la Frontera;Hombres;2013;5.083
21055 Palos de la Frontera;Hombres;2012;4.888
21055 Palos de la Frontera;Hombres;2011;4.689
21055 Palos de la Frontera;Hombres;2010;4.602
21055 Palos de la Frontera;Hombres;2009;4.544
21055 Palos de la Frontera;Hombres;2008;4.499
21055 Palos de la Frontera;Hombres;2007;4.406
21055 Palos de la Frontera;Hombres;2006;4.406
21055 Palos de la Frontera;Hombres;2005;4.257
21055 Palos de la Frontera;Hombres;2004;4.129
21055 Palos de la Frontera;Hombres;2003;4.137
21055 Palos de la Frontera;Hombres;2002;3.979
21055 Palos de la Frontera;Hombres;2001;3.770
21055 Palos de la Frontera;Hombres;2000;3.638
21055 Palos de la Frontera;Hombres;1999;3.576
21055 Palos de la Frontera;Hombres;1998;3.563
21055 Palos de la Frontera;Hombres;1997;""
21055 Palos de la Frontera;Hombres;1996;3.483
21055 Palos de la Frontera;Mujeres;2019;5.552
21055 Palos de la Frontera;Mujeres;2018;5.499
21055 Palos de la Frontera;Mujeres;2017;5.410
21055 Palos de la Frontera;Mujeres;2016;5.395
21055 Palos de la Frontera;Mujeres;2015;5.187
21055 Palos de la Frontera;Mujeres;2014;5.217
21055 Palos de la Frontera;Mujeres;2013;5.113
21055 Palos de la Frontera;Mujeres;2012;4.921
21055 Palos de la Frontera;Mujeres;2011;4.688
21055 Palos de la Frontera;Mujeres;2010;4.565
21055 Palos de la Frontera;Mujeres;2009;4.499
21055 Palos de la Frontera;Mujeres;2008;4.465
21055 Palos de la Frontera;Mujeres;2007;4.123
21055 Palos de la Frontera;Mujeres;2006;4.009
21055 Palos de la Frontera;Mujeres;2005;3.924
21055 Palos de la Frontera;Mujeres;2004;3.768
21055 Palos de la Frontera;Mujeres;2003;3.758
21055 Palos de la Frontera;Mujeres;2002;3.626
21055 Palos de la Frontera;Mujeres;2001;3.567
21055 Palos de la Frontera;Mujeres;2000;3.477
21055 Palos de la Frontera;Mujeres;1999;3.484
21055 Palos de la Frontera;Mujeres;1998;3.446
21055 Palos de la Frontera;Mujeres;1997;""
21055 Palos de la Frontera;Mujeres;1996;3.401
21056 Paterna del Campo;Total;2019;3.509
21056 Paterna del Campo;Total;2018;""
21056 Paterna del Campo;Total;2017;""
21056 Paterna del Campo;Total;2016;""
21056 Paterna del Campo;Total;2015;""
21056 Paterna del Campo;Total;2014;""
21056 Paterna del Campo;Total;2013;""
21056 Paterna del Campo;Total;2012;""
21056 Paterna del Campo;Total;2011;""
21056 Paterna del Campo;Total;2010;""
21056 Paterna del Campo;Total;2009;""
21056 Paterna del Campo;Total;2008;""
21056 Paterna del Campo;Total;2007;""
21056 Paterna del Campo;Total;2006;""
21056 Paterna del Campo;Total;2005;""
21056 Paterna del Campo;Total;2004;""
21056 Paterna del Campo;Total;2003;""
21056 Paterna del Campo;Total;2002;""
21056 Paterna del Campo;Total;2001;""
21056 Paterna del Campo;Total;2000;""
21056 Paterna del Campo;Total;1999;""
21056 Paterna del Campo;Total;1998;""
21056 Paterna del Campo;Total;1997;""
21056 Paterna del Campo;Total;1996;""
21056 Paterna del Campo;Hombres;2019;1.784
21056 Paterna del Campo;Hombres;2018;1.760
21056 Paterna del Campo;Hombres;2017;1.767
21056 Paterna del Campo;Hombres;2016;1.762
21056 Paterna del Campo;Hombres;2015;1.802
21056 Paterna del Campo;Hombres;2014;1.816
21056 Paterna del Campo;Hombres;2013;1.837
21056 Paterna del Campo;Hombres;2012;1.851
21056 Paterna del Campo;Hombres;2011;1.901
21056 Paterna del Campo;Hombres;2010;1.914
21056 Paterna del Campo;Hombres;2009;1.938
21056 Paterna del Campo;Hombres;2008;1.936
21056 Paterna del Campo;Hombres;2007;1.908
21056 Paterna del Campo;Hombres;2006;1.913
21056 Paterna del Campo;Hombres;2005;1.894
21056 Paterna del Campo;Hombres;2004;1.877
21056 Paterna del Campo;Hombres;2003;1.930
21056 Paterna del Campo;Hombres;2002;1.957
21056 Paterna del Campo;Hombres;2001;1.980
21056 Paterna del Campo;Hombres;2000;1.991
21056 Paterna del Campo;Hombres;1999;1.994
21056 Paterna del Campo;Hombres;1998;1.994
21056 Paterna del Campo;Hombres;1997;""
21056 Paterna del Campo;Hombres;1996;1.995
21056 Paterna del Campo;Mujeres;2019;1.725
21056 Paterna del Campo;Mujeres;2018;1.724
21056 Paterna del Campo;Mujeres;2017;1.732
21056 Paterna del Campo;Mujeres;2016;1.724
21056 Paterna del Campo;Mujeres;2015;1.752
21056 Paterna del Campo;Mujeres;2014;1.748
21056 Paterna del Campo;Mujeres;2013;1.764
21056 Paterna del Campo;Mujeres;2012;1.760
