Unidades territoriales;Indicadores de renta media;Periodo;Total
1808706016 Granada sección 06016;Renta media por hogar;2015;26.945
1808706017 Granada sección 06017;Renta media por persona ;2017;13.935
1808706017 Granada sección 06017;Renta media por persona ;2016;14.014
1808706017 Granada sección 06017;Renta media por persona ;2015;13.548
1808706017 Granada sección 06017;Renta media por hogar;2017;35.016
1808706017 Granada sección 06017;Renta media por hogar;2016;34.918
1808706017 Granada sección 06017;Renta media por hogar;2015;34.448
1808706018 Granada sección 06018;Renta media por persona ;2017;15.407
1808706018 Granada sección 06018;Renta media por persona ;2016;15.548
1808706018 Granada sección 06018;Renta media por persona ;2015;15.268
1808706018 Granada sección 06018;Renta media por hogar;2017;40.283
1808706018 Granada sección 06018;Renta media por hogar;2016;40.533
1808706018 Granada sección 06018;Renta media por hogar;2015;40.729
1808706019 Granada sección 06019;Renta media por persona ;2017;10.388
1808706019 Granada sección 06019;Renta media por persona ;2016;10.692
1808706019 Granada sección 06019;Renta media por persona ;2015;10.326
1808706019 Granada sección 06019;Renta media por hogar;2017;25.078
1808706019 Granada sección 06019;Renta media por hogar;2016;25.555
1808706019 Granada sección 06019;Renta media por hogar;2015;25.877
1808706020 Granada sección 06020;Renta media por persona ;2017;12.988
1808706020 Granada sección 06020;Renta media por persona ;2016;12.750
1808706020 Granada sección 06020;Renta media por persona ;2015;12.649
1808706020 Granada sección 06020;Renta media por hogar;2017;32.275
1808706020 Granada sección 06020;Renta media por hogar;2016;31.860
1808706020 Granada sección 06020;Renta media por hogar;2015;31.802
1808706021 Granada sección 06021;Renta media por persona ;2017;13.293
1808706021 Granada sección 06021;Renta media por persona ;2016;12.891
1808706021 Granada sección 06021;Renta media por persona ;2015;12.317
1808706021 Granada sección 06021;Renta media por hogar;2017;36.378
1808706021 Granada sección 06021;Renta media por hogar;2016;35.557
1808706021 Granada sección 06021;Renta media por hogar;2015;33.910
1808706022 Granada sección 06022;Renta media por persona ;2017;13.467
1808706022 Granada sección 06022;Renta media por persona ;2016;13.107
1808706022 Granada sección 06022;Renta media por persona ;2015;13.177
1808706022 Granada sección 06022;Renta media por hogar;2017;36.082
1808706022 Granada sección 06022;Renta media por hogar;2016;35.548
1808706022 Granada sección 06022;Renta media por hogar;2015;36.848
1808706023 Granada sección 06023;Renta media por persona ;2017;14.244
1808706023 Granada sección 06023;Renta media por persona ;2016;13.711
1808706023 Granada sección 06023;Renta media por persona ;2015;13.468
1808706023 Granada sección 06023;Renta media por hogar;2017;40.747
1808706023 Granada sección 06023;Renta media por hogar;2016;39.276
1808706023 Granada sección 06023;Renta media por hogar;2015;39.219
1808706024 Granada sección 06024;Renta media por persona ;2017;13.600
1808706024 Granada sección 06024;Renta media por persona ;2016;13.409
1808706024 Granada sección 06024;Renta media por persona ;2015;12.986
1808706024 Granada sección 06024;Renta media por hogar;2017;34.610
1808706024 Granada sección 06024;Renta media por hogar;2016;35.156
1808706024 Granada sección 06024;Renta media por hogar;2015;34.278
1808706025 Granada sección 06025;Renta media por persona ;2017;11.282
1808706025 Granada sección 06025;Renta media por persona ;2016;10.509
1808706025 Granada sección 06025;Renta media por persona ;2015;10.044
1808706025 Granada sección 06025;Renta media por hogar;2017;29.699
1808706025 Granada sección 06025;Renta media por hogar;2016;27.241
1808706025 Granada sección 06025;Renta media por hogar;2015;26.497
1808707 Granada distrito 07;Renta media por persona ;2017;12.512
1808707 Granada distrito 07;Renta media por persona ;2016;12.211
1808707 Granada distrito 07;Renta media por persona ;2015;11.981
1808707 Granada distrito 07;Renta media por hogar;2017;28.949
1808707 Granada distrito 07;Renta media por hogar;2016;28.396
1808707 Granada distrito 07;Renta media por hogar;2015;28.009
1808707001 Granada sección 07001;Renta media por persona ;2017;11.767
1808707001 Granada sección 07001;Renta media por persona ;2016;11.085
1808707001 Granada sección 07001;Renta media por persona ;2015;11.388
1808707001 Granada sección 07001;Renta media por hogar;2017;24.062
1808707001 Granada sección 07001;Renta media por hogar;2016;23.280
1808707001 Granada sección 07001;Renta media por hogar;2015;24.191
1808707003 Granada sección 07003;Renta media por persona ;2017;.
1808707003 Granada sección 07003;Renta media por persona ;2016;.
1808707003 Granada sección 07003;Renta media por persona ;2015;.
1808707003 Granada sección 07003;Renta media por hogar;2017;.
1808707003 Granada sección 07003;Renta media por hogar;2016;.
1808707003 Granada sección 07003;Renta media por hogar;2015;.
1808707004 Granada sección 07004;Renta media por persona ;2017;12.863
1808707004 Granada sección 07004;Renta media por persona ;2016;13.304
1808707004 Granada sección 07004;Renta media por persona ;2015;12.812
1808707004 Granada sección 07004;Renta media por hogar;2017;28.458
1808707004 Granada sección 07004;Renta media por hogar;2016;29.309
1808707004 Granada sección 07004;Renta media por hogar;2015;27.985
1808707005 Granada sección 07005;Renta media por persona ;2017;14.154
1808707005 Granada sección 07005;Renta media por persona ;2016;13.909
1808707005 Granada sección 07005;Renta media por persona ;2015;13.498
1808707005 Granada sección 07005;Renta media por hogar;2017;32.273
1808707005 Granada sección 07005;Renta media por hogar;2016;31.496
1808707005 Granada sección 07005;Renta media por hogar;2015;30.359
1808707006 Granada sección 07006;Renta media por persona ;2017;14.424
1808707006 Granada sección 07006;Renta media por persona ;2016;14.483
1808707006 Granada sección 07006;Renta media por persona ;2015;14.271
1808707006 Granada sección 07006;Renta media por hogar;2017;32.594
1808707006 Granada sección 07006;Renta media por hogar;2016;33.361
1808707006 Granada sección 07006;Renta media por hogar;2015;34.062
1808707007 Granada sección 07007;Renta media por persona ;2017;.
1808707007 Granada sección 07007;Renta media por persona ;2016;.
1808707007 Granada sección 07007;Renta media por persona ;2015;.
1808707007 Granada sección 07007;Renta media por hogar;2017;.
1808707007 Granada sección 07007;Renta media por hogar;2016;.
1808707007 Granada sección 07007;Renta media por hogar;2015;.
1808707008 Granada sección 07008;Renta media por persona ;2017;15.824
1808707008 Granada sección 07008;Renta media por persona ;2016;15.481
1808707008 Granada sección 07008;Renta media por persona ;2015;15.125
1808707008 Granada sección 07008;Renta media por hogar;2017;36.825
1808707008 Granada sección 07008;Renta media por hogar;2016;37.224
1808707008 Granada sección 07008;Renta media por hogar;2015;35.698
1808707009 Granada sección 07009;Renta media por persona ;2017;19.362
1808707009 Granada sección 07009;Renta media por persona ;2016;18.847
1808707009 Granada sección 07009;Renta media por persona ;2015;18.380
1808707009 Granada sección 07009;Renta media por hogar;2017;49.215
1808707009 Granada sección 07009;Renta media por hogar;2016;48.643
1808707009 Granada sección 07009;Renta media por hogar;2015;49.014
1808707010 Granada sección 07010;Renta media por persona ;2017;15.832
1808707010 Granada sección 07010;Renta media por persona ;2016;15.197
1808707010 Granada sección 07010;Renta media por persona ;2015;15.252
1808707010 Granada sección 07010;Renta media por hogar;2017;38.826
1808707010 Granada sección 07010;Renta media por hogar;2016;37.708
1808707010 Granada sección 07010;Renta media por hogar;2015;37.842
1808707011 Granada sección 07011;Renta media por persona ;2017;17.415
1808707011 Granada sección 07011;Renta media por persona ;2016;17.043
1808707011 Granada sección 07011;Renta media por persona ;2015;16.531
1808707011 Granada sección 07011;Renta media por hogar;2017;42.147
1808707011 Granada sección 07011;Renta media por hogar;2016;41.002
1808707011 Granada sección 07011;Renta media por hogar;2015;40.229
1808707012 Granada sección 07012;Renta media por persona ;2017;16.742
1808707012 Granada sección 07012;Renta media por persona ;2016;16.709
1808707012 Granada sección 07012;Renta media por persona ;2015;16.159
1808707012 Granada sección 07012;Renta media por hogar;2017;38.029
1808707012 Granada sección 07012;Renta media por hogar;2016;38.472
1808707012 Granada sección 07012;Renta media por hogar;2015;37.296
1808707013 Granada sección 07013;Renta media por persona ;2017;12.630
1808707013 Granada sección 07013;Renta media por persona ;2016;12.314
1808707013 Granada sección 07013;Renta media por persona ;2015;12.451
1808707013 Granada sección 07013;Renta media por hogar;2017;27.146
1808707013 Granada sección 07013;Renta media por hogar;2016;26.528
1808707013 Granada sección 07013;Renta media por hogar;2015;27.091
1808707014 Granada sección 07014;Renta media por persona ;2017;7.502
1808707014 Granada sección 07014;Renta media por persona ;2016;7.590
1808707014 Granada sección 07014;Renta media por persona ;2015;7.451
1808707014 Granada sección 07014;Renta media por hogar;2017;17.385
1808707014 Granada sección 07014;Renta media por hogar;2016;17.158
1808707014 Granada sección 07014;Renta media por hogar;2015;16.696
1808707015 Granada sección 07015;Renta media por persona ;2017;12.143
1808707015 Granada sección 07015;Renta media por persona ;2016;11.461
1808707015 Granada sección 07015;Renta media por persona ;2015;12.352
1808707015 Granada sección 07015;Renta media por hogar;2017;27.004
1808707015 Granada sección 07015;Renta media por hogar;2016;25.649
1808707015 Granada sección 07015;Renta media por hogar;2015;27.884
1808707016 Granada sección 07016;Renta media por persona ;2017;13.311
1808707016 Granada sección 07016;Renta media por persona ;2016;13.538
1808707016 Granada sección 07016;Renta media por persona ;2015;13.893
1808707016 Granada sección 07016;Renta media por hogar;2017;30.366
1808707016 Granada sección 07016;Renta media por hogar;2016;29.942
1808707016 Granada sección 07016;Renta media por hogar;2015;31.959
1808707017 Granada sección 07017;Renta media por persona ;2017;15.252
1808707017 Granada sección 07017;Renta media por persona ;2016;14.983
1808707017 Granada sección 07017;Renta media por persona ;2015;14.875
1808707017 Granada sección 07017;Renta media por hogar;2017;34.751
1808707017 Granada sección 07017;Renta media por hogar;2016;33.951
1808707017 Granada sección 07017;Renta media por hogar;2015;34.152
1808707018 Granada sección 07018;Renta media por persona ;2017;10.849
1808707018 Granada sección 07018;Renta media por persona ;2016;10.768
1808707018 Granada sección 07018;Renta media por persona ;2015;10.386
1808707018 Granada sección 07018;Renta media por hogar;2017;25.242
1808707018 Granada sección 07018;Renta media por hogar;2016;25.088
1808707018 Granada sección 07018;Renta media por hogar;2015;24.317
1808707019 Granada sección 07019;Renta media por persona ;2017;10.039
1808707019 Granada sección 07019;Renta media por persona ;2016;9.776
1808707019 Granada sección 07019;Renta media por persona ;2015;9.322
1808707019 Granada sección 07019;Renta media por hogar;2017;23.470
1808707019 Granada sección 07019;Renta media por hogar;2016;22.747
1808707019 Granada sección 07019;Renta media por hogar;2015;21.992
1808707020 Granada sección 07020;Renta media por persona ;2017;9.039
1808707020 Granada sección 07020;Renta media por persona ;2016;8.475
1808707020 Granada sección 07020;Renta media por persona ;2015;8.710
1808707020 Granada sección 07020;Renta media por hogar;2017;20.427
1808707020 Granada sección 07020;Renta media por hogar;2016;20.139
1808707020 Granada sección 07020;Renta media por hogar;2015;20.126
1808707021 Granada sección 07021;Renta media por persona ;2017;7.693
1808707021 Granada sección 07021;Renta media por persona ;2016;7.375
1808707021 Granada sección 07021;Renta media por persona ;2015;7.348
1808707021 Granada sección 07021;Renta media por hogar;2017;16.968
1808707021 Granada sección 07021;Renta media por hogar;2016;16.399
1808707021 Granada sección 07021;Renta media por hogar;2015;16.872
1808707022 Granada sección 07022;Renta media por persona ;2017;7.540
1808707022 Granada sección 07022;Renta media por persona ;2016;6.959
1808707022 Granada sección 07022;Renta media por persona ;2015;6.815
1808707022 Granada sección 07022;Renta media por hogar;2017;16.986
1808707022 Granada sección 07022;Renta media por hogar;2016;16.414
1808707022 Granada sección 07022;Renta media por hogar;2015;16.004
1808707023 Granada sección 07023;Renta media por persona ;2017;7.518
1808707023 Granada sección 07023;Renta media por persona ;2016;7.198
1808707023 Granada sección 07023;Renta media por persona ;2015;7.162
1808707023 Granada sección 07023;Renta media por hogar;2017;18.343
1808707023 Granada sección 07023;Renta media por hogar;2016;17.175
1808707023 Granada sección 07023;Renta media por hogar;2015;17.102
1808707024 Granada sección 07024;Renta media por persona ;2017;7.698
1808707024 Granada sección 07024;Renta media por persona ;2016;7.327
1808707024 Granada sección 07024;Renta media por persona ;2015;7.286
1808707024 Granada sección 07024;Renta media por hogar;2017;17.397
1808707024 Granada sección 07024;Renta media por hogar;2016;17.157
1808707024 Granada sección 07024;Renta media por hogar;2015;16.870
1808707025 Granada sección 07025;Renta media por persona ;2017;14.621
1808707025 Granada sección 07025;Renta media por persona ;2016;14.114
1808707025 Granada sección 07025;Renta media por persona ;2015;13.827
1808707025 Granada sección 07025;Renta media por hogar;2017;37.184
1808707025 Granada sección 07025;Renta media por hogar;2016;34.837
1808707025 Granada sección 07025;Renta media por hogar;2015;34.440
1808707026 Granada sección 07026;Renta media por persona ;2017;10.250
1808707026 Granada sección 07026;Renta media por persona ;2016;10.011
1808707026 Granada sección 07026;Renta media por persona ;2015;9.968
1808707026 Granada sección 07026;Renta media por hogar;2017;22.862
1808707026 Granada sección 07026;Renta media por hogar;2016;22.200
1808707026 Granada sección 07026;Renta media por hogar;2015;22.268
1808707027 Granada sección 07027;Renta media por persona ;2017;14.758
1808707027 Granada sección 07027;Renta media por persona ;2016;14.783
1808707027 Granada sección 07027;Renta media por persona ;2015;14.142
1808707027 Granada sección 07027;Renta media por hogar;2017;31.886
1808707027 Granada sección 07027;Renta media por hogar;2016;32.266
1808707027 Granada sección 07027;Renta media por hogar;2015;31.209
1808707028 Granada sección 07028;Renta media por persona ;2017;10.562
1808707028 Granada sección 07028;Renta media por persona ;2016;10.080
1808707028 Granada sección 07028;Renta media por persona ;2015;9.903
1808707028 Granada sección 07028;Renta media por hogar;2017;24.216
1808707028 Granada sección 07028;Renta media por hogar;2016;21.973
1808707028 Granada sección 07028;Renta media por hogar;2015;21.519
1808707029 Granada sección 07029;Renta media por persona ;2017;""
1808707029 Granada sección 07029;Renta media por persona ;2016;11.530
1808707029 Granada sección 07029;Renta media por persona ;2015;10.822
1808707029 Granada sección 07029;Renta media por hogar;2017;""
1808707029 Granada sección 07029;Renta media por hogar;2016;30.803
1808707029 Granada sección 07029;Renta media por hogar;2015;26.614
1808707030 Granada sección 07030;Renta media por persona ;2017;10.959
1808707030 Granada sección 07030;Renta media por persona ;2016;10.916
1808707030 Granada sección 07030;Renta media por persona ;2015;10.552
1808707030 Granada sección 07030;Renta media por hogar;2017;25.876
1808707030 Granada sección 07030;Renta media por hogar;2016;26.000
1808707030 Granada sección 07030;Renta media por hogar;2015;25.536
1808707031 Granada sección 07031;Renta media por persona ;2017;11.351
1808707031 Granada sección 07031;Renta media por persona ;2016;10.455
1808707031 Granada sección 07031;Renta media por persona ;2015;10.030
1808707031 Granada sección 07031;Renta media por hogar;2017;25.616
1808707031 Granada sección 07031;Renta media por hogar;2016;23.825
1808707031 Granada sección 07031;Renta media por hogar;2015;23.195
1808707032 Granada sección 07032;Renta media por persona ;2017;10.965
1808707032 Granada sección 07032;Renta media por persona ;2016;10.762
1808707032 Granada sección 07032;Renta media por persona ;2015;10.523
1808707032 Granada sección 07032;Renta media por hogar;2017;29.045
1808707032 Granada sección 07032;Renta media por hogar;2016;29.128
1808707032 Granada sección 07032;Renta media por hogar;2015;28.398
1808707033 Granada sección 07033;Renta media por persona ;2017;11.086
1808707033 Granada sección 07033;Renta media por persona ;2016;10.280
1808707033 Granada sección 07033;Renta media por persona ;2015;10.211
1808707033 Granada sección 07033;Renta media por hogar;2017;25.930
1808707033 Granada sección 07033;Renta media por hogar;2016;24.393
1808707033 Granada sección 07033;Renta media por hogar;2015;23.152
1808707034 Granada sección 07034;Renta media por persona ;2017;13.181
1808707034 Granada sección 07034;Renta media por persona ;2016;13.125
1808707034 Granada sección 07034;Renta media por persona ;2015;12.715
1808707034 Granada sección 07034;Renta media por hogar;2017;31.056
1808707034 Granada sección 07034;Renta media por hogar;2016;30.638
1808707034 Granada sección 07034;Renta media por hogar;2015;29.523
1808708 Granada distrito 08;Renta media por persona ;2017;9.988
1808708 Granada distrito 08;Renta media por persona ;2016;9.718
1808708 Granada distrito 08;Renta media por persona ;2015;9.641
1808708 Granada distrito 08;Renta media por hogar;2017;24.614
1808708 Granada distrito 08;Renta media por hogar;2016;24.393
1808708 Granada distrito 08;Renta media por hogar;2015;23.943
1808708001 Granada sección 08001;Renta media por persona ;2017;11.736
1808708001 Granada sección 08001;Renta media por persona ;2016;11.577
1808708001 Granada sección 08001;Renta media por persona ;2015;11.439
1808708001 Granada sección 08001;Renta media por hogar;2017;24.630
1808708001 Granada sección 08001;Renta media por hogar;2016;24.671
1808708001 Granada sección 08001;Renta media por hogar;2015;24.104
1808708002 Granada sección 08002;Renta media por persona ;2017;11.948
1808708002 Granada sección 08002;Renta media por persona ;2016;11.844
1808708002 Granada sección 08002;Renta media por persona ;2015;11.833
1808708002 Granada sección 08002;Renta media por hogar;2017;30.037
1808708002 Granada sección 08002;Renta media por hogar;2016;30.330
1808708002 Granada sección 08002;Renta media por hogar;2015;30.395
1808708003 Granada sección 08003;Renta media por persona ;2017;10.304
1808708003 Granada sección 08003;Renta media por persona ;2016;9.848
1808708003 Granada sección 08003;Renta media por persona ;2015;9.908
1808708003 Granada sección 08003;Renta media por hogar;2017;23.921
1808708003 Granada sección 08003;Renta media por hogar;2016;24.107
1808708003 Granada sección 08003;Renta media por hogar;2015;24.017
1808708004 Granada sección 08004;Renta media por persona ;2017;10.583
1808708004 Granada sección 08004;Renta media por persona ;2016;10.153
1808708004 Granada sección 08004;Renta media por persona ;2015;10.161
1808708004 Granada sección 08004;Renta media por hogar;2017;27.265
1808708004 Granada sección 08004;Renta media por hogar;2016;26.523
1808708004 Granada sección 08004;Renta media por hogar;2015;25.547
1808708006 Granada sección 08006;Renta media por persona ;2017;6.015
1808708006 Granada sección 08006;Renta media por persona ;2016;5.814
1808708006 Granada sección 08006;Renta media por persona ;2015;5.676
1808708006 Granada sección 08006;Renta media por hogar;2017;16.398
1808708006 Granada sección 08006;Renta media por hogar;2016;15.984
1808708006 Granada sección 08006;Renta media por hogar;2015;15.991
1808709 Granada distrito 09;Renta media por persona ;2017;13.755
1808709 Granada distrito 09;Renta media por persona ;2016;13.338
1808709 Granada distrito 09;Renta media por persona ;2015;12.961
1808709 Granada distrito 09;Renta media por hogar;2017;34.660
1808709 Granada distrito 09;Renta media por hogar;2016;33.571
1808709 Granada distrito 09;Renta media por hogar;2015;32.609
1808709001 Granada sección 09001;Renta media por persona ;2017;13.877
1808709001 Granada sección 09001;Renta media por persona ;2016;13.108
1808709001 Granada sección 09001;Renta media por persona ;2015;12.636
1808709001 Granada sección 09001;Renta media por hogar;2017;32.936
1808709001 Granada sección 09001;Renta media por hogar;2016;31.330
1808709001 Granada sección 09001;Renta media por hogar;2015;29.748
1808709002 Granada sección 09002;Renta media por persona ;2017;13.589
1808709002 Granada sección 09002;Renta media por persona ;2016;13.324
1808709002 Granada sección 09002;Renta media por persona ;2015;16.139
1808709002 Granada sección 09002;Renta media por hogar;2017;34.921
1808709002 Granada sección 09002;Renta media por hogar;2016;35.267
1808709002 Granada sección 09002;Renta media por hogar;2015;39.925
1808709003 Granada sección 09003;Renta media por persona ;2017;15.015
1808709003 Granada sección 09003;Renta media por persona ;2016;14.772
1808709003 Granada sección 09003;Renta media por persona ;2015;13.030
1808709003 Granada sección 09003;Renta media por hogar;2017;42.848
1808709003 Granada sección 09003;Renta media por hogar;2016;41.528
1808709003 Granada sección 09003;Renta media por hogar;2015;36.678
1808709004 Granada sección 09004;Renta media por persona ;2017;18.727
1808709004 Granada sección 09004;Renta media por persona ;2016;18.120
1808709004 Granada sección 09004;Renta media por persona ;2015;17.380
1808709004 Granada sección 09004;Renta media por hogar;2017;42.736
1808709004 Granada sección 09004;Renta media por hogar;2016;42.336
1808709004 Granada sección 09004;Renta media por hogar;2015;41.981
1808709005 Granada sección 09005;Renta media por persona ;2017;10.938
1808709005 Granada sección 09005;Renta media por persona ;2016;10.483
1808709005 Granada sección 09005;Renta media por persona ;2015;10.234
1808709005 Granada sección 09005;Renta media por hogar;2017;26.091
1808709005 Granada sección 09005;Renta media por hogar;2016;25.020
1808709005 Granada sección 09005;Renta media por hogar;2015;24.717
1808709006 Granada sección 09006;Renta media por persona ;2017;10.579
1808709006 Granada sección 09006;Renta media por persona ;2016;10.122
1808709006 Granada sección 09006;Renta media por persona ;2015;9.677
1808709006 Granada sección 09006;Renta media por hogar;2017;25.329
1808709006 Granada sección 09006;Renta media por hogar;2016;24.172
1808709006 Granada sección 09006;Renta media por hogar;2015;23.410
1808709007 Granada sección 09007;Renta media por persona ;2017;12.192
1808709007 Granada sección 09007;Renta media por persona ;2016;12.176
1808709007 Granada sección 09007;Renta media por persona ;2015;11.786
1808709007 Granada sección 09007;Renta media por hogar;2017;27.937
1808709007 Granada sección 09007;Renta media por hogar;2016;27.819
1808709007 Granada sección 09007;Renta media por hogar;2015;26.615
1808709008 Granada sección 09008;Renta media por persona ;2017;16.259
1808709008 Granada sección 09008;Renta media por persona ;2016;15.537
1808709008 Granada sección 09008;Renta media por persona ;2015;14.686
1808709008 Granada sección 09008;Renta media por hogar;2017;46.154
1808709008 Granada sección 09008;Renta media por hogar;2016;44.532
1808709008 Granada sección 09008;Renta media por hogar;2015;41.062
1808709009 Granada sección 09009;Renta media por persona ;2017;11.364
1808709009 Granada sección 09009;Renta media por persona ;2016;10.926
1808709009 Granada sección 09009;Renta media por persona ;2015;9.956
1808709009 Granada sección 09009;Renta media por hogar;2017;29.211
1808709009 Granada sección 09009;Renta media por hogar;2016;27.922
1808709009 Granada sección 09009;Renta media por hogar;2015;25.866
1808709010 Granada sección 09010;Renta media por persona ;2017;13.350
1808709010 Granada sección 09010;Renta media por persona ;2016;12.985
1808709010 Granada sección 09010;Renta media por persona ;2015;13.158
1808709010 Granada sección 09010;Renta media por hogar;2017;34.799
1808709010 Granada sección 09010;Renta media por hogar;2016;33.000
1808709010 Granada sección 09010;Renta media por hogar;2015;33.115
18088 Guadahortuna;Renta media por persona ;2017;6.471
18088 Guadahortuna;Renta media por persona ;2016;6.267
18088 Guadahortuna;Renta media por persona ;2015;6.168
18088 Guadahortuna;Renta media por hogar;2017;16.429
18088 Guadahortuna;Renta media por hogar;2016;15.959
18088 Guadahortuna;Renta media por hogar;2015;15.706
1808801 Guadahortuna distrito 01;Renta media por persona ;2017;6.471
1808801 Guadahortuna distrito 01;Renta media por persona ;2016;6.267
1808801 Guadahortuna distrito 01;Renta media por persona ;2015;6.168
1808801 Guadahortuna distrito 01;Renta media por hogar;2017;16.429
1808801 Guadahortuna distrito 01;Renta media por hogar;2016;15.959
1808801 Guadahortuna distrito 01;Renta media por hogar;2015;15.706
1808801001 Guadahortuna sección 01001;Renta media por persona ;2017;7.244
1808801001 Guadahortuna sección 01001;Renta media por persona ;2016;7.044
1808801001 Guadahortuna sección 01001;Renta media por persona ;2015;6.809
1808801001 Guadahortuna sección 01001;Renta media por hogar;2017;17.048
1808801001 Guadahortuna sección 01001;Renta media por hogar;2016;16.764
1808801001 Guadahortuna sección 01001;Renta media por hogar;2015;16.279
1808801002 Guadahortuna sección 01002;Renta media por persona ;2017;5.458
1808801002 Guadahortuna sección 01002;Renta media por persona ;2016;5.207
1808801002 Guadahortuna sección 01002;Renta media por persona ;2015;5.295
1808801002 Guadahortuna sección 01002;Renta media por hogar;2017;15.452
1808801002 Guadahortuna sección 01002;Renta media por hogar;2016;14.659
1808801002 Guadahortuna sección 01002;Renta media por hogar;2015;14.794
18089 Guadix;Renta media por persona ;2017;9.005
18089 Guadix;Renta media por persona ;2016;8.613
18089 Guadix;Renta media por persona ;2015;8.350
18089 Guadix;Renta media por hogar;2017;22.926
18089 Guadix;Renta media por hogar;2016;22.047
18089 Guadix;Renta media por hogar;2015;21.196
1808901 Guadix distrito 01;Renta media por persona ;2017;9.337
1808901 Guadix distrito 01;Renta media por persona ;2016;8.975
1808901 Guadix distrito 01;Renta media por persona ;2015;8.726
1808901 Guadix distrito 01;Renta media por hogar;2017;23.979
1808901 Guadix distrito 01;Renta media por hogar;2016;23.056
1808901 Guadix distrito 01;Renta media por hogar;2015;22.191
1808901001 Guadix sección 01001;Renta media por persona ;2017;9.302
1808901001 Guadix sección 01001;Renta media por persona ;2016;8.818
1808901001 Guadix sección 01001;Renta media por persona ;2015;8.657
1808901001 Guadix sección 01001;Renta media por hogar;2017;21.775
1808901001 Guadix sección 01001;Renta media por hogar;2016;20.228
1808901001 Guadix sección 01001;Renta media por hogar;2015;18.814
1808901002 Guadix sección 01002;Renta media por persona ;2017;7.729
1808901002 Guadix sección 01002;Renta media por persona ;2016;7.637
1808901002 Guadix sección 01002;Renta media por persona ;2015;7.508
1808901002 Guadix sección 01002;Renta media por hogar;2017;18.629
1808901002 Guadix sección 01002;Renta media por hogar;2016;18.420
1808901002 Guadix sección 01002;Renta media por hogar;2015;17.469
1808901003 Guadix sección 01003;Renta media por persona ;2017;9.204
1808901003 Guadix sección 01003;Renta media por persona ;2016;8.820
1808901003 Guadix sección 01003;Renta media por persona ;2015;8.813
1808901003 Guadix sección 01003;Renta media por hogar;2017;23.284
1808901003 Guadix sección 01003;Renta media por hogar;2016;22.579
1808901003 Guadix sección 01003;Renta media por hogar;2015;21.896
1808901004 Guadix sección 01004;Renta media por persona ;2017;7.832
1808901004 Guadix sección 01004;Renta media por persona ;2016;7.535
1808901004 Guadix sección 01004;Renta media por persona ;2015;7.429
1808901004 Guadix sección 01004;Renta media por hogar;2017;19.871
1808901004 Guadix sección 01004;Renta media por hogar;2016;19.067
1808901004 Guadix sección 01004;Renta media por hogar;2015;18.301
1808901005 Guadix sección 01005;Renta media por persona ;2017;10.130
1808901005 Guadix sección 01005;Renta media por persona ;2016;9.665
1808901005 Guadix sección 01005;Renta media por persona ;2015;9.336
1808901005 Guadix sección 01005;Renta media por hogar;2017;25.501
1808901005 Guadix sección 01005;Renta media por hogar;2016;24.375
1808901005 Guadix sección 01005;Renta media por hogar;2015;23.559
1808901007 Guadix sección 01007;Renta media por persona ;2017;9.416
1808901007 Guadix sección 01007;Renta media por persona ;2016;8.849
1808901007 Guadix sección 01007;Renta media por persona ;2015;8.581
1808901007 Guadix sección 01007;Renta media por hogar;2017;24.530
1808901007 Guadix sección 01007;Renta media por hogar;2016;23.345
1808901007 Guadix sección 01007;Renta media por hogar;2015;22.256
1808901008 Guadix sección 01008;Renta media por persona ;2017;8.957
1808901008 Guadix sección 01008;Renta media por persona ;2016;8.461
1808901008 Guadix sección 01008;Renta media por persona ;2015;7.987
1808901008 Guadix sección 01008;Renta media por hogar;2017;23.014
1808901008 Guadix sección 01008;Renta media por hogar;2016;21.487
1808901008 Guadix sección 01008;Renta media por hogar;2015;21.080
1808901009 Guadix sección 01009;Renta media por persona ;2017;10.373
1808901009 Guadix sección 01009;Renta media por persona ;2016;10.059
1808901009 Guadix sección 01009;Renta media por persona ;2015;9.875
1808901009 Guadix sección 01009;Renta media por hogar;2017;25.225
1808901009 Guadix sección 01009;Renta media por hogar;2016;24.070
1808901009 Guadix sección 01009;Renta media por hogar;2015;23.628
1808901010 Guadix sección 01010;Renta media por persona ;2017;9.843
1808901010 Guadix sección 01010;Renta media por persona ;2016;9.521
1808901010 Guadix sección 01010;Renta media por persona ;2015;9.084
1808901010 Guadix sección 01010;Renta media por hogar;2017;25.907
1808901010 Guadix sección 01010;Renta media por hogar;2016;25.589
1808901010 Guadix sección 01010;Renta media por hogar;2015;24.338
1808901011 Guadix sección 01011;Renta media por persona ;2017;11.428
1808901011 Guadix sección 01011;Renta media por persona ;2016;11.122
1808901011 Guadix sección 01011;Renta media por persona ;2015;10.998
1808901011 Guadix sección 01011;Renta media por hogar;2017;32.388
1808901011 Guadix sección 01011;Renta media por hogar;2016;32.563
1808901011 Guadix sección 01011;Renta media por hogar;2015;32.364
1808901012 Guadix sección 01012;Renta media por persona ;2017;8.082
1808901012 Guadix sección 01012;Renta media por persona ;2016;7.766
1808901012 Guadix sección 01012;Renta media por persona ;2015;7.442
1808901012 Guadix sección 01012;Renta media por hogar;2017;22.444
1808901012 Guadix sección 01012;Renta media por hogar;2016;21.048
1808901012 Guadix sección 01012;Renta media por hogar;2015;20.026
1808902 Guadix distrito 02;Renta media por persona ;2017;8.124
