Unidades territoriales;Indicadores de renta media;Periodo;Total
0490201034 Ejido, El sección 01034;Renta media por persona ;2017;9.577
0490201034 Ejido, El sección 01034;Renta media por persona ;2016;8.972
0490201034 Ejido, El sección 01034;Renta media por persona ;2015;9.005
0490201034 Ejido, El sección 01034;Renta media por hogar;2017;25.663
0490201034 Ejido, El sección 01034;Renta media por hogar;2016;24.893
0490201034 Ejido, El sección 01034;Renta media por hogar;2015;24.910
0490201035 Ejido, El sección 01035;Renta media por persona ;2017;8.647
0490201035 Ejido, El sección 01035;Renta media por persona ;2016;8.260
0490201035 Ejido, El sección 01035;Renta media por persona ;2015;8.031
0490201035 Ejido, El sección 01035;Renta media por hogar;2017;27.353
0490201035 Ejido, El sección 01035;Renta media por hogar;2016;26.483
0490201035 Ejido, El sección 01035;Renta media por hogar;2015;26.254
0490201036 Ejido, El sección 01036;Renta media por persona ;2017;10.677
0490201036 Ejido, El sección 01036;Renta media por persona ;2016;10.266
0490201036 Ejido, El sección 01036;Renta media por persona ;2015;10.482
0490201036 Ejido, El sección 01036;Renta media por hogar;2017;28.476
0490201036 Ejido, El sección 01036;Renta media por hogar;2016;27.954
0490201036 Ejido, El sección 01036;Renta media por hogar;2015;28.137
0490201037 Ejido, El sección 01037;Renta media por persona ;2017;8.567
0490201037 Ejido, El sección 01037;Renta media por persona ;2016;8.412
0490201037 Ejido, El sección 01037;Renta media por persona ;2015;7.874
0490201037 Ejido, El sección 01037;Renta media por hogar;2017;25.461
0490201037 Ejido, El sección 01037;Renta media por hogar;2016;25.398
0490201037 Ejido, El sección 01037;Renta media por hogar;2015;23.935
0490201038 Ejido, El sección 01038;Renta media por persona ;2017;8.917
0490201038 Ejido, El sección 01038;Renta media por persona ;2016;8.640
0490201038 Ejido, El sección 01038;Renta media por persona ;2015;8.143
0490201038 Ejido, El sección 01038;Renta media por hogar;2017;24.098
0490201038 Ejido, El sección 01038;Renta media por hogar;2016;23.258
0490201038 Ejido, El sección 01038;Renta media por hogar;2015;22.622
0490201039 Ejido, El sección 01039;Renta media por persona ;2017;11.289
0490201039 Ejido, El sección 01039;Renta media por persona ;2016;10.544
0490201039 Ejido, El sección 01039;Renta media por persona ;2015;10.352
0490201039 Ejido, El sección 01039;Renta media por hogar;2017;26.346
0490201039 Ejido, El sección 01039;Renta media por hogar;2016;25.098
0490201039 Ejido, El sección 01039;Renta media por hogar;2015;24.461
0490201040 Ejido, El sección 01040;Renta media por persona ;2017;8.129
0490201040 Ejido, El sección 01040;Renta media por persona ;2016;7.871
0490201040 Ejido, El sección 01040;Renta media por persona ;2015;7.714
0490201040 Ejido, El sección 01040;Renta media por hogar;2017;22.865
0490201040 Ejido, El sección 01040;Renta media por hogar;2016;22.952
0490201040 Ejido, El sección 01040;Renta media por hogar;2015;22.386
0490201041 Ejido, El sección 01041;Renta media por persona ;2017;8.844
0490201041 Ejido, El sección 01041;Renta media por persona ;2016;8.380
0490201041 Ejido, El sección 01041;Renta media por persona ;2015;7.957
0490201041 Ejido, El sección 01041;Renta media por hogar;2017;24.786
0490201041 Ejido, El sección 01041;Renta media por hogar;2016;24.408
0490201041 Ejido, El sección 01041;Renta media por hogar;2015;23.488
0490201042 Ejido, El sección 01042;Renta media por persona ;2017;7.044
0490201042 Ejido, El sección 01042;Renta media por persona ;2016;6.705
0490201042 Ejido, El sección 01042;Renta media por persona ;2015;6.660
0490201042 Ejido, El sección 01042;Renta media por hogar;2017;23.168
0490201042 Ejido, El sección 01042;Renta media por hogar;2016;22.531
0490201042 Ejido, El sección 01042;Renta media por hogar;2015;22.538
0490201043 Ejido, El sección 01043;Renta media por persona ;2017;7.669
0490201043 Ejido, El sección 01043;Renta media por persona ;2016;7.145
0490201043 Ejido, El sección 01043;Renta media por persona ;2015;7.091
0490201043 Ejido, El sección 01043;Renta media por hogar;2017;22.229
0490201043 Ejido, El sección 01043;Renta media por hogar;2016;21.519
0490201043 Ejido, El sección 01043;Renta media por hogar;2015;21.483
0490201044 Ejido, El sección 01044;Renta media por persona ;2017;7.111
0490201044 Ejido, El sección 01044;Renta media por persona ;2016;6.453
0490201044 Ejido, El sección 01044;Renta media por persona ;2015;6.283
0490201044 Ejido, El sección 01044;Renta media por hogar;2017;21.934
0490201044 Ejido, El sección 01044;Renta media por hogar;2016;20.588
0490201044 Ejido, El sección 01044;Renta media por hogar;2015;20.148
0490201045 Ejido, El sección 01045;Renta media por persona ;2017;8.137
0490201045 Ejido, El sección 01045;Renta media por persona ;2016;7.809
0490201045 Ejido, El sección 01045;Renta media por persona ;2015;7.429
0490201045 Ejido, El sección 01045;Renta media por hogar;2017;24.141
0490201045 Ejido, El sección 01045;Renta media por hogar;2016;23.568
0490201045 Ejido, El sección 01045;Renta media por hogar;2015;22.763
0490201046 Ejido, El sección 01046;Renta media por persona ;2017;13.079
0490201046 Ejido, El sección 01046;Renta media por persona ;2016;12.407
0490201046 Ejido, El sección 01046;Renta media por persona ;2015;12.150
0490201046 Ejido, El sección 01046;Renta media por hogar;2017;36.447
0490201046 Ejido, El sección 01046;Renta media por hogar;2016;36.106
0490201046 Ejido, El sección 01046;Renta media por hogar;2015;34.381
0490201047 Ejido, El sección 01047;Renta media por persona ;2017;10.679
0490201047 Ejido, El sección 01047;Renta media por persona ;2016;10.022
0490201047 Ejido, El sección 01047;Renta media por persona ;2015;9.514
0490201047 Ejido, El sección 01047;Renta media por hogar;2017;27.407
0490201047 Ejido, El sección 01047;Renta media por hogar;2016;26.380
0490201047 Ejido, El sección 01047;Renta media por hogar;2015;24.797
0490201048 Ejido, El sección 01048;Renta media por persona ;2017;8.630
0490201048 Ejido, El sección 01048;Renta media por persona ;2016;8.203
0490201048 Ejido, El sección 01048;Renta media por persona ;2015;7.876
0490201048 Ejido, El sección 01048;Renta media por hogar;2017;23.989
0490201048 Ejido, El sección 01048;Renta media por hogar;2016;23.253
0490201048 Ejido, El sección 01048;Renta media por hogar;2015;22.675
0490201049 Ejido, El sección 01049;Renta media por persona ;2017;8.445
0490201049 Ejido, El sección 01049;Renta media por persona ;2016;7.863
0490201049 Ejido, El sección 01049;Renta media por persona ;2015;7.427
0490201049 Ejido, El sección 01049;Renta media por hogar;2017;24.060
0490201049 Ejido, El sección 01049;Renta media por hogar;2016;23.870
0490201049 Ejido, El sección 01049;Renta media por hogar;2015;23.258
0490201050 Ejido, El sección 01050;Renta media por persona ;2017;7.662
0490201050 Ejido, El sección 01050;Renta media por persona ;2016;7.033
0490201050 Ejido, El sección 01050;Renta media por persona ;2015;6.729
0490201050 Ejido, El sección 01050;Renta media por hogar;2017;21.912
0490201050 Ejido, El sección 01050;Renta media por hogar;2016;21.151
0490201050 Ejido, El sección 01050;Renta media por hogar;2015;20.877
04041 Enix;Renta media por persona ;2017;9.571
04041 Enix;Renta media por persona ;2016;8.875
04041 Enix;Renta media por persona ;2015;9.030
04041 Enix;Renta media por hogar;2017;18.379
04041 Enix;Renta media por hogar;2016;17.337
04041 Enix;Renta media por hogar;2015;17.622
0404101 Enix distrito 01;Renta media por persona ;2017;9.571
0404101 Enix distrito 01;Renta media por persona ;2016;8.875
0404101 Enix distrito 01;Renta media por persona ;2015;9.030
0404101 Enix distrito 01;Renta media por hogar;2017;18.379
0404101 Enix distrito 01;Renta media por hogar;2016;17.337
0404101 Enix distrito 01;Renta media por hogar;2015;17.622
0404101001 Enix sección 01001;Renta media por persona ;2017;9.571
0404101001 Enix sección 01001;Renta media por persona ;2016;8.875
0404101001 Enix sección 01001;Renta media por persona ;2015;9.030
0404101001 Enix sección 01001;Renta media por hogar;2017;18.379
0404101001 Enix sección 01001;Renta media por hogar;2016;17.337
0404101001 Enix sección 01001;Renta media por hogar;2015;17.622
04043 Felix;Renta media por persona ;2017;9.516
04043 Felix;Renta media por persona ;2016;9.071
04043 Felix;Renta media por persona ;2015;9.138
04043 Felix;Renta media por hogar;2017;20.166
04043 Felix;Renta media por hogar;2016;19.547
04043 Felix;Renta media por hogar;2015;19.951
0404301 Felix distrito 01;Renta media por persona ;2017;9.516
0404301 Felix distrito 01;Renta media por persona ;2016;9.071
0404301 Felix distrito 01;Renta media por persona ;2015;9.138
0404301 Felix distrito 01;Renta media por hogar;2017;20.166
0404301 Felix distrito 01;Renta media por hogar;2016;19.547
0404301 Felix distrito 01;Renta media por hogar;2015;19.951
0404301001 Felix sección 01001;Renta media por persona ;2017;9.516
0404301001 Felix sección 01001;Renta media por persona ;2016;9.071
0404301001 Felix sección 01001;Renta media por persona ;2015;9.138
0404301001 Felix sección 01001;Renta media por hogar;2017;20.166
0404301001 Felix sección 01001;Renta media por hogar;2016;19.547
0404301001 Felix sección 01001;Renta media por hogar;2015;19.951
04044 Fines;Renta media por persona ;2017;8.285
04044 Fines;Renta media por persona ;2016;7.468
04044 Fines;Renta media por persona ;2015;7.721
04044 Fines;Renta media por hogar;2017;21.448
04044 Fines;Renta media por hogar;2016;20.804
04044 Fines;Renta media por hogar;2015;20.561
0404401 Fines distrito 01;Renta media por persona ;2017;8.285
0404401 Fines distrito 01;Renta media por persona ;2016;7.468
0404401 Fines distrito 01;Renta media por persona ;2015;7.721
0404401 Fines distrito 01;Renta media por hogar;2017;21.448
0404401 Fines distrito 01;Renta media por hogar;2016;20.804
0404401 Fines distrito 01;Renta media por hogar;2015;20.561
0404401001 Fines sección 01001;Renta media por persona ;2017;8.285
0404401001 Fines sección 01001;Renta media por persona ;2016;7.468
0404401001 Fines sección 01001;Renta media por persona ;2015;7.721
0404401001 Fines sección 01001;Renta media por hogar;2017;21.448
0404401001 Fines sección 01001;Renta media por hogar;2016;20.804
0404401001 Fines sección 01001;Renta media por hogar;2015;20.561
04045 Fiñana;Renta media por persona ;2017;8.155
04045 Fiñana;Renta media por persona ;2016;7.637
04045 Fiñana;Renta media por persona ;2015;7.515
04045 Fiñana;Renta media por hogar;2017;18.122
04045 Fiñana;Renta media por hogar;2016;17.405
04045 Fiñana;Renta media por hogar;2015;16.907
0404501 Fiñana distrito 01;Renta media por persona ;2017;8.365
0404501 Fiñana distrito 01;Renta media por persona ;2016;7.594
0404501 Fiñana distrito 01;Renta media por persona ;2015;7.569
0404501 Fiñana distrito 01;Renta media por hogar;2017;17.823
0404501 Fiñana distrito 01;Renta media por hogar;2016;16.977
0404501 Fiñana distrito 01;Renta media por hogar;2015;16.390
0404501001 Fiñana sección 01001;Renta media por persona ;2017;8.365
0404501001 Fiñana sección 01001;Renta media por persona ;2016;7.594
0404501001 Fiñana sección 01001;Renta media por persona ;2015;7.569
0404501001 Fiñana sección 01001;Renta media por hogar;2017;17.823
0404501001 Fiñana sección 01001;Renta media por hogar;2016;16.977
0404501001 Fiñana sección 01001;Renta media por hogar;2015;16.390
0404502 Fiñana distrito 02;Renta media por persona ;2017;8.305
0404502 Fiñana distrito 02;Renta media por persona ;2016;7.981
0404502 Fiñana distrito 02;Renta media por persona ;2015;7.771
0404502 Fiñana distrito 02;Renta media por hogar;2017;18.464
0404502 Fiñana distrito 02;Renta media por hogar;2016;18.188
0404502 Fiñana distrito 02;Renta media por hogar;2015;17.741
0404502001 Fiñana sección 02001;Renta media por persona ;2017;8.305
0404502001 Fiñana sección 02001;Renta media por persona ;2016;7.981
0404502001 Fiñana sección 02001;Renta media por persona ;2015;7.771
0404502001 Fiñana sección 02001;Renta media por hogar;2017;18.464
0404502001 Fiñana sección 02001;Renta media por hogar;2016;18.188
0404502001 Fiñana sección 02001;Renta media por hogar;2015;17.741
0404503 Fiñana distrito 03;Renta media por persona ;2017;7.909
0404503 Fiñana distrito 03;Renta media por persona ;2016;7.421
0404503 Fiñana distrito 03;Renta media por persona ;2015;7.293
0404503 Fiñana distrito 03;Renta media por hogar;2017;18.097
0404503 Fiñana distrito 03;Renta media por hogar;2016;17.156
0404503 Fiñana distrito 03;Renta media por hogar;2015;16.685
0404503001 Fiñana sección 03001;Renta media por persona ;2017;7.909
0404503001 Fiñana sección 03001;Renta media por persona ;2016;7.421
0404503001 Fiñana sección 03001;Renta media por persona ;2015;7.293
0404503001 Fiñana sección 03001;Renta media por hogar;2017;18.097
0404503001 Fiñana sección 03001;Renta media por hogar;2016;17.156
0404503001 Fiñana sección 03001;Renta media por hogar;2015;16.685
04046 Fondón;Renta media por persona ;2017;8.963
04046 Fondón;Renta media por persona ;2016;8.873
04046 Fondón;Renta media por persona ;2015;8.502
04046 Fondón;Renta media por hogar;2017;17.945
04046 Fondón;Renta media por hogar;2016;17.818
04046 Fondón;Renta media por hogar;2015;17.175
0404601 Fondón distrito 01;Renta media por persona ;2017;8.963
0404601 Fondón distrito 01;Renta media por persona ;2016;8.873
0404601 Fondón distrito 01;Renta media por persona ;2015;8.502
0404601 Fondón distrito 01;Renta media por hogar;2017;17.945
0404601 Fondón distrito 01;Renta media por hogar;2016;17.818
0404601 Fondón distrito 01;Renta media por hogar;2015;17.175
0404601001 Fondón sección 01001;Renta media por persona ;2017;8.963
0404601001 Fondón sección 01001;Renta media por persona ;2016;8.873
0404601001 Fondón sección 01001;Renta media por persona ;2015;8.502
0404601001 Fondón sección 01001;Renta media por hogar;2017;17.945
0404601001 Fondón sección 01001;Renta media por hogar;2016;17.818
0404601001 Fondón sección 01001;Renta media por hogar;2015;17.175
04047 Gádor;Renta media por persona ;2017;7.865
04047 Gádor;Renta media por persona ;2016;7.604
04047 Gádor;Renta media por persona ;2015;7.431
04047 Gádor;Renta media por hogar;2017;18.212
04047 Gádor;Renta media por hogar;2016;17.230
04047 Gádor;Renta media por hogar;2015;17.009
0404701 Gádor distrito 01;Renta media por persona ;2017;7.865
0404701 Gádor distrito 01;Renta media por persona ;2016;7.604
0404701 Gádor distrito 01;Renta media por persona ;2015;7.431
0404701 Gádor distrito 01;Renta media por hogar;2017;18.212
0404701 Gádor distrito 01;Renta media por hogar;2016;17.230
0404701 Gádor distrito 01;Renta media por hogar;2015;17.009
0404701001 Gádor sección 01001;Renta media por persona ;2017;8.235
0404701001 Gádor sección 01001;Renta media por persona ;2016;7.963
0404701001 Gádor sección 01001;Renta media por persona ;2015;7.810
0404701001 Gádor sección 01001;Renta media por hogar;2017;18.672
0404701001 Gádor sección 01001;Renta media por hogar;2016;17.654
0404701001 Gádor sección 01001;Renta media por hogar;2015;17.524
0404701002 Gádor sección 01002;Renta media por persona ;2017;7.611
0404701002 Gádor sección 01002;Renta media por persona ;2016;7.358
0404701002 Gádor sección 01002;Renta media por persona ;2015;7.169
0404701002 Gádor sección 01002;Renta media por hogar;2017;17.885
0404701002 Gádor sección 01002;Renta media por hogar;2016;16.928
0404701002 Gádor sección 01002;Renta media por hogar;2015;16.638
04048 Gallardos, Los;Renta media por persona ;2017;8.045
04048 Gallardos, Los;Renta media por persona ;2016;7.563
04048 Gallardos, Los;Renta media por persona ;2015;7.459
04048 Gallardos, Los;Renta media por hogar;2017;19.458
04048 Gallardos, Los;Renta media por hogar;2016;18.304
04048 Gallardos, Los;Renta media por hogar;2015;17.659
0404801 Gallardos, Los distrito 01;Renta media por persona ;2017;8.045
0404801 Gallardos, Los distrito 01;Renta media por persona ;2016;7.563
0404801 Gallardos, Los distrito 01;Renta media por persona ;2015;7.459
0404801 Gallardos, Los distrito 01;Renta media por hogar;2017;19.458
0404801 Gallardos, Los distrito 01;Renta media por hogar;2016;18.304
0404801 Gallardos, Los distrito 01;Renta media por hogar;2015;17.659
0404801001 Gallardos, Los sección 01001;Renta media por persona ;2017;8.045
0404801001 Gallardos, Los sección 01001;Renta media por persona ;2016;7.563
0404801001 Gallardos, Los sección 01001;Renta media por persona ;2015;7.459
0404801001 Gallardos, Los sección 01001;Renta media por hogar;2017;19.458
0404801001 Gallardos, Los sección 01001;Renta media por hogar;2016;18.304
0404801001 Gallardos, Los sección 01001;Renta media por hogar;2015;17.659
04049 Garrucha;Renta media por persona ;2017;7.861
04049 Garrucha;Renta media por persona ;2016;7.528
04049 Garrucha;Renta media por persona ;2015;7.331
04049 Garrucha;Renta media por hogar;2017;21.248
04049 Garrucha;Renta media por hogar;2016;20.258
04049 Garrucha;Renta media por hogar;2015;19.919
0404901 Garrucha distrito 01;Renta media por persona ;2017;8.133
0404901 Garrucha distrito 01;Renta media por persona ;2016;7.854
0404901 Garrucha distrito 01;Renta media por persona ;2015;7.623
0404901 Garrucha distrito 01;Renta media por hogar;2017;21.791
0404901 Garrucha distrito 01;Renta media por hogar;2016;20.712
0404901 Garrucha distrito 01;Renta media por hogar;2015;20.408
0404901001 Garrucha sección 01001;Renta media por persona ;2017;7.508
0404901001 Garrucha sección 01001;Renta media por persona ;2016;7.330
0404901001 Garrucha sección 01001;Renta media por persona ;2015;7.055
0404901001 Garrucha sección 01001;Renta media por hogar;2017;20.816
0404901001 Garrucha sección 01001;Renta media por hogar;2016;19.519
0404901001 Garrucha sección 01001;Renta media por hogar;2015;19.183
0404901002 Garrucha sección 01002;Renta media por persona ;2017;8.549
0404901002 Garrucha sección 01002;Renta media por persona ;2016;8.191
0404901002 Garrucha sección 01002;Renta media por persona ;2015;8.008
0404901002 Garrucha sección 01002;Renta media por hogar;2017;22.403
0404901002 Garrucha sección 01002;Renta media por hogar;2016;21.465
0404901002 Garrucha sección 01002;Renta media por hogar;2015;21.216
0404902 Garrucha distrito 02;Renta media por persona ;2017;7.634
0404902 Garrucha distrito 02;Renta media por persona ;2016;7.267
0404902 Garrucha distrito 02;Renta media por persona ;2015;7.094
0404902 Garrucha distrito 02;Renta media por hogar;2017;20.786
0404902 Garrucha distrito 02;Renta media por hogar;2016;19.880
0404902 Garrucha distrito 02;Renta media por hogar;2015;19.511
0404902001 Garrucha sección 02001;Renta media por persona ;2017;7.506
0404902001 Garrucha sección 02001;Renta media por persona ;2016;7.281
0404902001 Garrucha sección 02001;Renta media por persona ;2015;7.077
0404902001 Garrucha sección 02001;Renta media por hogar;2017;20.213
0404902001 Garrucha sección 02001;Renta media por hogar;2016;19.478
0404902001 Garrucha sección 02001;Renta media por hogar;2015;18.969
0404902002 Garrucha sección 02002;Renta media por persona ;2017;7.764
0404902002 Garrucha sección 02002;Renta media por persona ;2016;7.252
0404902002 Garrucha sección 02002;Renta media por persona ;2015;7.112
0404902002 Garrucha sección 02002;Renta media por hogar;2017;21.385
0404902002 Garrucha sección 02002;Renta media por hogar;2016;20.302
0404902002 Garrucha sección 02002;Renta media por hogar;2015;20.094
04050 Gérgal;Renta media por persona ;2017;8.012
04050 Gérgal;Renta media por persona ;2016;7.618
04050 Gérgal;Renta media por persona ;2015;7.675
04050 Gérgal;Renta media por hogar;2017;18.277
04050 Gérgal;Renta media por hogar;2016;17.704
04050 Gérgal;Renta media por hogar;2015;17.243
0405001 Gérgal distrito 01;Renta media por persona ;2017;8.012
0405001 Gérgal distrito 01;Renta media por persona ;2016;7.618
0405001 Gérgal distrito 01;Renta media por persona ;2015;7.675
0405001 Gérgal distrito 01;Renta media por hogar;2017;18.277
0405001 Gérgal distrito 01;Renta media por hogar;2016;17.704
0405001 Gérgal distrito 01;Renta media por hogar;2015;17.243
0405001001 Gérgal sección 01001;Renta media por persona ;2017;8.012
0405001001 Gérgal sección 01001;Renta media por persona ;2016;7.618
0405001001 Gérgal sección 01001;Renta media por persona ;2015;7.675
0405001001 Gérgal sección 01001;Renta media por hogar;2017;18.277
0405001001 Gérgal sección 01001;Renta media por hogar;2016;17.704
0405001001 Gérgal sección 01001;Renta media por hogar;2015;17.243
04051 Huécija;Renta media por persona ;2017;8.097
04051 Huécija;Renta media por persona ;2016;7.644
04051 Huécija;Renta media por persona ;2015;7.428
04051 Huécija;Renta media por hogar;2017;15.893
04051 Huécija;Renta media por hogar;2016;15.350
04051 Huécija;Renta media por hogar;2015;14.826
0405101 Huécija distrito 01;Renta media por persona ;2017;8.097
0405101 Huécija distrito 01;Renta media por persona ;2016;7.644
0405101 Huécija distrito 01;Renta media por persona ;2015;7.428
0405101 Huécija distrito 01;Renta media por hogar;2017;15.893
0405101 Huécija distrito 01;Renta media por hogar;2016;15.350
0405101 Huécija distrito 01;Renta media por hogar;2015;14.826
0405101001 Huécija sección 01001;Renta media por persona ;2017;8.097
0405101001 Huécija sección 01001;Renta media por persona ;2016;7.644
0405101001 Huécija sección 01001;Renta media por persona ;2015;7.428
0405101001 Huécija sección 01001;Renta media por hogar;2017;15.893
0405101001 Huécija sección 01001;Renta media por hogar;2016;15.350
0405101001 Huécija sección 01001;Renta media por hogar;2015;14.826
04052 Huércal de Almería;Renta media por persona ;2017;9.016
04052 Huércal de Almería;Renta media por persona ;2016;8.869
04052 Huércal de Almería;Renta media por persona ;2015;8.607
04052 Huércal de Almería;Renta media por hogar;2017;25.820
04052 Huércal de Almería;Renta media por hogar;2016;25.046
04052 Huércal de Almería;Renta media por hogar;2015;24.129
0405201 Huércal de Almería distrito 01;Renta media por persona ;2017;9.016
0405201 Huércal de Almería distrito 01;Renta media por persona ;2016;8.869
0405201 Huércal de Almería distrito 01;Renta media por persona ;2015;8.607
0405201 Huércal de Almería distrito 01;Renta media por hogar;2017;25.820
0405201 Huércal de Almería distrito 01;Renta media por hogar;2016;25.046
0405201 Huércal de Almería distrito 01;Renta media por hogar;2015;24.129
0405201001 Huércal de Almería sección 01001;Renta media por persona ;2017;8.608
0405201001 Huércal de Almería sección 01001;Renta media por persona ;2016;8.291
0405201001 Huércal de Almería sección 01001;Renta media por persona ;2015;7.881
0405201001 Huércal de Almería sección 01001;Renta media por hogar;2017;26.200
0405201001 Huércal de Almería sección 01001;Renta media por hogar;2016;24.853
0405201001 Huércal de Almería sección 01001;Renta media por hogar;2015;23.845
0405201002 Huércal de Almería sección 01002;Renta media por persona ;2017;8.462
0405201002 Huércal de Almería sección 01002;Renta media por persona ;2016;8.318
0405201002 Huércal de Almería sección 01002;Renta media por persona ;2015;8.124
0405201002 Huércal de Almería sección 01002;Renta media por hogar;2017;23.632
0405201002 Huércal de Almería sección 01002;Renta media por hogar;2016;23.042
0405201002 Huércal de Almería sección 01002;Renta media por hogar;2015;22.363
0405201003 Huércal de Almería sección 01003;Renta media por persona ;2017;9.327
0405201003 Huércal de Almería sección 01003;Renta media por persona ;2016;9.378
0405201003 Huércal de Almería sección 01003;Renta media por persona ;2015;8.812
0405201003 Huércal de Almería sección 01003;Renta media por hogar;2017;27.714
0405201003 Huércal de Almería sección 01003;Renta media por hogar;2016;27.739
0405201003 Huércal de Almería sección 01003;Renta media por hogar;2015;25.937
0405201004 Huércal de Almería sección 01004;Renta media por persona ;2017;8.919
0405201004 Huércal de Almería sección 01004;Renta media por persona ;2016;8.843
0405201004 Huércal de Almería sección 01004;Renta media por persona ;2015;8.673
0405201004 Huércal de Almería sección 01004;Renta media por hogar;2017;26.460
0405201004 Huércal de Almería sección 01004;Renta media por hogar;2016;25.014
0405201004 Huércal de Almería sección 01004;Renta media por hogar;2015;24.156
0405201005 Huércal de Almería sección 01005;Renta media por persona ;2017;8.302
0405201005 Huércal de Almería sección 01005;Renta media por persona ;2016;7.982
0405201005 Huércal de Almería sección 01005;Renta media por persona ;2015;7.871
0405201005 Huércal de Almería sección 01005;Renta media por hogar;2017;21.851
0405201005 Huércal de Almería sección 01005;Renta media por hogar;2016;20.898
0405201005 Huércal de Almería sección 01005;Renta media por hogar;2015;20.718
0405201006 Huércal de Almería sección 01006;Renta media por persona ;2017;10.599
0405201006 Huércal de Almería sección 01006;Renta media por persona ;2016;10.569
0405201006 Huércal de Almería sección 01006;Renta media por persona ;2015;10.128
0405201006 Huércal de Almería sección 01006;Renta media por hogar;2017;30.844
0405201006 Huércal de Almería sección 01006;Renta media por hogar;2016;30.121
0405201006 Huércal de Almería sección 01006;Renta media por hogar;2015;28.678
0405201007 Huércal de Almería sección 01007;Renta media por persona ;2017;7.691
0405201007 Huércal de Almería sección 01007;Renta media por persona ;2016;7.620
0405201007 Huércal de Almería sección 01007;Renta media por persona ;2015;7.544
0405201007 Huércal de Almería sección 01007;Renta media por hogar;2017;21.941
0405201007 Huércal de Almería sección 01007;Renta media por hogar;2016;21.132
0405201007 Huércal de Almería sección 01007;Renta media por hogar;2015;20.547
0405201008 Huércal de Almería sección 01008;Renta media por persona ;2017;8.745
0405201008 Huércal de Almería sección 01008;Renta media por persona ;2016;8.327
0405201008 Huércal de Almería sección 01008;Renta media por persona ;2015;8.016
0405201008 Huércal de Almería sección 01008;Renta media por hogar;2017;24.975
0405201008 Huércal de Almería sección 01008;Renta media por hogar;2016;24.182
0405201008 Huércal de Almería sección 01008;Renta media por hogar;2015;23.287
0405201009 Huércal de Almería sección 01009;Renta media por persona ;2017;9.881
0405201009 Huércal de Almería sección 01009;Renta media por persona ;2016;9.690
0405201009 Huércal de Almería sección 01009;Renta media por persona ;2015;9.465
0405201009 Huércal de Almería sección 01009;Renta media por hogar;2017;28.547
0405201009 Huércal de Almería sección 01009;Renta media por hogar;2016;28.427
0405201009 Huércal de Almería sección 01009;Renta media por hogar;2015;27.150
0405201010 Huércal de Almería sección 01010;Renta media por persona ;2017;10.224
0405201010 Huércal de Almería sección 01010;Renta media por persona ;2016;10.168
0405201010 Huércal de Almería sección 01010;Renta media por persona ;2015;10.295
0405201010 Huércal de Almería sección 01010;Renta media por hogar;2017;28.734
0405201010 Huércal de Almería sección 01010;Renta media por hogar;2016;27.873
0405201010 Huércal de Almería sección 01010;Renta media por hogar;2015;27.656
04053 Huércal-Overa;Renta media por persona ;2017;8.735
04053 Huércal-Overa;Renta media por persona ;2016;8.440
04053 Huércal-Overa;Renta media por persona ;2015;8.295
04053 Huércal-Overa;Renta media por hogar;2017;24.906
04053 Huércal-Overa;Renta media por hogar;2016;24.103
04053 Huércal-Overa;Renta media por hogar;2015;22.762
0405301 Huércal-Overa distrito 01;Renta media por persona ;2017;7.565
0405301 Huércal-Overa distrito 01;Renta media por persona ;2016;7.321
0405301 Huércal-Overa distrito 01;Renta media por persona ;2015;7.296
0405301 Huércal-Overa distrito 01;Renta media por hogar;2017;21.070
0405301 Huércal-Overa distrito 01;Renta media por hogar;2016;20.118
0405301 Huércal-Overa distrito 01;Renta media por hogar;2015;19.557
0405301001 Huércal-Overa sección 01001;Renta media por persona ;2017;7.565
0405301001 Huércal-Overa sección 01001;Renta media por persona ;2016;7.321
0405301001 Huércal-Overa sección 01001;Renta media por persona ;2015;7.296
0405301001 Huércal-Overa sección 01001;Renta media por hogar;2017;21.070
0405301001 Huércal-Overa sección 01001;Renta media por hogar;2016;20.118
0405301001 Huércal-Overa sección 01001;Renta media por hogar;2015;19.557
0405302 Huércal-Overa distrito 02;Renta media por persona ;2017;8.847
0405302 Huércal-Overa distrito 02;Renta media por persona ;2016;8.516
0405302 Huércal-Overa distrito 02;Renta media por persona ;2015;8.371
0405302 Huércal-Overa distrito 02;Renta media por hogar;2017;25.587
0405302 Huércal-Overa distrito 02;Renta media por hogar;2016;24.819
0405302 Huércal-Overa distrito 02;Renta media por hogar;2015;23.058
0405302001 Huércal-Overa sección 02001;Renta media por persona ;2017;8.964
0405302001 Huércal-Overa sección 02001;Renta media por persona ;2016;8.486
0405302001 Huércal-Overa sección 02001;Renta media por persona ;2015;8.476
0405302001 Huércal-Overa sección 02001;Renta media por hogar;2017;25.095
0405302001 Huércal-Overa sección 02001;Renta media por hogar;2016;23.627
0405302001 Huércal-Overa sección 02001;Renta media por hogar;2015;23.257
0405302002 Huércal-Overa sección 02002;Renta media por persona ;2017;9.159
0405302002 Huércal-Overa sección 02002;Renta media por persona ;2016;8.815
0405302002 Huércal-Overa sección 02002;Renta media por persona ;2015;8.715
0405302002 Huércal-Overa sección 02002;Renta media por hogar;2017;28.231
0405302002 Huércal-Overa sección 02002;Renta media por hogar;2016;27.814
0405302002 Huércal-Overa sección 02002;Renta media por hogar;2015;25.098
0405302003 Huércal-Overa sección 02003;Renta media por persona ;2017;8.414
